Timestamp,Data
2023-07-26 12:04:31.536658,50	-7.63
2023-07-26 12:04:31.537658,-1.57	-7.36
2023-07-26 12:04:31.537658,-1.54	-7.32
2023-07-26 12:04:31.538658,-1.67	-7.18
2023-07-26 12:04:31.538658,-1.44	-7.40
2023-07-26 12:04:31.538658,-1.58	-7.49
2023-07-26 12:04:31.538658,-1.62	-7.22
2023-07-26 12:04:31.539661,-1.36	-7.20
2023-07-26 12:04:31.539661,-1.50	-7.30
2023-07-26 12:04:33.210325,========================================
2023-07-26 12:04:33.211213,Calculating gyro offsets
2023-07-26 12:04:36.437813,DO NOT MOVE MPU6050...
2023-07-26 12:04:36.438669,Done!
2023-07-26 12:04:36.441745,X : -2.68
2023-07-26 12:04:36.442666,Y : -0.17
2023-07-26 12:04:36.442666,Z : -0.53
2023-07-26 12:04:36.445745,Program will start after 3 seconds
2023-07-26 12:04:39.447424,========================================
2023-07-26 12:04:39.449335,roll	pitch
2023-07-26 12:04:39.451347,-0.15	0.41
2023-07-26 12:04:39.464330,-0.54	-0.45
2023-07-26 12:04:39.480330,-1.38	-2.40
2023-07-26 12:04:39.492583,-1.92	-4.28
2023-07-26 12:04:39.504639,-2.21	-5.20
2023-07-26 12:04:39.521730,-2.13	-5.68
2023-07-26 12:04:39.533780,-2.03	-5.72
2023-07-26 12:04:39.550251,-1.87	-5.52
2023-07-26 12:04:39.562290,-1.83	-5.31
2023-07-26 12:04:39.575161,-1.84	-5.19
2023-07-26 12:04:39.591311,-1.90	-5.27
2023-07-26 12:04:39.603161,-1.78	-5.43
2023-07-26 12:04:39.619166,-1.86	-5.48
2023-07-26 12:04:39.632407,-1.85	-5.42
2023-07-26 12:04:39.644681,-1.82	-5.42
2023-07-26 12:04:39.660620,-1.72	-5.47
2023-07-26 12:04:39.672620,-1.74	-5.54
2023-07-26 12:04:39.689674,-1.81	-5.43
2023-07-26 12:04:39.701625,-1.72	-5.51
2023-07-26 12:04:39.717622,-1.68	-5.62
2023-07-26 12:04:39.730714,-1.69	-5.64
2023-07-26 12:04:39.742483,-1.68	-5.66
2023-07-26 12:04:39.759335,-1.56	-5.66
2023-07-26 12:04:39.771440,-1.52	-5.80
2023-07-26 12:04:39.787338,-1.66	-5.69
2023-07-26 12:04:39.800421,-1.56	-5.79
2023-07-26 12:04:39.812481,-1.64	-5.95
2023-07-26 12:04:39.828473,-1.57	-6.08
2023-07-26 12:04:39.840922,-1.59	-6.03
2023-07-26 12:04:39.856957,-1.65	-6.21
2023-07-26 12:04:39.869930,-1.59	-6.17
2023-07-26 12:04:39.881932,-1.56	-6.25
2023-07-26 12:04:39.898716,-1.59	-6.29
2023-07-26 12:04:39.910899,-1.56	-6.45
2023-07-26 12:04:39.926911,-1.56	-6.47
2023-07-26 12:04:39.939384,-1.47	-6.64
2023-07-26 12:04:39.951393,-1.49	-6.50
2023-07-26 12:04:39.967511,-1.58	-6.55
2023-07-26 12:04:39.980472,-1.50	-6.64
2023-07-26 12:04:39.996525,-1.51	-6.59
2023-07-26 12:04:40.008400,-1.48	-6.61
2023-07-26 12:04:40.025397,-1.47	-6.66
2023-07-26 12:04:40.037418,-1.46	-6.67
2023-07-26 12:04:40.050086,-1.44	-6.70
2023-07-26 12:04:40.066626,-1.48	-6.81
2023-07-26 12:04:40.078546,-1.41	-6.87
2023-07-26 12:04:40.094549,-1.40	-6.78
2023-07-26 12:04:40.107442,-1.41	-6.86
2023-07-26 12:04:40.119442,-1.40	-6.88
2023-07-26 12:04:40.135517,-1.33	-6.86
2023-07-26 12:04:40.148191,-1.29	-6.86
2023-07-26 12:04:40.164189,-1.35	-6.89
2023-07-26 12:04:40.177170,-1.41	-6.95
2023-07-26 12:04:40.189143,-1.43	-6.98
2023-07-26 12:04:40.205141,-1.43	-7.09
2023-07-26 12:04:40.218059,-1.44	-7.23
2023-07-26 12:04:40.234225,-1.38	-7.19
2023-07-26 12:04:40.246842,-1.42	-7.23
2023-07-26 12:04:40.258946,-1.27	-7.10
