Timestamp,Data
2023-07-26 10:58:08.724374,= -3.38 | angle_roll = -1.97
2023-07-26 10:58:08.724374,| anch = -3.54 | angle_roll = -1.72
2023-07-26 10:58:08.725480,| angle_pitch = -3.30 | angle_roll = -1.76
2023-07-26 10:58:08.726500,| angle_pitch = -3.38 | angle_roll = -1.97
2023-07-26 10:58:09.404557,| ang} | angle_pitch = -3.40 | angle_roll = -1.98
2023-07-26 10:58:09.409497,| angle_pitch = -3.35 | angle_roll = -1.58
2023-07-26 10:58:09.413494,| angle_pitch = -3.62 | angle_roll = -1.95
2023-07-26 10:58:09.417324,| angle_pitch = -3.24 | angle_roll = -1.69
2023-07-26 10:58:09.421325,| angle_pitch = -3.26 | angle_roll = -1.64
2023-07-26 10:58:09.425352,| angle_pitch = -3.14 | angle_roll = -1.87
2023-07-26 10:58:09.429351,| angle_pitch = -3.37 | angle_roll = -1.93
2023-07-26 10:58:09.433351,| angle_pitch = -3.41 | angle_roll = -1.40
2023-07-26 10:58:09.437546,| angle_pitch = -3.32 | angle_roll = -1.64
2023-07-26 10:58:09.441558,| angle_pitch = -3.28 | angle_roll = -1.59
2023-07-26 10:58:09.445643,| angle_pitch = -3.25 | angle_roll = -1.41
2023-07-26 10:58:09.449649,| angle_pitch = -2.93 | angle_roll = -1.82
2023-07-26 10:58:09.453159,| angle_pitch = -3.46 | angle_roll = -1.80
2023-07-26 10:58:09.457690,| angle_pitch = -3.27 | angle_roll = -1.29
2023-07-26 10:58:09.461689,| angle_pitch = -3.27 | angle_roll = -1.85
2023-07-26 10:58:09.465923,| angle_pitch = -3.45 | angle_roll = -1.58
2023-07-26 10:58:09.469887,| angle_pitch = -3.24 | angle_roll = -1.90
2023-07-26 10:58:09.474523,| angle_pitch = -3.25 | angle_roll = -1.61
2023-07-26 10:58:09.478506,| angle_pitch = -3.22 | angle_roll = -1.85
2023-07-26 10:58:09.482510,| angle_pitch = -3.51 | angle_roll = -1.61
2023-07-26 10:58:09.486727,| angle_pitch = -3.40 | angle_roll = -1.67
2023-07-26 10:58:09.490730,| angle_pitch = -3.41 | angle_roll = -1.75
2023-07-26 10:58:09.494365,| angle_pitch = -3.40 | angle_roll = -1.81
2023-07-26 10:58:09.499371,| angle_pitch = -3.29 | angle_roll = -1.69
2023-07-26 10:58:09.503372,| angle_pitch = -3.25 | angle_roll = -1.48
2023-07-26 10:58:09.506488,| angle_pitch = -3.38 | angle_roll = -1.91
2023-07-26 10:58:09.511485,| angle_pitch = -3.27 | angle_roll = -1.69
2023-07-26 10:58:09.514638,| angle_pitch = -3.30 | angle_roll = -1.49
2023-07-26 10:58:09.519645,| angle_pitch = -3.40 | angle_roll = -1.84
2023-07-26 10:58:09.523180,| angle_pitch = -3.12 | angle_roll = -1.65
2023-07-26 10:58:09.527744,| angle_pitch = -3.37 | angle_roll = -1.69
2023-07-26 10:58:09.531744,| angle_pitch = -3.13 | angle_roll = -1.81
2023-07-26 10:58:09.535421,| angle_pitch = -3.46 | angle_roll = -1.86
2023-07-26 10:58:09.539500,| angle_pitch = -3.63 | angle_roll = -1.53
2023-07-26 10:58:09.543497,| angle_pitch = -3.52 | angle_roll = -1.84
2023-07-26 10:58:09.547453,| angle_pitch = -3.34 | angle_roll = -1.84
2023-07-26 10:58:09.551469,| angle_pitch = -3.36 | angle_roll = -1.76
2023-07-26 10:58:09.555650,| angle_pitch = -3.40 | angle_roll = -1.52
2023-07-26 10:58:09.556650,| angle_pitch = -3.31 | angle_roll = -1.96
2023-07-26 10:58:09.560651,| angle_pitch = -3.48 | angle_roll = -1.49
2023-07-26 10:58:09.565753,| angle_pitch = -3.40 | angle_roll = -1.82
2023-07-26 10:58:09.568761,| angle_pitch = -3.25 | angle_roll = -1.74
2023-07-26 10:58:09.571792,| angle_pitch = -3.42 | angle_roll = -1.97
2023-07-26 10:58:09.576527,| angle_pitch = -3.63 | angle_roll = -1.96
2023-07-26 10:58:09.580509,| angle_pitch = -3.27 | angle_roll = -1.89
2023-07-26 10:58:09.585466,| angle_pitch = -3.57 | angle_roll = -1.73
2023-07-26 10:58:09.589484,| angle_pitch = -2.97 | angle_roll = -1.92
2023-07-26 10:58:09.593467,| angle_pitch = -3.38 | angle_roll = -2.06
2023-07-26 10:58:09.597622,| angle_pitch = -3.27 | angle_roll = -1.87
2023-07-26 10:58:09.601652,| angle_pitch = -3.28 | angle_roll = -1.86
2023-07-26 10:58:09.605724,| angle_pitch = -3.44 | angle_roll = -1.80
2023-07-26 10:58:09.609726,| angle_pitch = -3.23 | angle_roll = -1.80
2023-07-26 10:58:09.613235,| angle_pitch = -3.39 | angle_roll = -2.11
2023-07-26 10:58:09.617447,| angle_pitch = -3.39 | angle_roll = -1.96
2023-07-26 10:58:09.621393,| angle_pitch = -3.57 | angle_roll = -1.86
2023-07-26 10:58:09.625484,| angle_pitch = -3.08 | angle_roll = -1.90
2023-07-26 10:58:09.630481,| angle_pitch = -3.41 | angle_roll = -1.83
2023-07-26 10:58:09.634540,| angle_pitch = -3.34 | angle_roll = -1.69
2023-07-26 10:58:09.637769,| angle_pitch = -3.53 | angle_roll = -1.75
2023-07-26 10:58:09.641743,| angle_pitch = -3.37 | angle_roll = -1.98
2023-07-26 10:58:09.646477,| angle_pitch = -3.37 | angle_roll = -1.85
2023-07-26 10:58:09.650591,| angle_pitch = -3.45 | angle_roll = -1.90
2023-07-26 10:58:09.654662,| angle_pitch = -3.13 | angle_roll = -1.80
2023-07-26 10:58:09.658539,| angle_pitch = -3.27 | angle_roll = -1.69
2023-07-26 10:58:09.663047,| angle_pitch = -3.32 | angle_roll = -1.49
2023-07-26 10:58:09.666795,| angle_pitch = -3.45 | angle_roll = -1.75
2023-07-26 10:58:09.670821,| angle_pitch = -3.38 | angle_roll = -1.74
2023-07-26 10:58:09.674836,| angle_pitch = -3.23 | angle_roll = -1.93
2023-07-26 10:58:09.678853,| angle_pitch = -3.31 | angle_roll = -1.60
2023-07-26 10:58:09.683456,| angle_pitch = -3.50 | angle_roll = -1.92
2023-07-26 10:58:09.687605,| angle_pitch = -3.26 | angle_roll = -1.57
2023-07-26 10:58:09.691593,| angle_pitch = -3.45 | angle_roll = -1.92
2023-07-26 10:58:09.695658,| angle_pitch = -3.29 | angle_roll = -1.86
2023-07-26 10:58:09.699658,| angle_pitch = -3.41 | angle_roll = -2.17
2023-07-26 10:58:09.703419,| angle_pitch = -3.60 | angle_roll = -1.99
2023-07-26 10:58:09.707530,| angle_pitch = -3.49 | angle_roll = -1.75
2023-07-26 10:58:09.711505,| angle_pitch = -3.23 | angle_roll = -1.77
2023-07-26 10:58:09.715686,| angle_pitch = -3.19 | angle_roll = -1.73
2023-07-26 10:58:09.719722,| angle_pitch = -3.44 | angle_roll = -1.71
2023-07-26 10:58:09.724252,| angle_pitch = -3.52 | angle_roll = -1.48
2023-07-26 10:58:09.727764,| angle_pitch = -3.47 | angle_roll = -1.79
2023-07-26 10:58:09.731765,| angle_pitch = -3.47 | angle_roll = -1.92
2023-07-26 10:58:09.736571,| angle_pitch = -3.53 | angle_roll = -1.96
2023-07-26 10:58:09.740560,| angle_pitch = -3.55 | angle_roll = -1.81
2023-07-26 10:58:09.744765,| angle_pitch = -3.30 | angle_roll = -1.70
2023-07-26 10:58:09.748651,| angle_pitch = -3.27 | angle_roll = -1.90
2023-07-26 10:58:09.751656,| angle_pitch = -3.12 | angle_roll = -1.70
2023-07-26 10:58:09.753161,| angle_pitch = -3.36 | angle_roll = -1.64
2023-07-26 10:58:09.757698,| angle_pitch = -3.24 | angle_roll = -1.68
2023-07-26 10:58:09.760695,| angle_pitch = -3.18 | angle_roll = -1.61
2023-07-26 10:58:09.765264,| angle_pitch = -3.47 | angle_roll = -1.68
2023-07-26 10:58:09.769243,| angle_pitch = -3.35 | angle_roll = -1.91
2023-07-26 10:58:09.773262,| angle_pitch = -3.31 | angle_roll = -1.60
2023-07-26 10:58:09.777496,| angle_pitch = -3.35 | angle_roll = -1.64
2023-07-26 10:58:09.781478,| angle_pitch = -3.48 | angle_roll = -1.72
2023-07-26 10:58:09.785626,| angle_pitch = -3.02 | angle_roll = -2.01
2023-07-26 10:58:09.790630,| angle_pitch = -3.58 | angle_roll = -1.82
2023-07-26 10:58:09.793149,| angle_pitch = -3.16 | angle_roll = -1.58
2023-07-26 10:58:09.797690,| angle_pitch = -3.50 | angle_roll = -1.78
2023-07-26 10:58:09.801979,| angle_pitch = -3.32 | angle_roll = -1.97
2023-07-26 10:58:09.806818,| angle_pitch = -3.50 | angle_roll = -2.15
2023-07-26 10:58:09.809835,| angle_pitch = -3.39 | angle_roll = -1.87
2023-07-26 10:58:09.814331,| angle_pitch = -3.54 | angle_roll = -1.86
2023-07-26 10:58:09.818475,| angle_pitch = -3.19 | angle_roll = -1.83
2023-07-26 10:58:09.823487,| angle_pitch = -3.61 | angle_roll = -1.88
2023-07-26 10:58:09.826512,| angle_pitch = -3.39 | angle_roll = -1.66
2023-07-26 10:58:09.830514,| angle_pitch = -3.36 | angle_roll = -1.74
2023-07-26 10:58:09.834606,| angle_pitch = -3.28 | angle_roll = -1.69
2023-07-26 10:58:09.838891,| angle_pitch = -3.43 | angle_roll = -1.68
2023-07-26 10:58:09.843397,| angle_pitch = -3.41 | angle_roll = -1.77
2023-07-26 10:58:09.846764,| angle_pitch = -3.26 | angle_roll = -2.02
2023-07-26 10:58:09.850765,| angle_pitch = -3.23 | angle_roll = -1.85
2023-07-26 10:58:09.855763,| angle_pitch = -3.12 | angle_roll = -1.50
2023-07-26 10:58:09.859783,| angle_pitch = -3.33 | angle_roll = -2.04
2023-07-26 10:58:09.863280,| angle_pitch = -3.54 | angle_roll = -1.85
2023-07-26 10:58:09.867719,| angle_pitch = -3.30 | angle_roll = -1.83
2023-07-26 10:58:09.871720,| angle_pitch = -3.41 | angle_roll = -1.59
2023-07-26 10:58:09.876308,| angle_pitch = -3.34 | angle_roll = -1.68
2023-07-26 10:58:09.879315,| angle_pitch = -3.20 | angle_roll = -1.41
2023-07-26 10:58:09.883823,| angle_pitch = -3.43 | angle_roll = -1.71
2023-07-26 10:58:09.888346,| angle_pitch = -3.29 | angle_roll = -1.58
2023-07-26 10:58:09.892350,| angle_pitch = -3.22 | angle_roll = -1.93
2023-07-26 10:58:09.896366,| angle_pitch = -3.28 | angle_roll = -2.07
2023-07-26 10:58:09.900454,| angle_pitch = -3.31 | angle_roll = -1.97
2023-07-26 10:58:09.904477,| angle_pitch = -3.33 | angle_roll = -1.89
2023-07-26 10:58:09.908508,| angle_pitch = -3.35 | angle_roll = -1.68
2023-07-26 10:58:09.912500,| angle_pitch = -3.38 | angle_roll = -1.59
2023-07-26 10:58:09.916699,| angle_pitch = -3.24 | angle_roll = -1.59
2023-07-26 10:58:09.920195,| angle_pitch = -3.50 | angle_roll = -1.88
2023-07-26 10:58:09.925239,| angle_pitch = -3.37 | angle_roll = -1.82
2023-07-26 10:58:09.928258,| angle_pitch = -3.47 | angle_roll = -1.82
2023-07-26 10:58:09.933242,| angle_pitch = -3.26 | angle_roll = -2.03
2023-07-26 10:58:09.937284,| angle_pitch = -3.40 | angle_roll = -1.77
2023-07-26 10:58:09.941284,| angle_pitch = -3.37 | angle_roll = -2.02
2023-07-26 10:58:09.944664,| angle_pitch = -3.53 | angle_roll = -1.87
2023-07-26 10:58:09.948671,| angle_pitch = -3.46 | angle_roll = -1.71
2023-07-26 10:58:09.949674,| angle_pitch = -3.25 | angle_roll = -1.89
2023-07-26 10:58:09.953214,| angle_pitch = -3.36 | angle_roll = -1.72
2023-07-26 10:58:09.957534,| angle_pitch = -3.35 | angle_roll = -1.58
2023-07-26 10:58:09.961565,| angle_pitch = -3.28 | angle_roll = -1.75
2023-07-26 10:58:09.965623,| angle_pitch = -3.38 | angle_roll = -1.70
2023-07-26 10:58:09.969624,| angle_pitch = -3.46 | angle_roll = -1.57
2023-07-26 10:58:09.974721,| angle_pitch = -3.32 | angle_roll = -1.90
2023-07-26 10:58:09.977753,| angle_pitch = -3.15 | angle_roll = -1.66
2023-07-26 10:58:09.981735,| angle_pitch = -3.09 | angle_roll = -1.60
2023-07-26 10:58:09.986305,| angle_pitch = -3.40 | angle_roll = -1.87
2023-07-26 10:58:09.991285,| angle_pitch = -3.18 | angle_roll = -1.72
2023-07-26 10:58:09.994339,| angle_pitch = -3.52 | angle_roll = -1.63
2023-07-26 10:58:09.998348,| angle_pitch = -3.27 | angle_roll = -1.54
2023-07-26 10:58:10.002363,| angle_pitch = -3.43 | angle_roll = -1.86
2023-07-26 10:58:10.007427,| angle_pitch = -3.20 | angle_roll = -1.72
2023-07-26 10:58:10.011455,| angle_pitch = -3.39 | angle_roll = -1.57
2023-07-26 10:58:10.015366,| angle_pitch = -3.24 | angle_roll = -1.89
2023-07-26 10:58:10.019366,| angle_pitch = -3.36 | angle_roll = -1.79
2023-07-26 10:58:10.023376,| angle_pitch = -3.37 | angle_roll = -1.46
2023-07-26 10:58:10.027601,| angle_pitch = -3.42 | angle_roll = -1.71
2023-07-26 10:58:10.031600,| angle_pitch = -3.52 | angle_roll = -1.85
2023-07-26 10:58:10.035647,| angle_pitch = -3.46 | angle_roll = -1.57
2023-07-26 10:58:10.040138,| angle_pitch = -3.13 | angle_roll = -1.85
2023-07-26 10:58:10.043637,| angle_pitch = -3.34 | angle_roll = -1.67
2023-07-26 10:58:10.047660,| angle_pitch = -3.32 | angle_roll = -1.77
2023-07-26 10:58:10.051661,| angle_pitch = -3.62 | angle_roll = -1.86
2023-07-26 10:58:10.056279,| angle_pitch = -3.08 | angle_roll = -2.06
2023-07-26 10:58:10.060273,| angle_pitch = -3.22 | angle_roll = -1.60
2023-07-26 10:58:10.063277,| angle_pitch = -3.09 | angle_roll = -1.94
2023-07-26 10:58:10.067668,| angle_pitch = -3.32 | angle_roll = -1.70
2023-07-26 10:58:10.073154,| angle_pitch = -3.37 | angle_roll = -1.65
2023-07-26 10:58:10.075725,| angle_pitch = -3.03 | angle_roll = -1.96
2023-07-26 10:58:10.080730,| angle_pitch = -3.07 | angle_roll = -1.82
2023-07-26 10:58:10.084306,| angle_pitch = -3.28 | angle_roll = -1.80
2023-07-26 10:58:10.089396,| angle_pitch = -3.18 | angle_roll = -1.55
2023-07-26 10:58:10.092388,| angle_pitch = -3.49 | angle_roll = -1.92
2023-07-26 10:58:10.096338,| angle_pitch = -3.48 | angle_roll = -1.77
2023-07-26 10:58:10.100343,| angle_pitch = -3.33 | angle_roll = -1.96
2023-07-26 10:58:10.105371,| angle_pitch = -3.45 | angle_roll = -1.98
2023-07-26 10:58:10.109389,| angle_pitch = -3.26 | angle_roll = -1.57
2023-07-26 10:58:10.113390,| angle_pitch = -3.24 | angle_roll = -1.84
2023-07-26 10:58:10.117418,| angle_pitch = -3.50 | angle_roll = -1.74
2023-07-26 10:58:10.121421,| angle_pitch = -2.95 | angle_roll = -1.89
2023-07-26 10:58:10.125445,| angle_pitch = -3.42 | angle_roll = -1.20
2023-07-26 10:58:10.129461,| angle_pitch = -3.36 | angle_roll = -1.66
2023-07-26 10:58:10.133456,| angle_pitch = -3.26 | angle_roll = -1.82
2023-07-26 10:58:10.137572,| angle_pitch = -3.50 | angle_roll = -1.57
2023-07-26 10:58:10.141569,| angle_pitch = -3.47 | angle_roll = -1.77
2023-07-26 10:58:10.145683,| angle_pitch = -3.38 | angle_roll = -1.81
2023-07-26 10:58:10.146693,| angle_pitch = -3.23 | angle_roll = -1.31
2023-07-26 10:58:10.150693,| angle_pitch = -3.24 | angle_roll = -1.46
