Timestamp,Data
2023-07-27 11:45:34.110969,========================================
2023-07-27 11:45:34.114282,Calculating gyro offsets
2023-07-27 11:45:37.341375,DO NOT MOVE MPU6050...
2023-07-27 11:45:37.342302,Done!
2023-07-27 11:45:37.342302,X : -2.66
2023-07-27 11:45:37.345305,Y : -0.27
2023-07-27 11:45:37.346302,Z : -0.64
2023-07-27 11:45:37.349302,Program will start after 3 seconds
2023-07-27 11:45:40.351972,========================================
2023-07-27 11:45:40.352849,roll	pitch
2023-07-27 11:45:40.355838,-0.09	0.08
2023-07-27 11:45:40.368018,-0.24	-0.08
2023-07-27 11:45:40.379864,-0.47	-0.35
2023-07-27 11:45:40.396836,-0.72	-0.75
2023-07-27 11:45:40.408841,-0.97	-0.92
2023-07-27 11:45:40.424895,-1.06	-0.95
2023-07-27 11:45:40.438410,-1.04	-1.03
2023-07-27 11:45:40.449520,-1.06	-1.02
2023-07-27 11:45:40.466411,-0.93	-0.94
2023-07-27 11:45:40.478409,-0.89	-0.97
2023-07-27 11:45:40.495408,-0.90	-0.99
2023-07-27 11:45:40.507409,-0.85	-0.96
2023-07-27 11:45:40.523662,-0.93	-1.01
2023-07-27 11:45:40.536126,-0.89	-1.17
2023-07-27 11:45:40.548130,-0.84	-1.17
2023-07-27 11:45:40.565129,-0.75	-1.18
2023-07-27 11:45:40.577214,-0.78	-1.10
2023-07-27 11:45:40.593182,-0.74	-0.91
2023-07-27 11:45:40.606134,-0.75	-0.95
2023-07-27 11:45:40.618280,-0.84	-0.92
2023-07-27 11:45:40.634731,-0.74	-0.88
2023-07-27 11:45:40.646791,-0.78	-0.97
2023-07-27 11:45:40.662731,-0.77	-0.96
2023-07-27 11:45:40.675734,-0.70	-0.83
2023-07-27 11:45:40.687822,-0.71	-0.99
2023-07-27 11:45:40.704735,-0.81	-1.09
2023-07-27 11:45:40.715813,-0.87	-1.04
2023-07-27 11:45:40.732703,-0.83	-1.12
2023-07-27 11:45:40.745083,-0.68	-1.09
2023-07-27 11:45:40.757142,-0.74	-1.14
2023-07-27 11:45:40.774040,-0.83	-1.20
2023-07-27 11:45:40.786056,-0.76	-1.20
2023-07-27 11:45:40.802180,-0.77	-1.25
2023-07-27 11:45:40.815021,-0.76	-1.10
2023-07-27 11:45:40.827100,-0.69	-1.08
2023-07-27 11:45:40.843530,-0.70	-1.08
2023-07-27 11:45:40.855617,-0.62	-1.06
2023-07-27 11:45:40.871648,-0.71	-0.96
2023-07-27 11:45:40.884523,-0.71	-0.98
2023-07-27 11:45:40.896524,-0.78	-0.94
2023-07-27 11:45:40.912537,-0.73	-0.87
