Timestamp,Data
2023-07-27 11:44:50.146622,========================================
2023-07-27 11:44:50.150639,Calculating gyro offsets
2023-07-27 11:44:53.374331,DO NOT MOVE MPU6050...
2023-07-27 11:44:53.378330,Done!
2023-07-27 11:44:53.378330,X : -2.70
2023-07-27 11:44:53.379330,Y : -0.32
2023-07-27 11:44:53.379330,Z : -0.67
2023-07-27 11:44:53.382390,Program will start after 3 seconds
2023-07-27 11:44:56.384278,========================================
2023-07-27 11:44:56.385165,roll	pitch
2023-07-27 11:44:56.388110,0.01	0.65
2023-07-27 11:44:56.400142,-0.05	1.50
2023-07-27 11:44:56.416228,-0.44	2.80
2023-07-27 11:44:56.429331,-0.89	3.57
2023-07-27 11:44:56.446362,-1.15	3.78
2023-07-27 11:44:56.458137,-1.23	3.73
2023-07-27 11:44:56.470175,-1.15	3.60
2023-07-27 11:44:56.486265,-1.06	3.40
2023-07-27 11:44:56.498145,-1.13	3.29
2023-07-27 11:44:56.515158,-1.22	3.28
2023-07-27 11:44:56.527143,-1.16	3.14
2023-07-27 11:44:56.540143,-1.03	3.19
2023-07-27 11:44:56.556303,-1.03	3.13
2023-07-27 11:44:56.568623,-1.07	3.03
2023-07-27 11:44:56.584570,-1.21	2.84
2023-07-27 11:44:56.596478,-1.16	2.77
2023-07-27 11:44:56.609481,-1.15	2.70
2023-07-27 11:44:56.625595,-1.15	2.76
2023-07-27 11:44:56.638482,-1.21	2.85
2023-07-27 11:44:56.654507,-1.23	2.87
2023-07-27 11:44:56.666692,-1.32	2.96
2023-07-27 11:44:56.679689,-1.16	2.83
2023-07-27 11:44:56.695692,-1.20	2.73
2023-07-27 11:44:56.707847,-1.33	2.64
2023-07-27 11:44:56.723800,-1.39	2.55
2023-07-27 11:44:56.736692,-1.33	2.51
2023-07-27 11:44:56.748704,-1.27	2.43
2023-07-27 11:44:56.765121,-1.21	2.34
2023-07-27 11:44:56.777283,-1.16	2.21
2023-07-27 11:44:56.793124,-1.18	2.10
2023-07-27 11:44:56.806243,-1.22	1.98
2023-07-27 11:44:56.818148,-1.21	1.97
2023-07-27 11:44:56.834126,-1.33	2.11
