Timestamp,Data
2023-07-27 12:10:04.186693,.77	-1.00
2023-07-27 12:10:04.187689,-0.83	-1.24
2023-07-27 12:10:04.188689,-0.85	-1.36
2023-07-27 12:10:04.188689,-0.83	-1.10
2023-07-27 12:10:04.189692,-0.71	-1.15
2023-07-27 12:10:04.189692,-0.69	-1.12
2023-07-27 12:10:04.190687,.76	-1.18
2023-07-27 12:10:04.190687,-0.64	-1.26
2023-07-27 12:10:04.191689,-0.79	-1.08
2023-07-27 12:10:04.191689,-0.84	-1.02
2023-07-27 12:10:04.192688,-0.77	-1.00
2023-07-27 12:10:04.192688,-0.83	-1.24
2023-07-27 12:10:04.192688,-0.85	-1.36
2023-07-27 12:10:04.193687,-0.83	-1.10
2023-07-27 12:10:04.193687,-0.71	-1.15
2023-07-27 12:10:04.194688,-0.69	-1.12
2023-07-27 12:10:05.872172,========================================
2023-07-27 12:10:05.876150,Calculating gyro offsets
2023-07-27 12:10:09.104084,DO NOT MOVE MPU6050...
2023-07-27 12:10:09.104084,Done!
2023-07-27 12:10:09.104974,X : -2.74
2023-07-27 12:10:09.104974,Y : -0.07
2023-07-27 12:10:09.106210,Z : -4.57
2023-07-27 12:10:09.108207,Program will start after 3 seconds
2023-07-27 12:10:12.108983,========================================
2023-07-27 12:10:12.110493,roll	pitch
2023-07-27 12:10:12.113511,0.09	-0.09
2023-07-27 12:10:12.130539,0.19	-0.25
2023-07-27 12:10:12.142502,0.15	-0.95
2023-07-27 12:10:12.154504,0.07	-1.34
2023-07-27 12:10:12.171501,0.06	-1.65
2023-07-27 12:10:12.183594,0.02	-1.75
2023-07-27 12:10:12.199703,0.07	-1.75
2023-07-27 12:10:12.212057,0.12	-1.75
2023-07-27 12:10:12.224143,0.01	-1.69
2023-07-27 12:10:12.241054,-0.03	-1.50
2023-07-27 12:10:12.253054,-0.02	-1.58
2023-07-27 12:10:12.269073,0.00	-1.57
2023-07-27 12:10:12.282053,0.04	-1.42
2023-07-27 12:10:12.294055,-0.03	-1.47
2023-07-27 12:10:12.310645,-0.11	-1.50
2023-07-27 12:10:12.322751,-0.11	-1.42
2023-07-27 12:10:12.338972,-0.09	-1.48
2023-07-27 12:10:12.351009,-0.06	-1.60
2023-07-27 12:10:12.363883,0.03	-1.64
2023-07-27 12:10:12.379935,0.08	-1.63
2023-07-27 12:10:12.391933,-0.05	-1.47
2023-07-27 12:10:12.408940,-0.07	-1.50
2023-07-27 12:10:12.420502,-0.17	-1.60
2023-07-27 12:10:12.432832,-0.17	-1.60
2023-07-27 12:10:12.449859,-0.18	-1.33
2023-07-27 12:10:12.461837,-0.05	-1.43
2023-07-27 12:10:12.477844,-0.10	-1.48
2023-07-27 12:10:12.490925,-0.13	-1.57
