Timestamp,Data
2023-07-27 11:21:47.787779,-0.81	0.64
2023-07-27 11:21:47.787779,-0.71	0.59
2023-07-27 11:21:47.787779,-0.74	0.53
2023-07-27 11:21:47.788777,-0.83	0.52
2023-07-27 11:21:47.788777,-0.85	0.54
2023-07-27 11:21:47.789777,-0.76	0.57
2023-07-27 11:21:47.789777,-0.78	0.37
2023-07-27 11:21:47.790790,-0.84	0.33
2023-07-27 11:21:47.790790,-0.83	0.24
2023-07-27 11:21:47.790790,8	0.61
2023-07-27 11:21:47.791785,-0.96	0.54
2023-07-27 11:21:47.791785,-0.81	0.64
2023-07-27 11:21:47.791785,-0.71	0.59
2023-07-27 11:21:47.792783,-0.74	0.53
2023-07-27 11:21:47.792783,-0.83	0.52
2023-07-27 11:21:47.792783,-0.85	0.54
2023-07-27 11:21:47.793784,-0.76	0.57
2023-07-27 11:21:47.793784,-0.78	0.37
2023-07-27 11:21:47.793784,-0.84	0.33
2023-07-27 11:21:47.793784,-0.83	0.24
2023-07-27 11:21:49.473346,========================================
2023-07-27 11:21:49.477234,Calculating gyro offsets
2023-07-27 11:21:52.704825,DO NOT MOVE MPU6050...
2023-07-27 11:21:52.704825,Done!
2023-07-27 11:21:52.705670,X : -2.60
2023-07-27 11:21:52.708671,Y : -0.25
2023-07-27 11:21:52.708671,Z : -0.64
2023-07-27 11:21:52.709668,Program will start after 3 seconds
2023-07-27 11:21:55.710596,========================================
2023-07-27 11:21:55.714480,roll	pitch
2023-07-27 11:21:55.715482,-0.02	-0.21
2023-07-27 11:21:55.731115,-0.22	-0.48
2023-07-27 11:21:55.743027,-0.47	-0.73
2023-07-27 11:21:55.759187,-0.74	-0.74
2023-07-27 11:21:55.772142,-0.90	-0.73
2023-07-27 11:21:55.784027,-0.88	-0.72
2023-07-27 11:21:55.801027,-0.77	-0.66
2023-07-27 11:21:55.813266,-0.72	-0.61
2023-07-27 11:21:55.829727,-0.81	-0.55
2023-07-27 11:21:55.841855,-0.79	-0.63
2023-07-27 11:21:55.853855,-0.89	-0.61
2023-07-27 11:21:55.870729,-0.92	-0.60
2023-07-27 11:21:55.882729,-0.78	-0.50
2023-07-27 11:21:55.898728,-0.87	-0.42
2023-07-27 11:21:55.910933,-0.70	-0.33
2023-07-27 11:21:55.926980,-0.75	-0.46
2023-07-27 11:21:55.940128,-0.73	-0.46
2023-07-27 11:21:55.952059,-0.79	-0.38
2023-07-27 11:21:55.968007,-0.88	-0.52
2023-07-27 11:21:55.980976,-0.88	-0.45
