Timestamp,Data
2023-08-02 16:15:08.452457,1AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:15:21.474584,-768	-315	4774	-592	187	-16
2023-08-02 16:15:21.507698,-1131	-663	4829	-1268	-119	-149
2023-08-02 16:15:21.540690,-1667	-785	4692	-537	-26	-398
2023-08-02 16:15:21.572793,-1131	-572	4701	748	-52	-387
2023-08-02 16:15:21.602094,-811	-469	4665	1002	-189	-165
2023-08-02 16:15:21.634183,-745	-433	4540	283	-319	-118
2023-08-02 16:15:21.667099,-962	-382	4586	-658	-423	-330
2023-08-02 16:15:21.700631,-1405	-472	4564	-745	-239	-528
2023-08-02 16:15:21.732623,-1398	-356	4511	-147	282	-595
2023-08-02 16:15:21.761617,-771	-170	4498	375	886	-191
2023-08-02 16:15:21.790194,-868	-13	4498	63	1342	213
2023-08-02 16:15:21.823161,-646	-332	4632	-539	1620	491
2023-08-02 16:15:21.851145,-2127	-553	4531	-830	1220	734
2023-08-02 16:15:21.884671,-1409	-602	4799	-478	827	550
2023-08-02 16:15:21.912754,-2095	-829	4895	-95	340	498
2023-08-02 16:15:21.945787,-1250	-739	4803	476	-645	585
2023-08-02 16:15:21.978838,-853	-828	4667	881	-1406	444
2023-08-02 16:15:22.011462,-1853	-812	4672	816	-2093	-152
2023-08-02 16:15:22.047123,-1553	-1101	4555	-167	-2757	-1012
2023-08-02 16:15:22.080729,-1445	-859	4503	-1806	-2471	-1980
2023-08-02 16:15:22.122735,-1726	-1209	4460	-2277	-1617	-2988
2023-08-02 16:15:22.154742,-2689	-1122	4543	-1738	-263	-3308
2023-08-02 16:15:22.191311,-2077	-1228	4766	-778	1225	-2426
2023-08-02 16:15:22.224356,-1637	-783	4799	99	1947	-1325
2023-08-02 16:15:22.257226,-1710	-819	4923	271	1617	-663
2023-08-02 16:15:22.289770,-1457	-921	4954	-333	550	-185
2023-08-02 16:15:22.323748,-1080	-953	4907	-1266	-150	111
2023-08-02 16:15:22.355745,-1680	-746	5641	709	-856	1156
2023-08-02 16:15:22.388282,-1773	-590	5331	-258	-258	-258
2023-08-02 16:15:22.421274,-1723	-255	4777	-525	-1067	1930
2023-08-02 16:15:22.458276,-2132	-550	5034	-1834	-2467	1396
2023-08-02 16:15:22.491075,-1032	-957	4774	-2577	-2914	622
2023-08-02 16:15:22.523220,-256	-965	4855	-55	-1882	199
2023-08-02 16:15:22.556324,-270	-936	4405	2105	-204	-286
2023-08-02 16:15:22.584908,-132	-473	4532	2830	1013	-694
2023-08-02 16:15:22.617773,-324	-492	5073	1757	-181	-597
2023-08-02 16:15:22.650014,-3075	-515	-515	-515	-515	-515
2023-08-02 16:15:22.683383,-3519	-447	5159	-692	-286	-589
2023-08-02 16:15:22.719808,-1617	-400	4403	-253	-980	-235
2023-08-02 16:15:22.748852,-474	-115	4315	805	-52	-26
2023-08-02 16:15:23.883233,-2067	-167	5671AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:15:23.907261,86	-61	4773	-187	13	-85
2023-08-02 16:15:23.932242,169	-17	4822	-220	3	-65
2023-08-02 16:15:23.960238,635	-39	4838	-273	-71	-8
2023-08-02 16:15:23.989737,998	-91	4758	-264	-124	373
2023-08-02 16:15:24.022748,613	-117	4705	-179	-44	1194
2023-08-02 16:15:24.050834,950	-110	4859	-110	86	1802
2023-08-02 16:15:24.079967,1398	120	4709	-86	160	1304
2023-08-02 16:15:24.103903,1458	-8	4858	-214	87	839
2023-08-02 16:15:24.132905,1154	-178	4805	-4	-161	544
2023-08-02 16:15:24.162114,1191	-97	4965	7	-264	196
2023-08-02 16:15:24.190253,1140	39	4684	-181	-317	281
2023-08-02 16:15:24.219278,772	-67	4800	-593	-269	475
2023-08-02 16:15:24.247379,857	-50	4609	-636	-80	867
2023-08-02 16:15:24.276386,865	47	4762	-430	175	1168
2023-08-02 16:15:24.305234,756	-104	4721	-471	71	1398
2023-08-02 16:15:24.333154,978	-98	4706	-101	332	1412
2023-08-02 16:15:24.362163,521	-191	5086	-653	-793	440
2023-08-02 16:15:24.394645,-565	-1019	4629	245	-1090	82
2023-08-02 16:15:24.427774,-2062	-1240	4459	-201	-1351	198
2023-08-02 16:15:24.460770,-2660	-1341	3942	954	-561	936
2023-08-02 16:15:24.493530,-1367	-880	3186	-752	5108	1339
2023-08-02 16:15:24.530490,-1586	-780	2625	-1093	13981	2652
2023-08-02 16:15:24.566484,-1911	-460	2685	-1717	23091	3434
2023-08-02 16:15:24.599347,-1901	-67	1516	2252	29035	6592
2023-08-02 16:15:24.632936,-1335	895	-77	3469	31679	6195
2023-08-02 16:15:24.665050,-14669	3357	855	-5064	5338	422
2023-08-02 16:15:24.698026,-5672	438	1509	2401	-1000	-748
2023-08-02 16:15:24.730812,-2795	-103	1515	8397	-3535	-391
2023-08-02 16:15:24.763846,-4207	921	2664	12040	-6747	108
2023-08-02 16:15:24.800895,-2027	1754	5705	10182	-6016	-2094
2023-08-02 16:15:24.833001,-1695	839	3096	-2508	-165	-1156
2023-08-02 16:15:24.870030,-3223	1037	3361	-2762	1422	-1062
2023-08-02 16:15:24.903221,-3472	1018	2808	557	-1213	-1321
2023-08-02 16:15:24.940237,-2944	880	3069	2980	-2336	-1659
2023-08-02 16:15:24.972386,-2336	908	3413	-1149	-926	-2061
2023-08-02 16:15:25.004904,-2851	848	3121	-921	-783	-2231
2023-08-02 16:15:25.037808,-3169	527	3655	-2285	292	-2256
2023-08-02 16:15:25.070816,-3163	214	3599	-2302	89	-2047
2023-08-02 16:15:25.103375,-3382	98	3114	-2240	40	-1725
2023-08-02 16:15:25.136065,-4351	-141	3524	-1879	-54	-1411
2023-08-02 16:15:25.168994,-3493	-582	3320	-879	-369	-906
2023-08-02 16:15:25.197643,-3906	-743	3734	97	47	-460
2023-08-02 16:15:25.230906,-4328	-851	3342	274	139	-149
2023-08-02 16:15:25.259933,-6241	-1205	3404	400	238	82
2023-08-02 16:15:25.292229,-5348	-1156	3249	-480	-56	73
2023-08-02 16:15:25.325117,-4613	-341	2992	-495	-217	-109
2023-08-02 16:15:25.358118,-4465	-168	3350	-1113	-318	-250
2023-08-02 16:15:25.390321,-3573	-194	3408	259	-680	-169
2023-08-02 16:15:25.419312,-3621	-122	3436	244	-7	-80
2023-08-02 16:15:25.447344,-3191	-73	3532	429	-84	131
2023-08-02 16:15:25.480344,-2914	20	3123	-184	122	-17
2023-08-02 16:15:25.509526,-3719	54	3265	-733	-98	-142
2023-08-02 16:15:25.537630,-3762	-1	3542	-849	90	-267
2023-08-02 16:15:25.570714,-3796	-111	3704	-310	-36	-323
2023-08-02 16:15:25.603556,-6501	-294	3805	-248	728	-257
2023-08-02 16:15:25.632159,-4609	-399	3377	702	374	36
2023-08-02 16:15:25.660968,-5338	-190	3007	-263	481	-77
2023-08-02 16:15:25.693684,-4009	30	3118	-528	78	-121
2023-08-02 16:15:25.726306,-3740	-374	3316	-1215	-402	-257
2023-08-02 16:15:25.759183,-3645	-250	3636	-341	-481	-184
2023-08-02 16:15:25.791791,-4509	-297	3691	-75	226	-131
2023-08-02 16:15:25.815735,-5497	-43	3408	697	45	65
2023-08-02 16:15:25.848721,-5056	-194	3104	-227	172	40
2023-08-02 16:15:25.881886,-5112	-300	3316	-526	-281	-120
2023-08-02 16:15:25.914255,-3909	-214	3454	-751	-193	-256
2023-08-02 16:15:25.947146,-4431	-472	3653	-629	351	-276
2023-08-02 16:15:25.976376,-5007	-287	3427	-150	659	-113
2023-08-02 16:15:26.008960,-4021	-368	3486	618	212	38
2023-08-02 16:15:26.033826,-4086	76	3416	-84	563	12
2023-08-02 16:15:26.065862,-3770	-283	2749	206	-274	-26
2023-08-02 16:15:26.099083,-4279	-277	3366	-840	-811	-247
2023-08-02 16:15:26.131984,-4509	-755	3330	-690	-310	-143
2023-08-02 16:15:26.164148,-4405	-527	3638	-130	-95	-120
2023-08-02 16:15:26.193124,-3784	-204	3872	296	805	49
2023-08-02 16:15:26.222343,-4289	-180	3665	534	863	3
2023-08-02 16:15:26.249954,-5804	-344	3512	247	492	-15
2023-08-02 16:15:26.283190,-4519	-84	3525	-552	303	-142
2023-08-02 16:15:26.316214,-3686	-543	3241	-519	-502	-180
2023-08-02 16:15:26.348339,-3254	-426	3591	-242	-634	-93
2023-08-02 16:15:26.377478,-3119	-242	3828	74	53	-16
2023-08-02 16:15:26.406426,-3828	-140	3749	-35	-42	-83
2023-08-02 16:15:26.438689,-3382	-214	3275	-168	-592	-95
2023-08-02 16:15:26.467311,-3420	-193	3582	-77	274	-20
2023-08-02 16:15:26.500207,-3102	-423	3580	-859	-68	-88
2023-08-02 16:15:26.533162,-3931	-238	3245	-708	219	-113
2023-08-02 16:15:26.561230,-3920	-111	3682	303	90	-35
2023-08-02 16:15:26.589829,-5139	-283	3409	-693	348	-51
2023-08-02 16:15:26.622883,-4592	-224	3346	743	-142	-8
2023-08-02 16:15:26.651843,-4037	-408	2922	-415	-501	-65
2023-08-02 16:15:26.688453,-4050	-193	3228	-677	-713	-101
2023-08-02 16:15:26.717364,-4843	-267	3507	-313	-6	-57
2023-08-02 16:15:26.750359,-3784	-114	3344	-362	100	-45
2023-08-02 16:15:26.778585,-3970	-92	3489	181	431	-44
2023-08-02 16:15:26.807269,-3962	-432	3217	50	434	-115
2023-08-02 16:15:26.836248,-4704	-30	3683	126	501	-58
2023-08-02 16:15:26.864338,-4584	23	3401	-363	394	-84
2023-08-02 16:15:26.897048,-4021	-66	3302	-523	108	-98
2023-08-02 16:15:26.926198,-4406	-444	3647	-519	57	-91
2023-08-02 16:15:26.959175,-4676	-217	3030	-263	372	-158
2023-08-02 16:15:26.991834,-3758	-144	3179	163	-150	-154
2023-08-02 16:15:27.020783,-3562	-284	3129	115	-499	-69
2023-08-02 16:15:27.052734,-3096	-194	3724	-3	-333	-16
2023-08-02 16:15:27.086268,-3822	-288	3582	-258	-258	-258
2023-08-02 16:15:27.118901,-3935	-204	4067	-325	328	-101
2023-08-02 16:15:27.147793,-3979	-117	3016	-473	491	-278
2023-08-02 16:15:27.180049,-3855	-142	3356	243	-291	-208
2023-08-02 16:15:27.212717,-3885	-193	2982	169	-164	-144
2023-08-02 16:15:27.245717,-3306	-282	3421	-178	-475	-23
2023-08-02 16:15:27.278309,-4450	-413	3254	-576	-371	-4
2023-08-02 16:15:27.307035,-3881	-495	3743	-511	109	-11
2023-08-02 16:15:27.340074,-4110	-349	3461	-243	143	-140
2023-08-02 16:15:27.368957,-4142	-370	3478	445	307	-70
2023-08-02 16:15:27.397575,-3961	-134	3760	459	491	58
2023-08-02 16:15:27.429667,-3640	-118	3041	260	246	73
2023-08-02 16:15:27.454672,-4287	79	3531	-661	87	85
2023-08-02 16:15:27.487745,-4395	-214	3939	-964	296	-140
2023-08-02 16:15:27.520642,-3703	-127	3215	-414	-313	-275
2023-08-02 16:15:27.552830,-3687	-362	3528	286	-488	-292
2023-08-02 16:15:27.585931,-3440	-315	3367	512	-15	-121
2023-08-02 16:15:27.614733,-3521	-271	3240	-201	37	-30
2023-08-02 16:15:27.642727,-4857	-474	3851	167	247	118
2023-08-02 16:15:27.675899,-4627	-440	3631	-753	355	-6
2023-08-02 16:15:27.704000,-5445	-247	3401	-699	352	-208
2023-08-02 16:15:27.737091,-6589	-537	3465	-44	103	-142
2023-08-02 16:15:27.765989,-4569	-436	3108	503	16	-42
2023-08-02 16:15:27.794309,-4613	-612	3321	481	-93	141
2023-08-02 16:15:27.827355,-3889	-290	3222	-286	-202	94
2023-08-02 16:15:27.859951,-3206	67	3526	-988	-655	-140
2023-08-02 16:15:27.893248,-3021	-160	3335	-1017	-125	-351
2023-08-02 16:15:27.925357,-3450	-225	3392	-104	366	-288
2023-08-02 16:15:27.954374,-5377	-246	3304	658	206	-75
2023-08-02 16:15:27.982888,-5043	-531	3651	489	538	50
2023-08-02 16:15:28.015619,-4465	-333	3523	304	258	168
2023-08-02 16:15:28.043861,-4175	-424	2932	-712	444	-74
2023-08-02 16:15:28.076868,-4223	-393	3558	-1075	-81	-262
2023-08-02 16:15:28.113443,-3639	-442	3138	-289	-443	-209
2023-08-02 16:15:28.142564,-4021	-574	3576	575	-197	67
2023-08-02 16:15:28.171526,-4217	-438	3036	416	-2	185
2023-08-02 16:15:28.199666,-4147	142	3563	193	67	149
2023-08-02 16:15:28.232977,-3651	-30	3386	-921	-144	-149
2023-08-02 16:15:28.265005,-3567	-180	3563	-1005	225	-375
2023-08-02 16:15:28.297725,-3555	-358	3477	-90	-100	-259
2023-08-02 16:15:28.326914,-4138	-343	3716	320	398	-179
2023-08-02 16:15:28.355873,-5141	-529	2980	508	487	75
2023-08-02 16:15:28.383930,-3860	-416	3737	4	108	129
2023-08-02 16:15:28.417334,-4338	-102	3217	-371	182	-178
2023-08-02 16:15:28.449329,-3795	-156	2856	-1073	-526	-256
2023-08-02 16:15:28.486573,-4442	-163	3812	-200	-429	-232
2023-08-02 16:15:28.515073,-3220	-142	3729	338	370	-82
2023-08-02 16:15:28.544143,-3332	-304	3699	394	23	63
2023-08-02 16:15:28.573074,-3644	-88	3662	293	209	160
2023-08-02 16:15:28.601583,-5191	-370	3605	-480	622	-23
2023-08-02 16:15:28.634542,-6085	-520	3026	-1122	-8	-134
2023-08-02 16:15:28.666454,-5119	-438	4052	-769	524	-252
2023-08-02 16:15:28.699443,-4445	-246	3124	166	-304	-154
2023-08-02 16:15:28.728663,-3797	-360	3333	287	-217	16
2023-08-02 16:15:28.760836,-3575	-163	3069	461	-167	74
2023-08-02 16:15:28.793932,-3846	-30	2996	-785	-174	-180
2023-08-02 16:15:28.822941,-4245	72	3271	-669	-395	-312
2023-08-02 16:15:28.851165,-4718	-277	3556	-575	4	-242
2023-08-02 16:15:28.884170,-4192	-232	3489	-313	167	-90
2023-08-02 16:15:28.912970,-4284	-279	3922	656	618	100
2023-08-02 16:15:28.944968,-4189	-368	3533	372	628	104
2023-08-02 16:15:28.974144,-3444	-258	3477	-43	685	36
2023-08-02 16:15:29.006828,-3647	-154	3243	-563	530	-184
2023-08-02 16:15:29.039699,-3723	-240	3553	-609	-138	-247
2023-08-02 16:15:29.072876,-3756	-264	2954	-440	-306	-143
2023-08-02 16:15:29.100887,-4019	-115	3945	657	-8	7
2023-08-02 16:15:29.129912,-3971	-203	3061	136	-119	91
2023-08-02 16:15:29.162082,-3577	-180	3522	-103	128	-65
2023-08-02 16:15:29.191280,-4092	-864	3119	-388	90	-180
2023-08-02 16:15:29.223975,-6144	-1110	3734	-754	281	-199
2023-08-02 16:15:29.256468,-4938	-797	3077	-230	-16	-108
2023-08-02 16:15:29.285374,-5793	-452	3560	306	215	27
2023-08-02 16:15:29.313957,-5157	-315	3433	281	312	87
2023-08-02 16:15:29.342853,-4194	-266	2917	167	337	58
2023-08-02 16:15:29.375781,-4595	-475	2817	-284	-685	-57
2023-08-02 16:15:29.412087,-4183	-773	2902	-1378	-945	-221
2023-08-02 16:15:29.441117,-4435	-596	3939	-484	295	-49
2023-08-02 16:15:29.470001,-3667	-215	3874	672	561	10
2023-08-02 16:15:29.497844,-3874	-321	3893	-33	885	41
2023-08-02 16:15:29.527033,-3707	-52	3184	693	818	39
2023-08-02 16:15:29.559975,-4428	-237	3220	-217	213	-93
2023-08-02 16:15:29.592938,-5342	-318	3848	-642	139	-218
2023-08-02 16:15:29.625186,-3835	-329	3018	-669	-689	-174
2023-08-02 16:15:29.658156,-3554	-686	3316	-264	-310	-142
2023-08-02 16:15:29.687071,-4003	-566	3945	105	413	-28
2023-08-02 16:15:29.719466,-3616	-350	3138	131	-75	-113
2023-08-02 16:15:29.751946,-3040	-493	3454	-308	433	-113
2023-08-02 16:15:29.780856,-4139	-492	3711	-218	-4	-122
2023-08-02 16:15:29.813366,-4567	-286	3849	-1088	176	-193
2023-08-02 16:15:29.846392,-4141	-527	2983	-149	-475	-77
2023-08-02 16:15:29.875504,-4841	-515	4189	124	185	19
2023-08-02 16:15:29.908060,-4255	-749	2952	113	-299	-29
2023-08-02 16:15:29.936940,-3368	-278	3605	63	-295	-59
2023-08-02 16:15:29.964936,-3091	-43	3379	65	-500	-70
2023-08-02 16:15:30.002493,-3845	-327	3465	-944	-168	-130
2023-08-02 16:15:30.030490,-3414	-299	3706	-408	154	-40
2023-08-02 16:15:30.059613,-3857	-105	3698	-57	809	-79
2023-08-02 16:15:30.092501,-3658	-40	3449	706	522	-54
2023-08-02 16:15:30.121046,-4073	-115	3300	289	309	-159
2023-08-02 16:15:30.154019,-4474	-255	3145	-555	-448	-356
2023-08-02 16:15:30.190184,-3466	-429	2866	-1511	-674	-323
2023-08-02 16:15:30.223641,-4065	-361	3948	-286	-148	-12
2023-08-02 16:15:30.247624,-4839	-519	3697	-137	49	1
2023-08-02 16:15:30.276757,-3843	-527	3543	666	-4	25
2023-08-02 16:15:30.309247,-3767	-260	3393	542	-228	19
2023-08-02 16:15:30.338300,-4717	-280	3452	-162	-498	-93
2023-08-02 16:15:30.370608,-3650	-214	3337	-352	-392	-84
2023-08-02 16:15:30.403722,-5253	-494	3766	-738	93	-177
2023-08-02 16:15:30.435999,-4394	-484	3475	-384	-11	-128
2023-08-02 16:15:30.465165,-4115	-716	3828	472	341	-141
2023-08-02 16:15:30.497836,-3748	-510	3344	237	150	-97
2023-08-02 16:15:30.526844,-3483	-352	3559	-35	280	-58
2023-08-02 16:15:30.558980,-3172	-166	3436	-457	-276	-90
2023-08-02 16:15:30.591989,-4241	-246	3729	-709	178	-116
2023-08-02 16:15:30.620498,-3639	-106	3554	-407	332	-53
2023-08-02 16:15:30.649398,-4183	-197	3392	517	284	-2
2023-08-02 16:15:30.681739,-4427	-258	3362	461	182	-55
2023-08-02 16:15:30.710974,-4022	-29	3502	-169	147	-25
2023-08-02 16:15:30.739977,-4934	-270	3128	-128	42	-48
2023-08-02 16:15:30.776015,-4634	-411	3758	-1304	461	-101
2023-08-02 16:15:30.804706,-4184	-133	3663	124	132	-31
2023-08-02 16:15:30.833706,-3991	-392	3290	626	544	-40
2023-08-02 16:15:30.866284,-3886	-485	3403	232	648	-80
2023-08-02 16:15:30.894595,-4520	-187	3724	381	402	-36
2023-08-02 16:15:30.927244,-3761	-184	3028	-623	106	-43
2023-08-02 16:15:30.956333,-5305	-713	3622	-849	31	-112
2023-08-02 16:15:30.989449,-5051	-724	3253	-698	-90	-33
2023-08-02 16:15:31.018112,-4411	-285	3416	99	387	-60
2023-08-02 16:15:31.046989,-4881	-541	3260	246	164	-94
2023-08-02 16:15:31.075149,-4612	-680	3539	433	133	19
2023-08-02 16:15:31.108178,-5685	-584	3352	-485	-205	-97
2023-08-02 16:15:31.141168,-6264	-507	3454	-901	-15	-125
2023-08-02 16:15:31.173379,-6809	-699	3039	-397	-190	-119
2023-08-02 16:15:31.206566,-5472	-458	3727	-114	-101	-181
2023-08-02 16:15:31.238578,-5613	-480	3340	363	-204	-85
2023-08-02 16:15:31.267702,-4106	-589	3090	202	4	-111
2023-08-02 16:15:31.296547,-3519	-352	3377	-61	-49	-41
2023-08-02 16:15:31.329538,-3728	-402	3477	-1066	19	-150
2023-08-02 16:15:31.361559,-3673	-161	3129	-535	-47	-117
2023-08-02 16:15:31.394948,-5401	-505	3445	-108	24	-115
2023-08-02 16:15:31.423208,-4831	-377	3286	416	-263	-21
2023-08-02 16:15:31.452069,-4467	-407	3196	153	-16	7
2023-08-02 16:15:31.480071,-4899	-428	3372	-122	45	75
2023-08-02 16:15:31.513653,-4348	-390	3650	-725	-157	1
2023-08-02 16:15:31.545653,-5940	-289	3490	-939	19	-178
2023-08-02 16:15:31.554714,0	0	0	0	0	0
2023-08-02 16:15:31.586711,-3991	-182	3454	132	17	-252
2023-08-02 16:15:31.620255,-3953	-420	3387	198	-183	-132
2023-08-02 16:15:31.648391,-3686	-340	3107	224	-191	-55
2023-08-02 16:15:31.681446,-3545	-515	3039	-463	-424	69
2023-08-02 16:15:31.709895,-4548	-565	3376	-780	-421	30
2023-08-02 16:15:31.746916,-3941	-256	3514	-620	-338	-103
2023-08-02 16:15:31.775895,-3432	-647	3790	58	-193	-160
2023-08-02 16:15:31.804089,-3169	-407	3570	531	81	-96
2023-08-02 16:15:31.833083,-3429	-223	3699	118	4	95
2023-08-02 16:15:31.861081,-4019	-428	3537	28	128	122
2023-08-02 16:15:31.894628,-3745	-482	3374	-1012	-181	18
2023-08-02 16:15:31.927155,-3672	-620	3700	-569	218	-251
2023-08-02 16:15:31.956145,-4216	-934	3375	-137	165	-301
2023-08-02 16:15:31.988233,-5310	-647	3315	202	326	-209
2023-08-02 16:15:32.020849,-5415	-522	3521	650	-181	-18
2023-08-02 16:15:32.049955,-4327	-419	2905	-563	-252	37
2023-08-02 16:15:32.082843,-3787	79	2899	-862	-762	-86
2023-08-02 16:15:32.115435,-4236	-273	2940	-1148	-418	-270
2023-08-02 16:15:32.148612,-3930	-528	3634	-459	-152	-169
2023-08-02 16:15:32.177104,-3997	-281	3771	137	353	-41
2023-08-02 16:15:32.209709,-3545	-338	3141	784	26	129
2023-08-02 16:15:32.237821,-3658	-136	3815	-205	418	90
2023-08-02 16:15:32.266842,-4722	-563	3266	-506	582	-7
2023-08-02 16:15:32.299954,-4385	-614	3893	-520	300	-158
2023-08-02 16:15:32.332642,-4867	-742	3208	-193	31	-219
2023-08-02 16:15:32.365538,-4403	-383	3870	418	-207	-181
2023-08-02 16:15:32.394631,-5375	-575	2691	187	-74	-108
2023-08-02 16:15:32.427145,-3973	-389	4031	-271	-396	-36
2023-08-02 16:15:32.459259,-3765	-353	3197	-662	214	-66
2023-08-02 16:15:32.492404,-4852	-747	3657	-894	182	-148
2023-08-02 16:15:32.524885,-3761	-325	3396	-114	-325	-193
2023-08-02 16:15:32.553726,-4189	-540	3724	84	374	-76
