Timestamp,Data
2023-08-02 16:16:13.316846,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:16:16.017042,-784	-743	4952	-329	-810	-412
2023-08-02 16:16:16.046262,-967	-951	4890	-467	-347	-3
2023-08-02 16:16:17.189214,-291	-899	4667	-546	186	AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:16:17.213767,71	-67	4774	-184	8	-79
2023-08-02 16:16:17.241769,158	-81	4809	-157	12	-96
2023-08-02 16:16:17.271169,536	-112	4778	-137	-63	-260
2023-08-02 16:16:17.299661,1152	-64	4858	-229	101	134
2023-08-02 16:16:17.328576,1056	37	4922	-34	-100	789
2023-08-02 16:16:17.357556,1078	-91	4626	-19	-134	934
2023-08-02 16:16:17.385872,1326	19	4580	-20	-177	737
2023-08-02 16:16:17.414051,1296	-29	4917	-226	-263	646
2023-08-02 16:16:17.447109,1120	-155	4783	-101	-184	765
2023-08-02 16:16:17.475149,883	-62	4700	-5	-536	512
2023-08-02 16:16:17.500073,911	-10	4405	-218	-16	622
2023-08-02 16:16:17.528961,682	52	4679	-330	63	774
2023-08-02 16:16:17.557924,194	-136	4754	-312	330	704
2023-08-02 16:16:17.586592,-916	-176	4851	-105	549	694
2023-08-02 16:16:17.618879,-1425	-169	4970	-528	642	1248
2023-08-02 16:16:17.652157,-1643	-95	5266	-214	225	1454
2023-08-02 16:16:17.676310,-1803	14	5023	33	108	1747
2023-08-02 16:16:17.705377,-2003	5	5049	-160	32	2402
2023-08-02 16:16:17.738266,-1838	22	4615	-425	-100	2681
2023-08-02 16:16:17.770516,-1969	-208	4638	-230	31	2522
2023-08-02 16:16:17.798860,-1502	39	4273	41	-328	2202
2023-08-02 16:16:17.832795,-1433	-116	4583	-104	-416	1897
2023-08-02 16:16:17.861099,-1080	-12	4862	-46	-79	1191
2023-08-02 16:16:17.889791,-973	-54	4596	-234	-239	850
2023-08-02 16:16:17.917748,-694	95	4703	-410	50	432
2023-08-02 16:16:17.947003,-653	-115	4688	-622	656	109
2023-08-02 16:16:17.975024,-605	-121	4824	257	500	111
2023-08-02 16:16:18.004025,-597	-77	4687	-56	22	145
2023-08-02 16:16:18.032889,-765	-178	4703	-81	39	380
2023-08-02 16:16:18.060868,-832	-32	4870	-289	78	443
2023-08-02 16:16:18.090550,-855	-135	4638	7	-525	459
2023-08-02 16:16:18.118649,-1684	-252	4623	-141	-474	608
2023-08-02 16:16:18.147568,186	458	4121	-613	-281	19
2023-08-02 16:16:18.175696,3584	853	5002	-186	523	439
2023-08-02 16:16:18.204790,828	269	5774	-334	315	2082
2023-08-02 16:16:18.237257,-528	-722	5518	-465	-202	3415
2023-08-02 16:16:18.270658,590	-656	5719	-601	680	5169
2023-08-02 16:16:18.303228,1421	-558	5607	-1417	2425	5686
2023-08-02 16:16:18.336208,-81	-805	5150	-1358	5972	6167
2023-08-02 16:16:18.365077,45	-366	3518	-2023	6459	5624
2023-08-02 16:16:18.397584,-763	-220	4335	972	6263	4752
2023-08-02 16:16:18.429682,-704	-494	4035	-871	2796	3458
2023-08-02 16:16:18.458584,-965	-297	4160	-464	449	2716
2023-08-02 16:16:18.495184,-744	-334	5221	-1004	-1759	2035
2023-08-02 16:16:18.528038,-1048	-201	6094	-440	-2016	678
2023-08-02 16:16:18.557041,-432	-288	4136	-86	-1537	-78
2023-08-02 16:16:18.590026,-2741	-567	4331	-232	-123	220
2023-08-02 16:16:18.623093,-1504	-219	3856	-398	-352	1198
2023-08-02 16:16:18.655472,-796	-447	4446	-41	1631	2447
2023-08-02 16:16:18.688229,-1599	-661	5523	-2029	2561	2782
2023-08-02 16:16:18.720809,-1162	-692	5405	-593	3629	2429
2023-08-02 16:16:18.757976,-605	-1035	4204	-951	2915	1237
2023-08-02 16:16:18.790455,-453	-1312	4729	-1605	1554	-758
2023-08-02 16:16:18.827454,-338	-1279	5234	-2038	-1112	-3073
2023-08-02 16:16:18.860462,-1209	-1409	5305	192	-2737	-4972
2023-08-02 16:16:18.897403,-708	-1166	5290	4558	-3349	-6027
2023-08-02 16:16:18.929532,-418	-341	5011	8079	-3281	-6045
2023-08-02 16:16:18.962508,-282	191	4751	7757	-3349	-5503
2023-08-02 16:16:18.994769,-7	223	4541	5080	-3828	-5692
2023-08-02 16:16:19.028268,-458	477	4308	2474	-4221	-6637
2023-08-02 16:16:19.061148,-309	-173	3836	712	-3961	-7091
2023-08-02 16:16:19.098075,-830	-507	3488	-277	-2864	-6592
2023-08-02 16:16:19.134928,-1116	-316	3590	-1693	-2668	-6116
2023-08-02 16:16:19.167147,-1305	-15	3857	-4357	-1030	-5228
2023-08-02 16:16:19.204580,-1405	-357	4268	-6014	-1121	-3548
2023-08-02 16:16:19.240952,-1292	-891	4546	-5502	-474	-2837
2023-08-02 16:16:19.273958,-1335	-1026	5100	-2618	831	-1874
2023-08-02 16:16:19.310976,-1228	-1112	5411	-654	2221	-658
2023-08-02 16:16:19.339831,-1471	-1061	5706	471	770	149
2023-08-02 16:16:19.372319,-893	-676	5530	-208	-1485	403
2023-08-02 16:16:19.404964,-817	-755	5218	-1737	-2838	576
2023-08-02 16:16:19.441158,-461	-1145	4825	-2385	-2973	849
2023-08-02 16:16:19.474180,-405	-1251	4751	-390	-1471	1069
2023-08-02 16:16:19.506825,-161	-1337	4636	-235	-750	227
2023-08-02 16:16:19.539936,-17	-1357	4511	-376	-626	-943
2023-08-02 16:16:19.572983,-350	-1493	4764	-136	-441	-1693
2023-08-02 16:16:19.605045,26	-1158	4393	1264	248	-1670
2023-08-02 16:16:19.634015,-104	-877	4369	1168	579	-1436
2023-08-02 16:16:19.670934,-338	-697	4395	2461	1727	-1080
2023-08-02 16:16:19.699264,-634	-714	6071	870	1956	-708
2023-08-02 16:16:19.732672,-616	-133	5076	-125	367	102
2023-08-02 16:16:19.760770,-573	-320	4566	-176	-290	535
2023-08-02 16:16:19.790104,-538	-374	4586	-66	-4	510
2023-08-02 16:16:19.818446,-58	-469	4257	-543	439	274
2023-08-02 16:16:19.847306,-219	-534	4891	-287	69	191
2023-08-02 16:16:19.880331,-200	-722	4472	-122	125	-313
2023-08-02 16:16:19.908799,-835	-628	5627	-2	480	-634
2023-08-02 16:16:19.940798,-223	-423	5038	-353	-776	-680
2023-08-02 16:16:21.005966,-583	-673	4458	16	-3AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:16:21.030951,102	-71	4785	-174	0	-64
2023-08-02 16:16:21.058915,227	-79	4819	-254	20	-70
2023-08-02 16:16:21.089055,488	-100	4912	-261	98	-109
2023-08-02 16:16:21.116651,1238	-15	4663	-265	-85	235
2023-08-02 16:16:21.145592,1409	34	4783	-236	-65	538
2023-08-02 16:16:21.173967,1213	-25	4926	-240	-92	698
2023-08-02 16:16:21.198919,1155	6	4772	-348	-13	563
2023-08-02 16:16:21.231974,1041	-132	4854	-275	-60	521
2023-08-02 16:16:21.255978,1026	36	5211	-29	0	960
2023-08-02 16:16:21.285985,998	-103	4565	-165	221	681
2023-08-02 16:16:21.313500,912	-216	4832	103	-19	470
2023-08-02 16:16:21.338501,932	-108	4587	110	66	199
2023-08-02 16:16:21.366501,991	-196	4646	63	414	53
2023-08-02 16:16:21.391522,876	-106	4856	-11	151	15
2023-08-02 16:16:21.416174,991	5	4579	-422	108	42
2023-08-02 16:16:21.444160,892	-9	4655	-683	-76	597
2023-08-02 16:16:21.473162,789	34	4868	-405	-654	984
2023-08-02 16:16:21.502169,815	194	4653	-742	-272	1181
2023-08-02 16:16:21.530279,220	-385	4299	-31	50	1268
2023-08-02 16:16:21.563153,-1194	-609	4590	229	1125	1255
2023-08-02 16:16:21.591362,-744	-604	2784	65	6189	1312
2023-08-02 16:16:21.624910,-1366	-266	2678	-211	13805	939
2023-08-02 16:16:21.657076,-1995	-133	2376	410	22470	632
2023-08-02 16:16:21.694181,-1408	-115	1001	3368	27330	1937
2023-08-02 16:16:21.727161,-1430	543	-123	3514	26089	1068
2023-08-02 16:16:21.760162,-14728	2405	934	-3599	187	-3298
2023-08-02 16:16:21.796626,-3204	-1002	3641	-3225	-11381	-7410
2023-08-02 16:16:21.833381,-3562	-495	3973	7017	-788	-5018
2023-08-02 16:16:21.866262,-3857	-434	4640	1223	-908	-2495
2023-08-02 16:16:21.902953,-2370	-596	3112	-1728	-194	-797
2023-08-02 16:16:21.932071,-2781	-586	4009	219	298	158
2023-08-02 16:16:21.960955,-2501	-146	3857	1423	83	410
2023-08-02 16:16:21.988961,-2720	25	3570	-300	125	205
2023-08-02 16:16:22.018527,-2619	-78	3818	-1385	81	-8
2023-08-02 16:16:22.050525,-2583	-197	3732	-1045	64	-29
2023-08-02 16:16:22.079692,-2754	-404	3622	-67	32	164
2023-08-02 16:16:22.108400,-2679	-176	3901	545	-6	181
2023-08-02 16:16:22.136401,-3633	-1050	3649	174	0	58
2023-08-02 16:16:22.165523,-3159	-525	3856	-32	-31	-14
2023-08-02 16:16:22.198376,-2872	-281	3607	-175	-31	-8
2023-08-02 16:16:22.226321,-2625	-147	3733	-772	35	-117
2023-08-02 16:16:22.259330,-2635	-186	3786	-446	55	-95
2023-08-02 16:16:22.288489,-3426	-622	3728	121	-41	-28
2023-08-02 16:16:22.316480,-3553	-822	3759	-37	7	-52
2023-08-02 16:16:22.345372,-2996	-472	3773	-58	-26	-49
2023-08-02 16:16:22.374371,-2844	-254	3629	-1	37	-67
2023-08-02 16:16:22.406547,-2712	-141	3699	-720	66	-144
2023-08-02 16:16:22.435658,-2662	-252	3824	-470	29	-107
2023-08-02 16:16:22.464622,-2628	-160	3652	153	6	9
2023-08-02 16:16:22.488590,-2603	-412	3712	44	40	20
2023-08-02 16:16:22.517869,-3200	-399	3690	-3	-39	40
2023-08-02 16:16:22.545849,-2883	-201	3781	46	75	-17
2023-08-02 16:16:22.578847,-2696	-104	3660	-455	39	-110
2023-08-02 16:16:22.607440,-2757	-275	3722	-568	10	-94
2023-08-02 16:16:22.636601,-2622	-173	3632	-3	29	-22
2023-08-02 16:16:22.664459,-2692	-140	3622	-17	-73	-15
2023-08-02 16:16:22.693970,-2587	-109	3806	-84	-19	13
2023-08-02 16:16:22.718085,-2656	-148	3690	4	0	-25
2023-08-02 16:16:22.750982,-2576	-10	3550	-306	14	-51
2023-08-02 16:16:22.780039,-2711	-163	3855	-540	-13	-97
2023-08-02 16:16:22.812635,-2486	-272	3593	-170	-52	-18
2023-08-02 16:16:22.841296,-2623	-133	3941	119	-15	4
2023-08-02 16:16:22.870223,-2698	-120	3715	-32	13	-19
2023-08-02 16:16:22.898941,-2751	-119	3734	-50	77	44
2023-08-02 16:16:22.915072,-1	-1	-1	-1	-1	-1
2023-08-02 16:16:22.943938,-2670	-79	3842	-465	74	-87
2023-08-02 16:16:22.975942,-2543	-141	3603	-550	-19	-84
2023-08-02 16:16:23.005361,-2522	-174	3833	5	-81	-9
2023-08-02 16:16:23.034362,-2982	-270	3856	43	-89	-12
2023-08-02 16:16:23.062464,-4265	-577	3691	-133	35	-33
2023-08-02 16:16:23.091369,-3283	-286	3649	-19	-39	-32
2023-08-02 16:16:23.123889,-2990	-173	3952	-423	75	-103
2023-08-02 16:16:23.155892,-3561	-906	3558	-592	33	-100
2023-08-02 16:16:23.185036,-3122	-634	3714	-119	-36	-44
2023-08-02 16:16:23.213610,-3434	-1099	3861	80	18	-2
2023-08-02 16:16:23.242550,-3435	-635	3725	-33	60	-44
2023-08-02 16:16:23.271535,-2884	-353	3729	-72	54	-15
2023-08-02 16:16:23.304295,-2768	-142	3779	-241	39	-85
2023-08-02 16:16:23.332391,-2654	-111	3585	-633	71	-123
2023-08-02 16:16:23.365277,-2749	-132	3692	-206	-17	-95
2023-08-02 16:16:23.393920,-3595	-182	3892	-107	16	-40
2023-08-02 16:16:23.422967,-3102	-143	3797	30	4	-33
2023-08-02 16:16:23.451054,-2760	-136	3689	-1	95	-26
2023-08-02 16:16:23.480012,-3224	-714	3824	-250	53	-100
2023-08-02 16:16:23.513431,-2917	-617	3606	-472	17	-120
2023-08-02 16:16:23.545450,-2957	-1119	3711	-313	-15	-107
2023-08-02 16:16:23.574434,-4078	-922	3756	-242	11	-32
2023-08-02 16:16:23.603293,-3198	-443	3718	266	-31	55
2023-08-02 16:16:23.632214,-2814	-143	3680	62	23	11
2023-08-02 16:16:23.660343,-2810	-120	3743	-304	39	-80
2023-08-02 16:16:23.693393,-2661	-172	3790	-363	34	-104
2023-08-02 16:16:23.725258,-4912	-629	3697	-510	80	-129
2023-08-02 16:16:23.754423,-3451	-430	3789	-789	36	-72
2023-08-02 16:16:23.787454,-2864	-280	3825	-1365	43	110
2023-08-02 16:16:23.815810,-2756	-448	3680	-1823	-2	469
2023-08-02 16:16:23.848726,-2683	-307	3686	-1415	49	777
2023-08-02 16:16:23.877599,-2540	-10	3878	-974	24	759
2023-08-02 16:16:23.906192,-3050	263	4171	-1235	677	165
2023-08-02 16:16:23.943191,-3571	430	4467	-2122	1123	-1085
2023-08-02 16:16:23.975272,-3349	-130	3820	-2989	11	-1944
2023-08-02 16:16:24.008361,-3935	-959	4198	830	-651	-391
2023-08-02 16:16:24.040778,-4310	-625	4397	8590	-1180	971
2023-08-02 16:16:24.073698,-4823	-121	4134	4532	-1600	2875
2023-08-02 16:16:24.106308,-3833	-142	3896	900	-7103	5139
2023-08-02 16:16:24.143460,-4792	-677	4024	-350	-9554	4682
2023-08-02 16:16:24.180471,-4549	-1294	3817	-2763	-10305	3139
2023-08-02 16:16:24.217152,-3603	-841	3706	-4526	-10170	1637
2023-08-02 16:16:24.254358,-2808	-1286	3421	-3493	-9427	1348
2023-08-02 16:16:24.286255,-2137	-969	3207	310	-8519	1872
2023-08-02 16:16:24.319759,-2553	-1144	3303	3215	-5482	2418
2023-08-02 16:16:24.352026,-910	-491	3194	5488	-2630	1885
2023-08-02 16:16:24.384927,-1339	-246	3523	5093	-169	637
2023-08-02 16:16:24.418366,-468	-124	3613	2415	1642	273
2023-08-02 16:16:24.447243,-693	11	3698	53	1347	-847
2023-08-02 16:16:24.479361,-333	152	4011	-2137	1524	-1266
2023-08-02 16:16:24.511870,-573	-429	4759	-3121	2779	-1199
2023-08-02 16:16:24.544873,-227	-569	5068	194	2409	-1884
2023-08-02 16:16:24.578073,-279	-117	5384	3332	1772	-1993
2023-08-02 16:16:24.606643,-438	61	5206	2939	741	-1488
2023-08-02 16:16:24.639640,-427	154	4851	980	-336	-1283
2023-08-02 16:16:24.671638,-1046	31	4699	-485	-1158	-1651
2023-08-02 16:16:24.704408,-221	58	4532	-410	-2041	-3086
2023-08-02 16:16:24.737566,103	54	4417	-961	-2646	-3107
2023-08-02 16:16:24.770223,-235	-422	4182	-1978	-2461	-2190
2023-08-02 16:16:24.806480,147	-242	4108	-2475	-1582	-2265
2023-08-02 16:16:24.835484,-11	73	4203	-4582	-761	-2465
2023-08-02 16:16:24.872507,-241	-520	4539	-7022	-1110	-2462
2023-08-02 16:16:24.905704,-816	-362	4929	-6747	-2075	-2266
2023-08-02 16:16:24.941756,-972	-1003	5060	-4402	-3595	-688
2023-08-02 16:16:24.979702,-738	-1029	4550	-1338	-3741	1100
2023-08-02 16:16:25.011997,-456	-915	4484	-88	-1169	1493
2023-08-02 16:16:25.040890,-784	-700	4680	245	396	1185
2023-08-02 16:16:25.068985,-751	-877	4742	422	792	1659
2023-08-02 16:16:25.102311,-700	-1166	4972	-3	685	2146
2023-08-02 16:16:25.130590,-960	-553	4774	123	490	2115
2023-08-02 16:16:25.158912,-436	-756	4571	686	872	1679
2023-08-02 16:16:25.192202,-277	-932	4595	2406	2142	1251
2023-08-02 16:16:25.224508,-456	-1056	4671	4013	3937	866
2023-08-02 16:16:25.257615,-854	-472	5712	364	3025	-784
2023-08-02 16:16:25.290834,-895	-899	5695	-143	-1279	-1634
2023-08-02 16:16:25.323382,-832	-889	5045	1186	-2618	-1442
2023-08-02 16:16:25.359395,-1003	-677	4326	390	-1841	-1577
2023-08-02 16:16:25.392924,-1010	-540	4735	-825	-1345	-1741
2023-08-02 16:16:25.429764,-920	-736	5110	-550	-1769	-1255
2023-08-02 16:16:25.462721,-2276	-785	4944	10	-2689	-572
2023-08-02 16:16:25.490674,-648	-290	4329	-81	-2429	65
2023-08-02 16:16:25.524181,-804	-599	5959	-1209	-1706	548
2023-08-02 16:16:25.556257,-1702	-88	5472	-632	-1013	950
2023-08-02 16:16:25.585338,-898	-493	4857	-464	-80	1091
2023-08-02 16:16:25.618347,-909	-679	4870	402	810	1081
2023-08-02 16:16:25.646291,-562	-420	4488	643	-183	627
2023-08-02 16:16:25.679765,-286	-721	4492	328	-80	-411
2023-08-02 16:16:25.711998,-265	-453	5203	-1414	140	-1409
2023-08-02 16:16:25.740967,62	-340	5225	-626	-469	-1467
2023-08-02 16:16:25.773841,157	-329	4756	-384	84	-1769
2023-08-02 16:16:25.802545,147	-254	4670	172	306	-1949
2023-08-02 16:16:25.831569,-28	-251	4908	576	-23	-1913
2023-08-02 16:16:25.864576,402	-300	4661	170	-57	-1845
2023-08-02 16:16:25.895706,-633	-531	4944	-1021	152	-2065
2023-08-02 16:16:25.929360,-466	-279	4798	-293	-581	-1947
2023-08-02 16:16:25.958221,176	20	4656	-50	-18	-1840
2023-08-02 16:16:25.990339,-1058	115	5535	-228	238	-1464
2023-08-02 16:16:26.019765,-495	-363	4459	359	316	-399
2023-08-02 16:16:26.047711,-584	-360	4496	44	125	501
2023-08-02 16:16:26.076897,-386	-130	4910	-657	322	1272
2023-08-02 16:16:26.109657,-56	-133	4319	-571	-434	2051
2023-08-02 16:16:26.142573,-1458	-676	4602	-213	-397	2228
2023-08-02 16:16:26.175573,-905	-633	5044	206	-126	1761
2023-08-02 16:16:26.204059,-570	-354	4934	336	132	1023
2023-08-02 16:16:26.232471,-191	-309	4833	212	320	475
2023-08-02 16:16:26.261754,-276	-401	4300	4	829	-154
2023-08-02 16:16:26.293891,-435	-581	4347	-117	-775	-314
2023-08-02 16:16:26.327156,-2648	-767	4117	-439	-380	-671
2023-08-02 16:16:26.359686,-987	-718	4142	-377	-292	-719
2023-08-02 16:16:26.392484,-1225	-1133	4473	-3	-178	-662
2023-08-02 16:16:26.420387,-566	-549	4996	223	-30	-461
2023-08-02 16:16:26.445427,83	-191	4767	8	151	-569
2023-08-02 16:16:26.474325,-199	-383	5748	63	827	-474
2023-08-02 16:16:26.502684,352	-44	4698	55	-178	-402
2023-08-02 16:16:26.531674,341	-156	4313	-530	5	-479
2023-08-02 16:16:26.563655,326	-206	3398	-152	-470	-581
2023-08-02 16:16:26.592601,228	-465	4206	-143	-354	-585
2023-08-02 16:16:26.621706,308	-23	4191	173	-454	-597
2023-08-02 16:16:31.180062,"67	-123	4469	92	-150	-288AcX	AcY	AcZ	GyX	GyY	GyZ"
2023-08-02 16:16:31.205237,99	-52	4789	-192	8	-79
2023-08-02 16:16:31.229239,142	-68	4814	-173	8	-84
2023-08-02 16:16:31.257259,615	-84	4933	-104	-98	-196
2023-08-02 16:16:31.290249,1268	-61	4835	-172	-57	-51
2023-08-02 16:16:31.318829,1115	-84	4780	-83	-189	636
2023-08-02 16:16:31.347902,1144	14	4748	-233	-74	776
2023-08-02 16:16:31.372949,1309	85	4585	-190	-48	628
2023-08-02 16:16:31.401107,1292	74	4854	-225	62	450
2023-08-02 16:16:31.430223,1177	-63	4610	-112	5	442
2023-08-02 16:16:31.454088,1121	7	4750	-353	105	514
2023-08-02 16:16:31.483219,766	-67	4344	-398	143	570
2023-08-02 16:16:31.511976,671	-21	4705	-524	168	710
2023-08-02 16:16:31.540691,-81	-290	5233	-99	460	745
2023-08-02 16:16:31.565123,-966	-173	4718	-2	193	973
2023-08-02 16:16:31.602126,-1192	-152	4663	-182	-109	1139
2023-08-02 16:16:31.626494,-1234	40	4440	-52	72	1137
2023-08-02 16:16:31.655362,-1431	15	4427	174	88	1090
2023-08-02 16:16:31.684362,-1686	1	4529	-104	-71	1912
2023-08-02 16:16:31.716905,-1693	-126	4353	-125	-168	2636
2023-08-02 16:16:31.749036,-1867	25	4803	-499	77	2745
2023-08-02 16:16:31.778021,-1785	20	4976	-297	86	2347
2023-08-02 16:16:31.806014,-1464	10	4667	-234	95	1657
2023-08-02 16:16:31.835665,-1246	78	4490	-271	-156	1139
2023-08-02 16:16:31.867776,-1000	-242	4760	-343	-282	931
2023-08-02 16:16:31.900926,-759	-134	4920	-53	-462	427
2023-08-02 16:16:31.929906,-718	-125	4581	-180	-541	371
2023-08-02 16:16:31.957909,-577	-158	4707	197	-37	123
2023-08-02 16:16:31.986996,-580	-35	4668	-117	260	195
2023-08-02 16:16:32.015560,-699	-55	4981	20	365	163
2023-08-02 16:16:32.040558,-751	6	4956	-87	468	330
2023-08-02 16:16:32.068354,-609	-90	4802	-267	135	268
2023-08-02 16:16:32.097501,-563	36	4685	-553	-97	213
2023-08-02 16:16:32.130115,-744	-262	4645	-192	-766	249
2023-08-02 16:16:32.163402,-2573	-523	5013	-117	-288	-183
2023-08-02 16:16:32.195541,2465	-347	4612	-594	-595	-114
2023-08-02 16:16:32.220213,4078	70	5465	51	45	2687
2023-08-02 16:16:32.253137,2481	-67	5887	-232	1273	4183
2023-08-02 16:16:32.281725,744	32	3918	-931	730	2621
2023-08-02 16:16:32.306745,701	97	4945	-750	155	969
2023-08-02 16:16:32.335389,-4	-244	5995	224	1381	-346
2023-08-02 16:16:32.367520,684	-318	5320	276	1986	-1367
2023-08-02 16:16:32.400688,-348	-204	3920	127	3902	-1850
2023-08-02 16:16:32.433411,-692	-356	4462	367	5055	-1763
2023-08-02 16:16:32.466388,-643	-554	4046	-465	4410	-1441
2023-08-02 16:16:32.495004,-1211	-482	3818	-685	3637	55
2023-08-02 16:16:32.527858,-753	-210	4711	-307	2539	1049
