Timestamp,Data
2023-08-02 14:57:33.346349,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 14:57:36.424286,114	-89	4789	-181	6	-69
2023-08-02 14:57:36.449500,134	-84	4790	-182	11	-74
2023-08-02 14:57:36.477487,120	-85	4791	-184	14	-80
2023-08-02 14:57:36.502241,124	-86	4789	-184	12	-77
2023-08-02 14:57:36.531102,125	-88	4790	-182	7	-75
2023-08-02 14:57:36.555098,126	-88	4787	-182	4	-72
2023-08-02 14:57:36.579783,132	-84	4780	-182	5	-73
2023-08-02 14:57:36.608529,127	-86	4784	-182	9	-76
2023-08-02 14:57:36.633002,122	-89	4787	-182	13	-78
2023-08-02 14:57:36.661896,121	-88	4788	-182	12	-77
2023-08-02 14:57:36.686079,125	-88	4788	-181	9	-75
2023-08-02 14:57:36.714941,131	-89	4785	-182	7	-75
2023-08-02 14:57:36.739932,129	-88	4788	-181	9	-73
2023-08-02 14:57:36.768511,126	-88	4790	-181	10	-74
2023-08-02 14:57:36.792514,125	-89	4785	-182	10	-75
2023-08-02 14:57:36.817210,126	-83	4785	-181	9	-75
2023-08-02 14:57:36.846267,129	-82	4788	-181	7	-74
2023-08-02 14:57:36.870340,123	-85	4786	-182	9	-75
2023-08-02 14:57:36.899739,122	-88	4782	-181	10	-75
2023-08-02 14:57:36.923892,120	-88	4786	-180	11	-74
2023-08-02 14:57:36.952655,124	-87	4796	-181	11	-74
2023-08-02 14:57:36.981007,124	-83	4793	-182	10	-74
2023-08-02 14:57:37.005768,121	-84	4792	-183	8	-75
2023-08-02 14:57:37.030622,123	-90	4786	-183	9	-75
2023-08-02 14:57:37.058894,126	-88	4790	-183	6	-75
2023-08-02 14:57:37.083737,127	-86	4796	-184	7	-73
2023-08-02 14:57:37.108664,125	-89	4792	-183	7	-75
2023-08-02 14:57:37.136932,125	-89	4786	-182	6	-76
2023-08-02 14:57:37.161348,126	-89	4785	-181	8	-74
2023-08-02 14:57:37.185986,127	-88	4789	-181	8	-74
2023-08-02 14:57:37.214709,128	-82	4787	-181	11	-76
2023-08-02 14:57:37.239111,128	-84	4789	-182	14	-76
2023-08-02 14:57:37.267440,123	-85	4786	-183	13	-74
2023-08-02 14:57:37.295963,120	-89	4786	-181	13	-76
2023-08-02 14:57:37.321319,143	-91	4790	-181	14	-73
2023-08-02 14:57:37.349802,145	-88	4784	-194	16	-79
2023-08-02 14:57:37.378228,122	-84	4780	-191	18	-102
2023-08-02 14:57:37.402902,122	-90	4793	-195	11	-92
2023-08-02 14:57:37.427878,76	-83	4783	-184	0	-77
2023-08-02 14:57:37.455855,112	-87	4797	-159	-9	-95
2023-08-02 14:57:37.481119,205	-87	4793	-192	12	-34
2023-08-02 14:57:37.509756,59	-78	4787	-190	18	-62
2023-08-02 14:57:37.533773,118	-88	4792	-159	12	-70
2023-08-02 14:57:37.562754,152	-88	4796	-173	10	-75
2023-08-02 14:57:37.587018,120	-93	4789	-176	8	-81
2023-08-02 14:57:37.615860,139	-86	4787	-179	8	-84
2023-08-02 14:57:37.641032,178	-57	4795	-177	4	-147
2023-08-02 14:57:37.669203,158	-94	4791	-196	-7	-148
2023-08-02 14:57:37.697923,99	-105	4794	-204	-21	-131
2023-08-02 14:57:37.726816,63	-98	4787	-190	-13	-94
2023-08-02 14:57:37.751113,47	-95	4786	-165	-3	-20
2023-08-02 14:57:37.776035,88	-94	4826	-139	4	67
2023-08-02 14:57:37.800579,134	-81	4788	-154	5	14
2023-08-02 14:57:37.828796,151	-99	4794	-157	-3	-64
2023-08-02 14:57:37.853810,121	-62	4792	-161	-16	-78
2023-08-02 14:57:37.882573,228	-84	4783	-163	-10	-63
2023-08-02 14:57:37.910995,139	-59	4803	-164	-12	-26
2023-08-02 14:57:37.939493,116	-74	4789	-150	-43	17
2023-08-02 14:57:37.968452,110	-97	4780	-201	-45	-75
2023-08-02 14:57:37.993104,70	-74	4749	-193	-45	-74
2023-08-02 14:57:38.021756,71	-77	4788	-195	-63	-36
2023-08-02 14:57:38.045823,83	-84	4789	-189	-48	-24
2023-08-02 14:57:38.075124,171	-53	4784	-213	-49	103
2023-08-02 14:57:38.103845,190	-46	4790	-196	-28	239
2023-08-02 14:57:38.132124,186	-76	4786	-177	-15	343
2023-08-02 14:57:38.157068,197	-120	4780	-174	4	288
2023-08-02 14:57:38.185200,182	-127	4793	-175	10	122
2023-08-02 14:57:38.213935,152	-102	4793	-176	13	6
2023-08-02 14:57:38.238405,154	-93	4786	-174	13	-24
2023-08-02 14:57:38.267684,125	-87	4789	-167	26	-30
2023-08-02 14:57:38.291501,120	-89	4794	-185	18	-52
2023-08-02 14:57:38.320163,133	-109	4801	-175	19	-55
2023-08-02 14:57:38.348924,166	-90	4803	-174	1	-48
2023-08-02 14:57:38.373849,153	-59	4789	-182	-4	-40
2023-08-02 14:57:38.402838,160	-75	4795	-186	-1	-59
2023-08-02 14:57:38.430997,167	-89	4802	-192	-27	-61
2023-08-02 14:57:38.455277,181	-96	4788	-182	-25	-22
2023-08-02 14:57:38.484875,131	-52	4794	-187	-13	54
2023-08-02 14:57:38.512719,94	-57	4788	-208	-28	148
2023-08-02 14:57:38.537420,98	-130	4802	-182	6	134
2023-08-02 14:57:38.562295,134	-126	4794	-184	-1	2
2023-08-02 14:57:38.591298,131	-106	4801	-178	-10	-70
2023-08-02 14:57:38.619156,152	-50	4777	-180	-27	-116
2023-08-02 14:57:38.648272,183	-77	4793	-184	-18	-91
2023-08-02 14:57:38.676575,170	-103	4792	-181	-8	-81
2023-08-02 14:57:38.705514,149	-95	4790	-175	-4	-94
2023-08-02 14:57:38.730406,163	-76	4788	-174	-6	-89
2023-08-02 14:57:38.758537,179	-73	4788	-180	-7	-76
2023-08-02 14:57:38.787915,140	-65	4802	-184	-14	-61
2023-08-02 14:57:38.816264,237	-132	4790	-131	-41	-97
2023-08-02 14:57:38.844240,232	-202	4966	-61	-138	-541
2023-08-02 14:57:38.877771,277	-201	4940	47	-234	-1055
2023-08-02 14:57:38.906603,234	-125	4899	-127	-290	-1343
2023-08-02 14:57:38.934854,194	-92	4635	-4	20	-1313
2023-08-02 14:57:38.963409,134	-59	4711	66	211	-1294
2023-08-02 14:57:38.992364,225	-62	5144	32	-50	-1248
2023-08-02 14:57:39.017554,90	34	4602	-82	-541	-999
2023-08-02 14:57:39.045725,-81	71	4635	44	-830	-607
2023-08-02 14:57:39.073689,-174	69	4487	-266	-1005	-417
2023-08-02 14:57:39.106490,-639	-280	4832	-252	-776	287
2023-08-02 14:57:39.139084,-1144	-242	4839	-204	-943	1441
2023-08-02 14:57:39.172118,-4578	-854	4486	-457	77	2481
2023-08-02 14:57:39.205418,-2081	-990	4650	-218	1252	2521
2023-08-02 14:57:39.237977,-1718	-1499	4920	385	1727	1557
2023-08-02 14:57:39.266360,-1792	-777	4990	255	342	465
2023-08-02 14:57:39.299587,-1773	-827	4719	-266	-729	-126
2023-08-02 14:57:39.336131,-1942	-889	4518	-368	-352	-286
2023-08-02 14:57:39.364599,-2416	-802	4598	-588	794	-53
2023-08-02 14:57:39.397236,-1245	-888	5172	-310	849	71
2023-08-02 14:57:39.426373,-1856	-956	4779	10	415	-194
2023-08-02 14:57:39.455384,-2699	-1335	4506	48	549	-407
2023-08-02 14:57:39.491651,-2424	-1104	4427	-272	495	-171
2023-08-02 14:57:39.520406,-1013	-842	5779	-398	-489	41
2023-08-02 14:57:39.553312,-577	-814	4767	-327	-108	142
2023-08-02 14:57:39.582367,-1145	-868	4691	-282	197	366
2023-08-02 14:57:39.614642,-1044	-979	4913	-41	716	613
2023-08-02 14:57:39.643072,-1196	-935	4819	223	658	480
2023-08-02 14:57:39.676134,-1695	-583	5095	-110	141	173
2023-08-02 14:57:39.709225,-1259	-1093	4621	-668	-219	-154
2023-08-02 14:57:39.741720,-2363	-858	4322	-414	-327	-388
2023-08-02 14:57:39.774719,-2112	-850	4838	-215	221	-278
2023-08-02 14:57:39.803501,-961	-768	4880	268	742	121
2023-08-02 14:57:39.831586,-325	-276	4421	-27	322	299
2023-08-02 14:57:39.859921,-705	-526	4793	-96	-68	146
2023-08-02 14:57:39.893017,-1267	-880	5151	-159	-967	71
2023-08-02 14:57:39.925638,-2462	-1210	4066	-738	-314	83
2023-08-02 14:57:39.954638,-1525	-919	4218	-271	93	185
2023-08-02 14:57:39.983631,-2002	-755	5385	476	546	276
2023-08-02 14:57:40.016687,-3495	-984	4297	-93	711	-15
2023-08-02 14:57:40.049104,-3042	-781	4791	-152	-76	-436
2023-08-02 14:57:40.081982,-1776	-635	5210	-471	-1048	-588
2023-08-02 14:57:40.114350,-1132	-252	5640	-474	-833	-310
2023-08-02 14:57:40.147246,-1192	-723	5132	-506	163	36
2023-08-02 14:57:40.175486,-1114	-455	4734	-160	872	140
2023-08-02 14:57:40.204585,-653	-120	4430	-184	658	117
2023-08-02 14:57:40.237637,-1221	-103	4103	-430	325	167
2023-08-02 14:57:40.265594,-1866	-686	4392	91	-591	-54
2023-08-02 14:57:40.298465,-2931	161	4523	-305	-165	-78
2023-08-02 14:57:40.331278,-1234	-295	4606	-309	-47	-14
2023-08-02 14:57:40.360145,-2295	-608	4825	244	387	-154
2023-08-02 14:57:40.392456,-2414	-504	4816	99	510	-470
2023-08-02 14:57:40.425679,-2212	-519	4633	-266	-212	-623
2023-08-02 14:57:40.457866,-1732	-376	4394	-430	-533	-283
2023-08-02 14:57:40.491030,-5848	-893	4711	-661	-321	347
2023-08-02 14:57:40.519550,-2771	-676	4448	-387	463	842
2023-08-02 14:57:40.553032,-3264	-716	4691	296	245	730
2023-08-02 14:57:40.581153,-1138	-333	5033	47	494	344
2023-08-02 14:57:40.613628,-1115	-921	4681	-310	-300	-44
2023-08-02 14:57:40.647097,-3375	-1189	4488	-428	-247	-67
2023-08-02 14:57:40.675976,-2844	-902	4848	-619	-143	81
2023-08-02 14:57:40.704599,-2594	-1042	5067	17	-56	43
2023-08-02 14:57:40.736839,-2487	-1403	4970	240	500	-287
2023-08-02 14:57:40.769306,-2717	-1162	4597	188	366	-736
2023-08-02 14:57:40.803142,-4021	-940	4692	66	-549	-912
2023-08-02 14:57:40.835136,-3062	-1161	5349	-459	-330	-990
2023-08-02 14:57:40.867434,-2969	-963	4258	-667	-205	-568
2023-08-02 14:57:40.900931,-1479	-654	4455	-124	-194	49
2023-08-02 14:57:40.929116,-743	-901	5393	331	427	364
2023-08-02 14:57:40.958034,-1395	-1074	5178	240	260	273
2023-08-02 14:57:40.991435,-1847	-724	4649	-114	-107	301
2023-08-02 14:57:41.024159,-1723	-795	4813	-331	-552	265
2023-08-02 14:57:41.056131,-3792	-698	4788	-823	15	651
2023-08-02 14:57:41.084547,-2619	-1168	4787	-370	82	608
2023-08-02 14:57:41.117413,-3247	-1060	5252	-30	247	319
2023-08-02 14:57:41.146787,-3115	-948	5412	367	-493	-54
2023-08-02 14:57:41.179418,-3234	-814	4865	-69	111	-267
2023-08-02 14:57:41.211593,-2336	-324	4454	-444	-181	104
2023-08-02 14:57:41.244682,-1322	-866	5210	-471	-282	332
2023-08-02 14:57:41.273513,-3213	-767	5041	-349	129	365
2023-08-02 14:57:41.306154,-1780	-955	4899	-124	291	11
2023-08-02 14:57:41.334859,-1464	65	4689	-46	-20	-313
2023-08-02 14:57:41.363986,-671	-533	5114	-18	93	-486
2023-08-02 14:57:41.397041,-2240	-729	4653	-118	-451	-312
2023-08-02 14:57:41.424750,-1984	-1047	4482	-557	-5	-52
2023-08-02 14:57:41.457749,-2778	-1251	4542	-457	171	71
2023-08-02 14:57:41.486361,-1493	-966	5524	221	87	-148
2023-08-02 14:57:41.519018,-1990	-693	4671	52	131	-245
2023-08-02 14:57:41.547949,-1781	-1086	4938	-53	8	-224
2023-08-02 14:57:41.581101,-2930	-882	5248	-80	-105	-65
2023-08-02 14:57:41.609356,-3637	-927	4745	-36	-279	106
2023-08-02 14:57:41.641665,-3450	-1392	5081	-252	-242	30
2023-08-02 14:57:41.678776,-2594	-1165	4832	-188	-209	-147
2023-08-02 14:57:41.707358,-1220	-988	4683	198	454	-146
2023-08-02 14:57:41.740695,-2039	-1146	4793	-135	359	-146
2023-08-02 14:57:41.772903,-2632	-1376	4933	62	-288	-132
2023-08-02 14:57:41.802135,-3303	-858	4370	-577	125	99
2023-08-02 14:57:41.834374,-3665	-1183	4372	-189	-145	9
2023-08-02 14:57:41.866869,-3182	-1340	5224	-332	-97	-239
2023-08-02 14:57:41.899919,-2350	-724	5025	-204	-21	-273
2023-08-02 14:57:41.932456,-1027	-515	-515	-515	-515	-515
2023-08-02 14:57:41.965230,-1013	-181	4084	-126	-328	181
2023-08-02 14:57:41.997826,-1544	-773	4638	-432	168	130
2023-08-02 14:57:42.027392,-1085	-961	5383	-132	-108	-16
2023-08-02 14:57:42.059388,-985	-896	4880	-82	129	-240
2023-08-02 14:57:42.092397,-2162	-737	4967	-227	317	-433
2023-08-02 14:57:42.124917,-1564	-873	4989	-41	-278	-508
2023-08-02 14:57:42.157919,-2161	-418	4333	-144	-197	-369
2023-08-02 14:57:42.191247,-1028	-723	4681	-266	-161	-183
2023-08-02 14:57:42.219266,-3603	-503	4435	-252	77	49
2023-08-02 14:57:42.248522,-3196	-970	4883	-72	161	19
2023-08-02 14:57:42.280978,-2322	-708	4725	-346	414	-89
2023-08-02 14:57:42.309953,-1274	-731	5068	152	-181	59
2023-08-02 14:57:42.338892,-836	-698	4564	-99	-416	333
2023-08-02 14:57:42.371426,-2540	-570	4700	-172	-168	434
2023-08-02 14:57:42.403636,-2297	-1404	4899	18	-201	108
2023-08-02 14:57:42.436646,-1188	-1182	4691	-265	67	-341
2023-08-02 14:57:42.465529,-836	-1455	4791	-201	640	-479
2023-08-02 14:57:42.498780,-3360	-925	4914	259	-476	-344
2023-08-02 14:57:42.531091,-1812	-897	5203	1	-237	-188
2023-08-02 14:57:42.559004,-3668	-1128	4059	-142	-90	61
2023-08-02 14:57:42.592132,-1884	-1057	4655	-215	-94	144
2023-08-02 14:57:42.621318,-2926	-598	5631	-558	9	89
2023-08-02 14:57:42.653761,-2422	-893	5001	-466	441	186
2023-08-02 14:57:42.682201,-1393	-514	4850	-191	-195	84
2023-08-02 14:57:42.715506,-1480	-941	4408	210	-546	-70
2023-08-02 14:57:42.743597,-2810	-739	4480	-321	-6	-88
2023-08-02 14:57:42.777013,-2582	-774	4589	-325	302	-113
2023-08-02 14:57:42.808785,-3637	-907	4928	-369	282	-239
2023-08-02 14:57:42.842137,-4285	-1415	5186	-304	203	-349
2023-08-02 14:57:42.871218,-1445	-601	5193	20	-87	-380
2023-08-02 14:57:42.903424,-1132	-534	4752	62	-336	-247
2023-08-02 14:57:42.936527,-1253	-469	4596	-167	-251	-21
2023-08-02 14:57:42.965391,-2511	-294	4731	-239	274	48
2023-08-02 14:57:42.993614,-2879	-304	4499	-566	318	70
2023-08-02 14:57:43.026225,-3318	-62	4586	-307	115	67
2023-08-02 14:57:43.055004,-2002	-592	4916	-127	49	-92
2023-08-02 14:57:43.083576,-1562	-794	4947	87	-504	-315
2023-08-02 14:57:43.116799,-1295	-522	4770	2	-333	-387
2023-08-02 14:57:43.149350,-1090	-357	4535	-299	299	-235
2023-08-02 14:57:43.181878,-4000	-1226	4487	-495	352	-32
2023-08-02 14:57:43.210933,-2810	-1381	4772	-372	-71	115
2023-08-02 14:57:43.243164,-3783	-1127	5353	-33	-320	-168
2023-08-02 14:57:43.280038,-4039	-1015	4751	-103	-225	-501
2023-08-02 14:57:43.313804,-2330	-759	4848	224	-441	-497
2023-08-02 14:57:43.342171,-1244	-692	5117	-320	158	-89
2023-08-02 14:57:43.374745,-2706	-514	4547	-728	691	154
2023-08-02 14:57:43.407257,-2376	-871	4980	-300	243	-72
2023-08-02 14:57:43.440298,-2663	-1332	5258	-69	-431	-376
2023-08-02 14:57:43.468521,-1504	-820	4968	-74	-147	-446
2023-08-02 14:57:43.505603,-2770	-1414	4795	313	-321	-464
2023-08-02 14:57:43.534156,-2459	-1493	5170	-326	164	-73
2023-08-02 14:57:43.567215,-1711	583	4816	-547	488	168
2023-08-02 14:57:43.596147,-1149	-784	4585	-310	380	149
2023-08-02 14:57:43.628678,-1235	-852	5396	31	-273	-207
2023-08-02 14:57:43.661587,-1922	-1269	5429	129	-656	-463
2023-08-02 14:57:43.694543,-2009	-1561	4446	-114	153	-294
2023-08-02 14:57:43.726539,-1716	-873	4458	-385	508	123
2023-08-02 14:57:43.755854,-1344	-682	4973	-284	29	307
2023-08-02 14:57:43.788691,-460	-573	4938	-247	-203	162
2023-08-02 14:57:43.817474,-70	-426	5050	-167	-158	-180
2023-08-02 14:57:43.849476,-1407	-887	4801	37	-642	-423
2023-08-02 14:57:43.878477,-965	-643	4688	-23	88	-329
2023-08-02 14:57:43.911510,-2132	-1072	4436	-167	118	-157
2023-08-02 14:57:43.943945,-2191	-837	5007	-253	376	221
2023-08-02 14:57:43.977091,-1788	-664	5189	-264	-261	173
2023-08-02 14:57:44.005798,-3067	-840	4767	-175	-671	99
2023-08-02 14:57:44.034120,-3534	-408	4490	-82	57	4
2023-08-02 14:57:44.067133,-2448	-190	4860	174	-351	-111
2023-08-02 14:57:44.099447,-1738	-640	4546	-238	148	-152
2023-08-02 14:57:44.132177,-3095	-1139	5256	-245	180	-238
2023-08-02 14:57:44.165174,-1687	-1042	4788	-623	-408	-103
2023-08-02 14:57:44.198325,-447	-567	4977	-101	-478	-83
2023-08-02 14:57:44.226267,-1283	-172	4685	-167	-41	-62
2023-08-02 14:57:44.259061,-3889	-1132	5108	350	-479	191
2023-08-02 14:57:44.292092,-2495	-826	4181	-553	688	437
2023-08-02 14:57:44.320523,-1726	-664	4299	-439	258	426
2023-08-02 14:57:44.353522,-1243	-745	4610	-517	284	244
2023-08-02 14:57:44.386108,-1722	-753	4852	-279	-159	37
2023-08-02 14:57:44.415315,-940	-747	4891	-185	-356	-252
2023-08-02 14:57:44.447336,-1020	-877	4409	-41	416	-887
2023-08-02 14:57:44.480311,399	-964	4414	-249	504	-1942
2023-08-02 14:57:44.509196,-726	-536	4913	-146	251	-3484
2023-08-02 14:57:44.546034,-1082	-195	5944	-54	-997	-5493
2023-08-02 14:57:44.579085,-1780	-693	4775	-378	-291	-7140
2023-08-02 14:57:44.611302,-569	-992	4582	-121	217	-7745
2023-08-02 14:57:44.644291,-409	-1642	5242	549	-419	-7247
2023-08-02 14:57:44.677154,-499	-1513	4684	-476	967	-5908
2023-08-02 14:57:44.710115,-181	-1122	4701	-425	456	-3613
2023-08-02 14:57:44.742059,-3040	-1234	8773	2374	-2550	-99
2023-08-02 14:57:44.779701,-1807	-713	4947	6983	-8477	5666
2023-08-02 14:57:44.812980,-1717	-679	3338	8219	-8211	8979
2023-08-02 14:57:44.848493,-1059	-128	2109	4063	-2359	9049
2023-08-02 14:57:44.881592,-1077	-583	2284	-2497	2816	8491
2023-08-02 14:57:44.914628,1059	967	4331	-6939	3432	5340
2023-08-02 14:57:44.947632,-395	-1051	4170	-4071	9277	-985
2023-08-02 14:57:44.980367,36	-693	6849	-1168	4693	-5075
2023-08-02 14:57:45.012987,-3092	-1787	7446	8159	6537	516
2023-08-02 14:57:45.045568,-2842	-1333	3278	9552	3765	7947
2023-08-02 14:57:45.078579,-1899	306	3119	4050	684	9540
2023-08-02 14:57:45.111072,-1068	-268	2464	-3699	833	8335
2023-08-02 14:57:45.144188,-863	984	2110	-12116	2403	7475
2023-08-02 14:57:45.176433,629	544	6643	-6341	-2239	3532
2023-08-02 14:57:45.205442,68	-476	4444	-63	-82	373
2023-08-02 14:57:45.237834,-1258	-799	3519	-154	4086	-1651
2023-08-02 14:57:45.270911,-1555	-571	3775	325	9481	-4382
2023-08-02 14:57:45.308062,-1659	-919	3788	1274	15014	-6602
2023-08-02 14:57:45.339972,-2721	-602	2000	2792	18154	-8034
2023-08-02 14:57:45.377055,-3350	-529	502	1264	12062	-9603
2023-08-02 14:57:45.410524,-4008	-630	100	-3524	1102	-11146
2023-08-02 14:57:45.450863,-7127	-3879	7410	670	-17767	-11552
2023-08-02 14:57:45.488049,-4891	-1951	10557	18337	-3790	-18650
2023-08-02 14:57:45.525150,-4558	-1622	5122	7614	-4839	-12175
