Timestamp,Data
2023-08-01 11:55:27.401857,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-01 11:55:29.862820,111	3988	530	-177	-796	-45
2023-08-01 11:55:29.891976,112	3991	520	-169	-802	-49
2023-08-01 11:55:29.924814,106	3987	513	-165	-813	-47
2023-08-01 11:55:29.949418,99	3986	502	-185	-812	-51
2023-08-01 11:55:29.978023,107	3990	504	-203	-816	-50
2023-08-01 11:55:30.010830,109	3992	509	-217	-804	-54
2023-08-01 11:55:30.039521,106	3989	519	-213	-805	-54
2023-08-01 11:55:30.068112,105	3990	520	-201	-810	-57
2023-08-01 11:55:30.096764,102	3990	518	-183	-819	-57
2023-08-01 11:55:30.124961,100	3990	509	-191	-831	-56
2023-08-01 11:55:30.154167,102	3988	507	-211	-844	-60
2023-08-01 11:55:30.182752,101	3985	507	-190	-852	-58
2023-08-01 11:55:30.211056,99	3988	504	-165	-862	-57
2023-08-01 11:55:30.239254,98	3986	497	-174	-879	-57
2023-08-01 11:55:30.268004,99	3987	514	-182	-892	-57
2023-08-01 11:55:30.296858,101	3985	527	-149	-899	-54
2023-08-01 11:55:30.325757,98	3982	511	-130	-909	-53
2023-08-01 11:55:30.354530,94	3986	501	-163	-926	-51
2023-08-01 11:55:30.382855,99	3989	511	-180	-936	-53
2023-08-01 11:55:30.407863,97	3987	505	-165	-946	-51
2023-08-01 11:55:30.436560,94	3986	492	-201	-963	-52
2023-08-01 11:55:30.464973,96	3986	512	-240	-976	-53
2023-08-01 11:55:30.494296,97	3984	529	-204	-980	-57
2023-08-01 11:55:30.522935,96	3988	514	-191	-988	-58
2023-08-01 11:55:30.550783,92	3988	507	-227	-1001	-61
2023-08-01 11:55:30.579416,94	3988	512	-222	-1007	-61
2023-08-01 11:55:30.608923,96	3992	512	-213	-1016	-64
2023-08-01 11:55:30.637667,97	3989	512	-249	-1027	-68
2023-08-01 11:55:30.669398,89	3987	530	-240	-1032	-72
2023-08-01 11:55:30.697619,87	3985	523	-198	-1034	-73
2023-08-01 11:55:30.727672,82	3985	509	-191	-1044	-72
2023-08-01 11:55:30.756410,81	3987	503	-207	-1053	-72
2023-08-01 11:55:30.784621,81	3987	511	-211	-1066	-70
2023-08-01 11:55:30.812690,88	3987	522	-207	-1069	-72
2023-08-01 11:55:30.841978,91	3987	536	-181	-1072	-69
2023-08-01 11:55:30.871243,88	3987	551	-109	-1068	-65
2023-08-01 11:55:30.899709,88	3992	551	-21	-1058	-59
2023-08-01 11:55:30.927724,83	3992	523	-15	-1064	-52
2023-08-01 11:55:30.956565,77	3994	506	-111	-1097	-48
2023-08-01 11:55:30.985743,77	3990	529	-156	-1077	-46
2023-08-01 11:55:31.013321,67	3989	530	-83	-1072	-38
2023-08-01 11:55:31.043042,78	3992	495	-162	-1065	-40
2023-08-01 11:55:31.071364,75	3985	522	-231	-1079	-44
2023-08-01 11:55:31.104602,73	3986	531	-166	-1034	-48
2023-08-01 11:55:31.132996,69	3988	512	-132	-1033	-42
2023-08-01 11:55:31.161149,74	3985	510	-218	-1018	-41
2023-08-01 11:55:31.189143,86	3987	554	-219	-1014	-41
2023-08-01 11:55:31.217983,85	3988	540	-159	-982	-47
