Timestamp,Data
2023-08-02 16:12:44.355974,94	-173	11	-66
2023-08-02 16:12:47.840120,94	-69	4786	-177	11	-70
2023-08-02 16:12:47.864655,90	-58	4790	-176	12	-67
2023-08-02 16:12:47.888648,92	-56	4785	-176	11	-69
2023-08-02 16:12:47.917888,92	-63	4785	-178	11	-70
2023-08-02 16:12:47.942161,93	-70	4787	-177	9	-69
2023-08-02 16:12:47.966297,93	-69	4784	-175	9	-68
2023-08-02 16:12:47.991376,93	-61	4791	-176	12	-70
2023-08-02 16:12:48.020286,95	-64	4786	-176	11	-70
2023-08-02 16:12:48.044911,93	-71	4786	-175	10	-69
2023-08-02 16:12:48.069179,93	-67	4786	-175	10	-69
2023-08-02 16:12:48.098214,95	-65	4782	-176	12	-70
2023-08-02 16:12:48.122425,94	-63	4784	-176	10	-70
2023-08-02 16:12:48.147017,95	-65	4789	-176	10	-67
2023-08-02 16:12:48.175250,95	-66	4793	-177	12	-68
2023-08-02 16:12:48.200261,92	-68	4789	-176	9	-70
2023-08-02 16:12:48.225185,97	-65	4785	-176	10	-68
2023-08-02 16:12:48.249230,95	-61	4788	-175	13	-68
2023-08-02 16:12:48.278343,94	-65	4793	-176	12	-70
2023-08-02 16:12:48.303028,92	-68	4791	-177	12	-71
2023-08-02 16:12:48.327360,95	-65	4794	-175	12	-69
2023-08-02 16:12:48.355615,97	-63	4792	-175	11	-67
2023-08-02 16:12:48.380898,96	-62	4791	-176	11	-70
2023-08-02 16:12:48.405042,94	-68	4793	-176	11	-70
2023-08-02 16:12:48.433430,95	-69	4790	-177	9	-69
2023-08-02 16:12:48.458471,93	-69	4790	-175	10	-68
2023-08-02 16:12:48.482613,93	-67	4786	-175	10	-70
2023-08-02 16:12:48.510926,92	-64	4790	-176	10	-69
2023-08-02 16:12:48.536472,91	-69	4793	-177	12	-68
2023-08-02 16:12:48.560468,92	-68	4787	-177	10	-69
2023-08-02 16:12:48.585489,94	-65	4782	-176	9	-68
2023-08-02 16:12:48.613842,101	-62	4790	-175	9	-68
2023-08-02 16:12:48.638820,97	-66	4790	-176	12	-66
2023-08-02 16:12:48.662771,93	-64	4791	-176	13	-68
2023-08-02 16:12:48.691807,92	-64	4789	-176	12	-69
2023-08-02 16:12:48.716748,95	-65	4787	-177	12	-70
2023-08-02 16:12:48.744862,100	-65	4788	-176	12	-68
2023-08-02 16:12:48.769876,98	-65	4785	-177	11	-70
2023-08-02 16:12:48.793864,95	-69	4785	-177	8	-70
2023-08-02 16:12:48.818540,90	-66	4788	-177	8	-69
2023-08-02 16:12:48.843057,91	-68	4789	-177	10	-70
2023-08-02 16:12:48.872217,94	-67	4786	-176	10	-68
2023-08-02 16:12:48.896532,96	-65	4789	-176	12	-70
2023-08-02 16:12:48.921523,94	-67	4791	-177	12	-67
2023-08-02 16:12:48.949623,91	-68	4785	-176	10	-70
2023-08-02 16:12:48.974585,96	-70	4788	-176	10	-69
2023-08-02 16:12:48.999521,96	-67	4787	-176	8	-67
2023-08-02 16:12:49.023658,99	-67	4788	-175	12	-68
2023-08-02 16:12:49.052410,89	-60	4789	-176	9	-72
2023-08-02 16:12:49.076415,94	-66	4787	-176	11	-71
2023-08-02 16:12:49.101592,87	-67	4793	-176	6	-70
2023-08-02 16:12:49.126434,97	-69	4788	-176	8	-69
2023-08-02 16:12:49.150829,100	-63	4788	-175	7	-71
2023-08-02 16:12:49.178911,103	-59	4792	-177	11	-68
2023-08-02 16:12:49.208285,104	-66	4788	-178	13	-73
2023-08-02 16:12:49.232878,81	-72	4787	-177	12	-70
2023-08-02 16:12:49.256878,85	-65	4788	-176	6	-72
2023-08-02 16:12:49.281881,102	-64	4787	-175	5	-70
2023-08-02 16:12:49.309882,118	-75	4789	-174	14	-69
2023-08-02 16:12:49.334382,98	-67	4802	-174	24	-73
2023-08-02 16:12:49.363363,67	-52	4797	-173	14	-65
2023-08-02 16:12:49.387630,73	-60	4794	-180	3	-70
2023-08-02 16:12:49.412629,101	-63	4786	-179	3	-69
2023-08-02 16:12:49.437311,119	-82	4795	-175	8	-70
2023-08-02 16:12:49.466205,104	-73	4781	-170	14	-69
2023-08-02 16:12:49.490275,81	-59	4784	-167	14	-64
2023-08-02 16:12:49.515276,73	-51	4796	-172	8	-68
2023-08-02 16:12:49.539850,89	-57	4789	-177	4	-71
2023-08-02 16:12:49.568522,102	-61	4786	-178	6	-72
2023-08-02 16:12:49.592461,93	-75	4789	-178	9	-69
2023-08-02 16:12:49.617527,241	-88	4792	-216	-46	31
2023-08-02 16:12:49.646154,264	45	4765	-139	-53	87
2023-08-02 16:12:49.671068,75	-9	4802	-152	18	-11
2023-08-02 16:12:49.695231,-93	-28	4797	-168	23	-47
2023-08-02 16:12:49.723496,-19	-61	4788	-172	26	-58
2023-08-02 16:12:49.748889,58	-64	4789	-172	18	-70
2023-08-02 16:12:49.776908,92	-72	4791	-171	13	-65
2023-08-02 16:12:49.801932,106	-61	4790	-173	7	-70
2023-08-02 16:12:49.826617,118	-49	4787	-175	9	-70
2023-08-02 16:12:49.854910,123	-59	4788	-180	12	-73
2023-08-02 16:12:49.883937,282	-110	4797	-230	-62	58
2023-08-02 16:12:49.908084,86	-1	4821	-125	-87	146
2023-08-02 16:12:49.936977,-137	-14	4791	-118	-118	73
2023-08-02 16:12:49.965277,-46	-38	4751	-196	-99	10
2023-08-02 16:12:49.993622,164	-122	4803	-161	-43	-62
2023-08-02 16:12:50.022672,351	-125	4770	-193	-69	-245
2023-08-02 16:12:50.051190,124	-4	4790	-164	-30	-145
2023-08-02 16:12:50.080266,106	-4	4784	-167	-26	-144
2023-08-02 16:12:50.109197,523	54	4882	-309	-42	-60
2023-08-02 16:12:50.132802,737	-9	4942	-25	-581	124
2023-08-02 16:12:50.165805,417	-98	4742	-268	-1245	133
2023-08-02 16:12:50.194803,137	-68	5029	-81	-2390	108
2023-08-02 16:12:50.223816,263	-249	4938	-366	-3367	-208
2023-08-02 16:12:50.255891,417	-98	4922	-259	-4079	-376
2023-08-02 16:12:50.284887,376	18	4878	-265	-4207	-138
2023-08-02 16:12:50.317901,712	178	4605	-104	-3343	401
2023-08-02 16:12:50.346423,803	126	3940	-20	-756	873
2023-08-02 16:12:50.371180,846	107	3763	64	3300	1574
2023-08-02 16:12:50.403265,98	-207	3778	126	7153	2094
2023-08-02 16:12:50.432116,-1071	-122	8150	106	5636	2085
2023-08-02 16:12:50.465838,-505	-199	5488	-72	2126	1397
2023-08-02 16:12:50.497990,-677	-253	4461	-322	689	1424
2023-08-02 16:12:50.526104,-440	-171	4367	-225	416	1330
2023-08-02 16:12:50.559297,-254	-298	4977	-254	322	775
2023-08-02 16:12:50.584295,196	-343	4702	12	251	-57
2023-08-02 16:12:50.612416,397	-341	4343	11	68	-925
2023-08-02 16:12:50.641652,469	-313	4869	-313	213	-1747
2023-08-02 16:12:50.669733,441	-82	4788	-71	46	-2993
2023-08-02 16:12:50.702758,326	-54	4525	-134	227	-4114
2023-08-02 16:12:50.727241,242	-6	4640	-384	64	-4628
2023-08-02 16:12:50.760251,206	133	5018	-534	133	-4262
2023-08-02 16:12:50.788362,128	325	4904	-42	-260	-3371
2023-08-02 16:12:50.817490,246	319	4977	-50	-248	-2548
2023-08-02 16:12:50.849872,185	265	4916	-319	-137	-1203
2023-08-02 16:12:50.879180,472	359	4857	-327	76	190
2023-08-02 16:12:50.907274,747	607	4749	-413	346	1323
2023-08-02 16:12:50.936426,444	178	4896	169	-127	2482
2023-08-02 16:12:50.965246,195	19	4813	102	-212	3062
2023-08-02 16:12:50.993244,153	-273	4735	-152	-57	2666
2023-08-02 16:12:51.022363,188	-400	4841	-90	-209	1513
2023-08-02 16:12:51.050926,-91	-519	5091	-302	179	491
2023-08-02 16:12:51.083881,-144	-734	5013	-202	245	850
2023-08-02 16:12:51.111845,-390	-680	4964	-291	-11	926
2023-08-02 16:12:51.141375,-78	-386	4658	-143	-62	384
2023-08-02 16:12:51.173372,-2451	-1426	4201	-350	227	-410
2023-08-02 16:12:51.206413,-2802	-1409	4517	-36	-579	-844
2023-08-02 16:12:51.239933,-2663	-1166	4530	204	70	-1175
2023-08-02 16:12:51.272298,-2984	-539	4950	-258	317	-1952
2023-08-02 16:12:51.304670,-5703	973	4788	16	438	-1937
2023-08-02 16:12:51.337867,-3949	-471	4910	-219	43	-1040
2023-08-02 16:12:51.370593,-3603	-541	4626	-425	-30	-103
2023-08-02 16:12:51.398794,-4156	-992	4698	-58	-586	258
2023-08-02 16:12:51.431344,-3113	-1340	4923	-45	-141	493
2023-08-02 16:12:51.464463,-1406	-666	4838	-213	523	741
2023-08-02 16:12:51.492682,-3698	-841	4719	-48	284	967
2023-08-02 16:12:51.525688,-2353	-758	4779	-406	281	1070
2023-08-02 16:12:51.554439,-3649	-851	4192	-299	61	1443
2023-08-02 16:12:51.587429,-2475	-935	4122	-123	-491	1783
2023-08-02 16:12:51.624483,-2640	-1408	4158	-151	178	1291
2023-08-02 16:12:51.652964,-2261	-1096	4496	-422	589	84
2023-08-02 16:12:51.685818,-1588	-1028	4967	-10	334	-746
2023-08-02 16:12:51.718880,-4015	238	4797	-79	-141	-953
2023-08-02 16:12:51.751484,-4336	-690	4863	-225	-239	-596
2023-08-02 16:12:51.784474,-2874	-851	4131	-170	-229	-197
2023-08-02 16:12:51.816687,-2976	-1048	4795	-45	-139	-417
2023-08-02 16:12:51.849256,-2413	-1254	5065	-314	478	-367
2023-08-02 16:12:51.882228,-2571	-1411	4822	-55	208	-515
2023-08-02 16:12:51.914847,-4463	-953	4625	-236	53	-412
2023-08-02 16:12:51.943301,-2134	-506	4840	-27	-425	204
2023-08-02 16:12:51.976255,-3128	-264	5055	-252	-380	614
2023-08-02 16:12:52.009458,-2421	-522	4801	-389	-98	434
2023-08-02 16:12:52.038152,-2149	-954	4670	-105	554	236
2023-08-02 16:12:52.070485,-5197	-1462	4910	37	325	-358
2023-08-02 16:12:52.103505,-3537	-879	4674	-117	206	-548
2023-08-02 16:12:52.131979,-2457	-492	5497	77	-630	-70
2023-08-02 16:12:52.164990,-1777	-416	4945	-350	-369	345
2023-08-02 16:12:52.198008,-2968	-974	4758	-260	-261	247
2023-08-02 16:12:52.226276,-1544	-938	5170	-122	698	75
2023-08-02 16:12:52.258960,-1058	-686	5255	200	444	-460
2023-08-02 16:12:52.288206,-3791	-755	4931	20	-51	-675
2023-08-02 16:12:52.320340,-3898	-782	5069	15	-386	-355
2023-08-02 16:12:52.349158,-4252	-929	4495	-487	-234	142
2023-08-02 16:12:52.382149,-3071	-563	4957	-309	-198	365
2023-08-02 16:12:52.414715,-3436	-363	5648	-25	181	173
2023-08-02 16:12:52.443226,-3521	-1019	4929	-55	12	-620
2023-08-02 16:12:52.475911,-2303	-895	4702	227	-116	-948
2023-08-02 16:12:52.508406,-2420	-921	5085	49	-261	-497
2023-08-02 16:12:52.537721,-2854	-896	4185	-175	-214	79
2023-08-02 16:12:52.570617,-3122	-1230	4429	-646	92	383
2023-08-02 16:12:52.603540,-3876	-1054	5135	-212	476	383
2023-08-02 16:12:52.635891,-4471	-1190	4741	-99	355	-289
2023-08-02 16:12:52.664751,-4089	-1237	4838	202	59	-728
2023-08-02 16:12:53.778283,-4344	1168	5064	17AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:12:53.807247,112	-48	4785	-175	10	-69
2023-08-02 16:12:53.835392,262	-36	4759	-168	-9	-87
2023-08-02 16:12:53.860292,524	-104	4909	-69	-63	1
2023-08-02 16:12:53.889287,1149	-37	4933	-147	-62	15
2023-08-02 16:12:53.917612,1118	-15	4702	-286	-142	926
2023-08-02 16:12:53.950425,1125	-61	4640	-260	-264	1397
2023-08-02 16:12:53.979274,1325	-3	4462	-215	54	1031
2023-08-02 16:12:54.003282,1328	42	4850	-443	56	679
2023-08-02 16:12:54.032794,556	-218	5003	-344	325	390
2023-08-02 16:12:54.065345,-241	-183	4984	-172	254	326
2023-08-02 16:12:54.093345,-389	-183	4766	-94	161	1271
2023-08-02 16:12:54.126738,-350	-188	4668	-290	302	2573
2023-08-02 16:12:54.155251,-426	-154	4822	-11	338	4088
2023-08-02 16:12:54.184253,-343	-83	4844	33	33	5022
2023-08-02 16:12:54.208258,-382	63	4545	-22	173	5385
2023-08-02 16:12:54.236809,-247	55	4464	-121	156	5705
2023-08-02 16:12:54.269806,-235	21	4579	-208	-43	6063
2023-08-02 16:12:54.298785,-582	-159	4759	-352	-238	6193
2023-08-02 16:12:54.331791,-284	-284	4626	-306	-114	6613
2023-08-02 16:12:54.364349,-102	27	4853	-210	-862	6875
2023-08-02 16:12:54.393319,-140	-19	4824	-463	-247	5947
2023-08-02 16:12:54.421348,-49	-37	4911	-203	250	4477
2023-08-02 16:12:54.450063,-123	11	4756	-423	171	3171
2023-08-02 16:12:54.478572,-395	-84	4440	39	532	2363
2023-08-02 16:12:54.511531,-951	-126	4411	169	171	2240
2023-08-02 16:12:54.536188,-675	45	4744	171	76	1973
2023-08-02 16:12:54.569079,-553	-143	4366	-116	-32	1862
2023-08-02 16:12:54.598076,-224	-179	4367	-684	-81	1930
2023-08-02 16:12:54.630307,-239	-78	4423	-147	-720	2695
2023-08-02 16:12:54.662900,-424	-200	4674	-515	-440	2536
2023-08-02 16:12:54.695900,-477	-341	4473	-516	-101	1511
2023-08-02 16:12:54.724954,-700	-304	4739	-207	486	595
2023-08-02 16:12:54.753609,-914	-329	5061	368	-77	25
2023-08-02 16:12:54.786536,-1575	-467	4836	348	-604	-360
2023-08-02 16:12:54.814750,-1376	-313	4861	29	-275	-600
2023-08-02 16:12:54.847723,-2289	-441	5506	-484	237	65
2023-08-02 16:12:54.876699,-2175	-405	4329	-874	296	560
2023-08-02 16:12:54.908939,-1188	-712	5160	-264	613	540
2023-08-02 16:12:54.938010,-850	-595	5279	-260	566	-82
2023-08-02 16:12:54.970412,-950	-664	5004	211	415	-656
2023-08-02 16:12:54.998831,-402	-536	4426	192	483	-1358
2023-08-02 16:12:55.031958,-2317	-659	4248	39	-734	-1314
2023-08-02 16:12:55.065100,-1800	-956	5020	-30	-829	-982
2023-08-02 16:12:55.097588,-3418	-1066	4089	-472	-636	-517
2023-08-02 16:12:55.130562,-3145	-1266	5359	-595	663	113
2023-08-02 16:12:55.163217,-2177	-776	4329	-476	1437	-176
2023-08-02 16:12:55.195282,-890	-631	4913	282	607	-566
2023-08-02 16:12:55.224329,-480	-547	5381	236	-861	-935
2023-08-02 16:12:55.257516,-918	-895	4728	-448	-561	-1037
2023-08-02 16:12:55.289515,-1811	-765	4501	-27	-575	-716
2023-08-02 16:12:55.318516,-2101	-643	4542	-353	70	81
2023-08-02 16:12:55.351271,-2326	-649	4690	-559	396	481
2023-08-02 16:12:55.384205,-1925	-1134	5401	-190	621	514
2023-08-02 16:12:55.413180,-4251	-940	4990	251	904	-318
2023-08-02 16:12:55.445812,-5680	79	4845	131	369	-1731
2023-08-02 16:12:55.477807,-7013	-312	5063	207	-51	-2266
2023-08-02 16:12:55.510779,-4144	-1014	4673	-651	214	-1999
2023-08-02 16:12:55.547769,-2559	-1199	4610	-603	-149	-1312
2023-08-02 16:12:55.576855,-2626	-1091	5258	-98	354	-724
2023-08-02 16:12:55.609501,-3466	-571	4612	245	822	-1115
2023-08-02 16:12:55.642291,-3112	-247	4848	394	463	-2533
2023-08-02 16:12:55.675210,-1780	-416	5060	229	-309	-2825
2023-08-02 16:12:55.707206,-3908	-466	4727	-477	-94	-2306
2023-08-02 16:12:55.740064,-4402	-28	4305	-646	-198	-2193
2023-08-02 16:12:55.777012,-5128	-615	4968	-178	-302	-4122
2023-08-02 16:12:55.806086,-6709	69	4857	158	219	-5942
2023-08-02 16:12:55.838752,-7623	800	4910	226	288	-6553
2023-08-02 16:12:55.871746,-8468	203	5207	244	-284	-6858
2023-08-02 16:12:55.904743,-6456	804	5005	-443	-337	-6947
2023-08-02 16:12:55.936589,-3560	1224	4517	-750	31	-6849
2023-08-02 16:12:55.965918,-1980	-8	4619	-93	176	-6075
2023-08-02 16:12:55.994173,-2040	198	5065	248	21	-5364
2023-08-02 16:12:56.027367,-3126	-902	4502	351	171	-4979
2023-08-02 16:12:56.060134,-4973	-292	4436	74	200	-3775
2023-08-02 16:12:56.093129,-4187	-584	4938	-571	-278	-2302
2023-08-02 16:12:56.125321,-5174	-640	4669	-1022	121	-846
2023-08-02 16:12:56.158215,-5769	-288	5105	-135	149	-401
2023-08-02 16:12:56.191256,-3228	-433	4856	230	376	-1073
2023-08-02 16:12:56.219669,-1363	428	4692	154	108	-1703
2023-08-02 16:12:56.252443,-2219	451	5128	200	-175	-1765
2023-08-02 16:12:56.285426,-3396	378	4376	-350	-106	-1122
2023-08-02 16:12:56.318554,-6292	691	4420	-528	-178	-721
2023-08-02 16:12:56.346973,-3880	-109	4860	73	-161	25
2023-08-02 16:12:56.378979,-5346	-736	4827	425	225	349
2023-08-02 16:12:56.408015,-4363	-695	4659	392	337	796
2023-08-02 16:12:56.436949,-3841	451	5035	-15	-82	1284
2023-08-02 16:12:56.473519,-3391	-180	4866	-452	-462	1422
2023-08-02 16:12:56.505926,-8354	-429	4869	-610	-385	1507
2023-08-02 16:12:56.539142,-4909	-488	4832	-329	467	1920
2023-08-02 16:12:56.567655,-4300	-820	5196	426	158	1591
2023-08-02 16:12:56.596680,-4927	-820	5053	109	266	816
2023-08-02 16:12:56.629092,-4326	-822	5655	-13	-465	662
2023-08-02 16:12:56.661418,-3071	-689	4695	-396	-466	606
2023-08-02 16:12:56.694493,-3147	-1162	4602	-607	-354	271
2023-08-02 16:12:56.723823,-5085	-939	4790	-197	74	305
2023-08-02 16:12:56.756449,-3899	-1262	5114	312	360	131
2023-08-02 16:12:56.788563,-4112	-882	5170	209	249	-449
2023-08-02 16:12:56.817537,-3433	-663	5417	-54	-544	-842
2023-08-02 16:12:56.854858,-1551	-635	4526	-276	-326	-1056
2023-08-02 16:12:56.887025,-1019	-459	4823	-596	-235	-895
2023-08-02 16:12:56.916021,-1882	-678	4894	74	127	-496
2023-08-02 16:12:58.046296,-3843	-829	AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:12:58.071132,99	-69	4793	-181	13	-78
2023-08-02 16:12:58.099151,286	-125	4687	-209	-16	-78
2023-08-02 16:12:58.128151,554	-68	4774	-239	-72	-13
2023-08-02 16:12:58.156842,994	-156	4809	-189	-14	213
2023-08-02 16:12:58.185722,605	-41	4581	-265	35	1427
2023-08-02 16:12:58.214561,960	-138	4989	-175	87	1821
2023-08-02 16:12:58.242770,1394	156	4906	70	41	1271
2023-08-02 16:12:58.272775,1277	-49	4595	-163	104	853
2023-08-02 16:12:58.295772,1326	15	5025	67	212	667
2023-08-02 16:12:58.324904,1016	-27	4635	116	-249	511
2023-08-02 16:12:58.357655,1019	-37	4652	-208	-127	504
2023-08-02 16:12:58.385889,938	-96	4630	-277	-112	698
2023-08-02 16:12:58.414928,677	-235	4570	-699	-251	1128
2023-08-02 16:12:58.447697,589	-248	4857	-445	104	1262
2023-08-02 16:12:58.476685,601	-357	4702	-573	26	1582
2023-08-02 16:12:58.504788,609	-687	4598	-38	257	1703
2023-08-02 16:12:58.533804,454	-838	4997	-507	-669	820
