Timestamp,Data
2023-08-02 14:58:09.319137,84	14	-79
2023-08-02 14:58:13.654085,251	63	4784	-346	136	721
2023-08-02 14:58:13.683343,87	-64	4785	-291	351	611
2023-08-02 14:58:13.708077,-33	-55	4862	-310	306	160
2023-08-02 14:58:13.740738,-253	-42	4759	-370	253	-140
2023-08-02 14:58:13.768535,-245	28	4656	-361	61	-250
2023-08-02 14:58:13.793597,-220	80	4938	-355	-51	-37
2023-08-02 14:58:13.822075,3	73	4916	-297	-216	363
2023-08-02 14:58:13.850746,135	-62	4916	-275	-374	662
2023-08-02 14:58:13.875657,5	50	4655	-207	-199	849
2023-08-02 14:58:13.904325,114	-83	4829	-326	-216	985
2023-08-02 14:58:13.933040,110	-166	4860	-8	-233	934
2023-08-02 14:58:13.965087,322	-127	4976	-155	-173	752
2023-08-02 14:58:13.990115,308	-246	4844	1	224	344
2023-08-02 14:58:14.018617,-238	-212	4195	46	573	-19
2023-08-02 14:58:14.047266,31	-325	4681	-286	479	-268
2023-08-02 14:58:14.076268,120	-338	4989	102	367	-135
2023-08-02 14:58:14.100285,82	-325	4949	-21	228	-95
2023-08-02 14:58:14.133458,104	-186	5190	-335	-171	-161
2023-08-02 14:58:14.166760,-239	-217	4794	-354	-688	-219
2023-08-02 14:58:14.195796,169	-91	5172	-919	-477	-174
2023-08-02 14:58:14.226910,191	-535	4597	-52	-301	-461
2023-08-02 14:58:14.256837,437	-463	4907	-273	-86	-1077
2023-08-02 14:58:14.284949,136	-351	4955	83	113	-1989
2023-08-02 14:58:14.313847,-83	-25	4844	323	352	-2257
2023-08-02 14:58:14.346066,-574	-97	5184	264	319	-1759
2023-08-02 14:58:14.375066,-315	167	4933	-251	68	-846
2023-08-02 14:58:14.399640,-914	9	5157	-46	-177	373
2023-08-02 14:58:14.432966,-250	-168	4751	-586	-311	1186
2023-08-02 14:58:14.465245,-412	-261	4807	-77	-297	1088
2023-08-02 14:58:14.494013,-566	-559	4542	-426	40	1203
2023-08-02 14:58:14.522839,-610	-411	4625	3	706	1305
2023-08-02 14:58:14.551581,-1372	-511	4817	87	916	1310
2023-08-02 14:58:14.584493,-2107	-1171	4935	184	82	1001
2023-08-02 14:58:14.616536,-2466	-1040	4942	-137	-72	805
2023-08-02 14:58:14.649955,-3257	-585	4538	-385	-443	801
2023-08-02 14:58:14.682427,-2278	-448	4222	-372	-475	690
2023-08-02 14:58:14.715443,-3594	-423	5102	-262	-164	141
2023-08-02 14:58:14.743830,-2073	-575	4731	1	300	-369
2023-08-02 14:58:14.772133,-1485	-922	4744	142	410	-539
2023-08-02 14:58:14.805264,-2197	-1016	4752	-203	219	-153
2023-08-02 14:58:14.837699,-1043	-679	5050	-585	-609	225
2023-08-02 14:58:14.870818,-1289	-1095	5549	-455	-893	644
2023-08-02 14:58:14.903906,-3219	-1119	5466	-38	-388	605
2023-08-02 14:58:14.931785,-1731	-556	3955	-47	821	256
2023-08-02 14:58:14.965113,-2920	-1054	4786	33	490	-223
2023-08-02 14:58:14.997114,-3111	-631	5331	53	-231	-671
2023-08-02 14:58:15.030123,-1802	-576	4586	-469	-206	-996
2023-08-02 14:58:15.063618,-791	-753	5279	-277	-766	-1187
2023-08-02 14:58:15.096263,-3257	-838	5249	-319	-515	-1173
2023-08-02 14:58:15.129222,-2621	-870	4290	-55	637	-597
2023-08-02 14:58:15.157144,-2726	-1277	4716	-9	837	-61
2023-08-02 14:58:15.190801,-2259	-832	4834	-12	413	236
2023-08-02 14:58:15.218895,-3430	-485	5231	-283	-431	452
2023-08-02 14:58:15.251542,-2118	-596	4499	-55	-802	578
2023-08-02 14:58:15.284810,-3092	-1327	4862	-598	-374	536
2023-08-02 14:58:15.316939,-2826	-1114	4830	-326	822	68
2023-08-02 14:58:15.346294,-2870	-604	5030	288	310	-448
2023-08-02 14:58:15.378621,-2589	-477	5068	22	276	-729
2023-08-02 14:58:15.411618,-3556	-360	4622	-195	-148	-516
2023-08-02 14:58:15.443944,-2481	-1186	4528	-113	-441	-213
2023-08-02 14:58:15.477125,-3856	-1473	4842	-577	-141	185
2023-08-02 14:58:15.510135,-3400	-856	4852	-233	294	272
2023-08-02 14:58:15.538664,-3031	-1073	4817	174	539	-86
2023-08-02 14:58:15.571655,-2899	-777	5281	247	237	-206
2023-08-02 14:58:15.604231,-3004	-667	4622	-208	-208	-38
2023-08-02 14:58:15.636497,-2233	-822	4519	-48	-209	-37
2023-08-02 14:58:15.664874,-2427	-738	5100	-611	-243	148
2023-08-02 14:58:15.698366,-1086	-657	4821	-438	207	-20
2023-08-02 14:58:15.730968,-1318	-1039	4445	-63	588	-219
2023-08-02 14:58:15.759966,-4828	-137	4857	290	257	-125
2023-08-02 14:58:15.792080,-3171	-283	4655	-403	162	38
2023-08-02 14:58:15.821196,-1501	-192	4468	164	-155	114
2023-08-02 14:58:15.853652,-2103	-880	4997	-606	-524	329
2023-08-02 14:58:15.886732,-1893	-1369	5364	-466	59	291
2023-08-02 14:58:15.919004,-3767	-1615	4590	-182	307	156
2023-08-02 14:58:15.947479,-1502	-1031	5041	102	173	-23
2023-08-02 14:58:15.980696,-2638	-1101	4573	-86	97	-131
2023-08-02 14:58:16.013291,-3733	-774	4830	-205	-22	-11
2023-08-02 14:58:16.041884,-4064	-626	5249	-361	-421	-14
2023-08-02 14:58:16.074845,-2788	-1353	5188	-406	91	39
2023-08-02 14:58:16.103468,-1558	-1188	4822	68	92	-98
2023-08-02 14:58:16.132266,-906	-841	5084	101	-107	-231
2023-08-02 14:58:16.165393,-148	-371	4794	-462	-67	-171
2023-08-02 14:58:16.193838,-609	-607	4484	-198	-16	-72
2023-08-02 14:58:16.226891,-863	-446	5207	-375	-436	-138
2023-08-02 14:58:16.259515,-1284	-882	5497	-385	-44	-128
2023-08-02 14:58:16.287506,-945	-479	4990	-99	175	-239
2023-08-02 14:58:16.321080,-2050	-899	5269	-8	231	-135
2023-08-02 14:58:16.353502,-1043	-765	4880	-111	190	-118
2023-08-02 14:58:18.901063,-1	-1	-1	-1	-1	-1
2023-08-02 14:58:18.937548,24572	19219	3571	-21504	10240	-9472
2023-08-02 14:58:18.966648,-4520	-932	4676	500	27	144
2023-08-02 14:58:18.995650,-4121	-1019	4593	663	432	7
2023-08-02 14:58:19.028068,-3444	-714	4658	644	90	-227
2023-08-02 14:58:19.057134,-1933	-231	4696	-197	-5	-375
2023-08-02 14:58:19.089652,-1145	-295	4813	-479	-191	-396
2023-08-02 14:58:19.121915,-703	-212	4847	-689	106	-203
2023-08-02 14:58:19.150727,-709	-221	4798	-649	68	184
2023-08-02 14:58:19.179939,-689	-153	4767	-662	32	289
2023-08-02 14:58:19.208149,-645	-139	4716	-468	-4	234
2023-08-02 14:58:19.236719,-674	-118	4688	-356	3	76
2023-08-02 14:58:19.265712,-747	-131	4696	-190	134	-206
2023-08-02 14:58:19.297975,-631	-139	4622	-66	-97	-435
2023-08-02 14:58:19.327104,-587	-277	4731	-198	-48	-137
2023-08-02 14:58:19.355816,-647	-133	4742	-217	42	-2
2023-08-02 14:58:19.388250,-662	-145	4667	-165	34	-135
2023-08-02 14:58:19.416569,-655	-201	4723	-174	-14	-104
2023-08-02 14:58:19.445651,-635	-169	4711	-200	-7	-40
2023-08-02 14:58:19.474808,-660	-174	4704	-178	15	-94
2023-08-02 14:58:19.506886,-662	-182	4708	-165	10	-64
2023-08-02 14:58:19.532030,-649	-160	4702	-199	6	-46
2023-08-02 14:58:19.560648,-658	-162	4704	-180	1	-86
2023-08-02 14:58:19.589656,-649	-185	4717	-176	9	-67
2023-08-02 14:58:19.617649,-667	-160	4715	-188	12	-68
2023-08-02 14:58:19.646048,-664	-169	4691	-191	0	-87
2023-08-02 14:58:19.674982,-651	-176	4704	-185	7	-61
2023-08-02 14:58:19.704058,-662	-161	4725	-179	12	-72
2023-08-02 14:58:19.732198,-660	-171	4712	-179	3	-77
2023-08-02 14:58:19.760535,-651	-173	4720	-177	7	-59
2023-08-02 14:58:19.790270,-664	-176	4704	-190	12	-72
2023-08-02 14:58:19.818407,-657	-176	4713	-186	4	-78
2023-08-02 14:58:19.843016,-657	-172	4705	-186	9	-65
2023-08-02 14:58:19.872189,-659	-166	4708	-178	10	-76
2023-08-02 14:58:19.900503,-653	-174	4708	-172	8	-70
2023-08-02 14:58:19.929278,-657	-168	4718	-186	9	-68
2023-08-02 14:58:19.957933,-659	-170	4713	-191	10	-75
2023-08-02 14:58:19.986137,-657	-172	4701	-189	12	-74
2023-08-02 14:58:20.014511,-663	-172	4703	-190	8	-73
2023-08-02 14:58:20.043925,-662	-163	4713	-181	4	-69
2023-08-02 14:58:20.072926,-659	-172	4707	-173	9	-67
2023-08-02 14:58:20.101034,-662	-174	4717	-184	8	-72
2023-08-02 14:58:20.129471,-660	-174	4707	-188	6	-74
2023-08-02 14:58:20.158706,-655	-177	4710	-189	13	-73
2023-08-02 14:58:20.187297,-661	-177	4711	-190	1	-71
2023-08-02 14:58:20.211221,-663	-168	4707	-185	6	-73
2023-08-02 14:58:20.240489,-650	-165	4708	-188	9	-66
2023-08-02 14:58:20.269033,-660	-160	4712	-182	11	-78
2023-08-02 14:58:20.297946,-654	-166	4720	-175	9	-70
2023-08-02 14:58:20.326617,-666	-173	4709	-196	9	-67
2023-08-02 14:58:20.354726,-664	-165	4712	-175	4	-79
2023-08-02 14:58:20.383598,-656	-176	4722	-179	4	-61
2023-08-02 14:58:20.412629,-663	-154	4718	-189	7	-77
2023-08-02 14:58:20.437547,-651	-173	4705	-176	7	-74
2023-08-02 14:58:20.465549,-660	-165	4707	-189	5	-68
2023-08-02 14:58:20.494683,-652	-164	4700	-183	14	-82
2023-08-02 14:58:20.522625,-651	-164	4700	-182	-3	-81
2023-08-02 14:58:20.552057,-627	-184	4706	-183	7	-82
2023-08-02 14:58:20.580057,-663	-179	4697	-187	14	-78
2023-08-02 14:58:20.609368,-657	-172	4696	-167	3	-63
2023-08-02 14:58:20.637105,-642	-167	4707	-191	11	-69
2023-08-02 14:58:20.666220,-663	-157	4708	-185	4	-70
2023-08-02 14:58:20.694697,-644	-168	4718	-178	7	-73
2023-08-02 14:58:20.723271,-654	-179	4708	-189	10	-79
2023-08-02 14:58:20.752692,-650	-166	4707	-174	7	-72
2023-08-02 14:58:20.780038,-650	-173	4715	-178	11	-78
2023-08-02 14:58:20.810214,-662	-175	4714	-192	6	-69
2023-08-02 14:58:20.838744,-656	-161	4713	-167	1	-72
2023-08-02 14:58:20.867479,-647	-177	4691	-191	8	-74
2023-08-02 14:58:20.892038,-656	-156	4706	-182	5	-68
2023-08-02 14:58:20.919765,-646	-175	4712	-171	6	-80
2023-08-02 14:58:20.948392,-654	-180	4710	-197	12	-73
2023-08-02 14:58:20.977895,-645	-170	4704	-183	11	-66
2023-08-02 14:58:21.009645,-647	-167	4699	-175	11	-71
2023-08-02 14:58:21.034867,-662	-163	4710	-178	6	-69
2023-08-02 14:58:21.063660,-651	-169	4724	-170	5	-66
2023-08-02 14:58:21.092934,-657	-171	4712	-191	20	-66
2023-08-02 14:58:21.121154,-667	-166	4707	-189	11	-68
2023-08-02 14:58:21.149610,-650	-171	4698	-183	-4	-78
2023-08-02 14:58:21.178616,-651	-173	4695	-188	4	-73
2023-08-02 14:58:21.207251,-658	-166	4711	-176	15	-68
2023-08-02 14:58:21.239495,-653	-169	4707	-178	17	-69
2023-08-02 14:58:21.264651,-648	-174	4713	-176	9	-69
2023-08-02 14:58:21.293212,-651	-174	4716	-177	4	-73
2023-08-02 14:58:21.321598,-653	-175	4702	-202	6	-70
2023-08-02 14:58:21.349956,-658	-158	4719	-173	20	-61
2023-08-02 14:58:21.379230,-652	-164	4714	-160	8	-80
2023-08-02 14:58:21.407573,-656	-176	4705	-208	1	-70
2023-08-02 14:58:21.435705,-653	-153	4712	-164	-1	-76
