Timestamp,Data
2023-07-27 11:31:15.747626,5	0.86
2023-07-27 11:31:15.748615,-0.63	0.82
2023-07-27 11:31:15.749616,-0.83	0.84
2023-07-27 11:31:15.749616,-0.78	0.97
2023-07-27 11:31:15.750617,-0.48	0.93
2023-07-27 11:31:15.750617,-0.62	1.01
2023-07-27 11:31:15.751615,-0.85	0.91
2023-07-27 11:31:15.751615,5	0.78
2023-07-27 11:31:15.752611,-0.74	0.92
2023-07-27 11:31:15.752611,-0.92	0.93
2023-07-27 11:31:15.752611,-0.74	0.75
2023-07-27 11:31:15.753611,-0.55	0.86
2023-07-27 11:31:15.753611,-0.63	0.82
2023-07-27 11:31:15.753611,-0.83	0.84
2023-07-27 11:31:15.754614,-0.78	0.97
2023-07-27 11:31:15.754614,-0.48	0.93
2023-07-27 11:31:15.755613,-0.62	1.01
2023-07-27 11:31:15.755613,-0.85	0.91
2023-07-27 11:31:17.426805,========================================
2023-07-27 11:31:17.427690,Calculating gyro offsets
2023-07-27 11:31:20.654369,DO NOT MOVE MPU6050...
2023-07-27 11:31:20.654369,Done!
2023-07-27 11:31:20.658367,X : -2.59
2023-07-27 11:31:20.659378,Y : -0.20
2023-07-27 11:31:20.659378,Z : -0.66
2023-07-27 11:31:20.662373,Program will start after 3 seconds
2023-07-27 11:31:23.664130,========================================
2023-07-27 11:31:23.665003,roll	pitch
2023-07-27 11:31:23.669002,0.09	0.16
2023-07-27 11:31:23.680998,0.08	0.44
2023-07-27 11:31:23.697085,-0.03	0.83
2023-07-27 11:31:23.710006,-0.22	1.20
2023-07-27 11:31:23.722283,-0.22	1.49
2023-07-27 11:31:23.738311,-0.19	1.57
2023-07-27 11:31:23.750212,-0.16	1.40
2023-07-27 11:31:23.767212,-0.09	1.29
2023-07-27 11:31:23.779295,-0.14	1.33
2023-07-27 11:31:23.791241,-0.22	1.25
2023-07-27 11:31:23.808318,-0.26	1.27
2023-07-27 11:31:23.819830,-0.34	1.22
2023-07-27 11:31:23.836854,-0.27	1.18
2023-07-27 11:31:23.848738,-0.22	1.15
2023-07-27 11:31:23.860731,-0.22	1.14
2023-07-27 11:31:23.877753,-0.20	1.12
2023-07-27 11:31:23.889826,-0.22	1.08
2023-07-27 11:31:23.905838,-0.30	1.12
2023-07-27 11:31:23.918281,-0.31	1.09
2023-07-27 11:31:23.934338,-0.30	1.07
2023-07-27 11:31:23.947278,-0.32	1.14
2023-07-27 11:31:23.959386,-0.29	1.17
2023-07-27 11:31:23.976275,-0.35	1.14
2023-07-27 11:31:23.988299,-0.29	1.02
2023-07-27 11:31:24.004362,-0.30	1.05
2023-07-27 11:31:24.016278,-0.26	1.14
2023-07-27 11:31:24.029738,-0.31	1.11
2023-07-27 11:31:24.045832,-0.35	0.98
2023-07-27 11:31:24.057841,-0.30	0.92
2023-07-27 11:31:24.073759,-0.32	0.94
2023-07-27 11:31:24.086729,-0.42	1.01
2023-07-27 11:31:24.098730,-0.40	1.10
2023-07-27 11:31:24.114835,-0.43	1.08
2023-07-27 11:31:24.127422,-0.47	1.02
2023-07-27 11:31:24.143400,-0.36	1.12
2023-07-27 11:31:24.156441,-0.45	1.09
2023-07-27 11:31:24.168647,-0.44	1.01
2023-07-27 11:31:24.184624,-0.40	0.97
2023-07-27 11:31:24.196957,-0.32	0.95
2023-07-27 11:31:24.213228,-0.44	1.01
2023-07-27 11:31:24.225577,-0.42	0.90
2023-07-27 11:31:24.237468,-0.43	0.83
2023-07-27 11:31:24.254464,-0.50	0.93
2023-07-27 11:31:24.266446,-0.46	0.91
2023-07-27 11:31:24.282447,-0.47	0.91
2023-07-27 11:31:24.295480,-0.47	1.07
2023-07-27 11:31:24.307617,-0.46	0.98
2023-07-27 11:31:24.323911,-0.43	0.98
2023-07-27 11:31:24.335882,-0.50	0.91
2023-07-27 11:31:24.352889,-0.44	0.97
2023-07-27 11:31:24.364784,-0.52	0.87
2023-07-27 11:31:24.377784,-0.48	0.94
2023-07-27 11:31:24.393792,-0.44	0.87
2023-07-27 11:31:24.405914,-0.53	0.89
2023-07-27 11:31:24.422310,-0.50	0.84
2023-07-27 11:31:24.434310,-0.54	0.88
2023-07-27 11:31:24.447306,-0.56	0.93
2023-07-27 11:31:24.463310,-0.48	0.83
2023-07-27 11:31:24.475326,-0.58	0.79
2023-07-27 11:31:24.492310,-0.57	0.81
2023-07-27 11:31:24.504315,-0.56	0.93
2023-07-27 11:31:24.516826,-0.55	0.82
2023-07-27 11:31:24.532835,-0.46	0.94
2023-07-27 11:31:24.544838,-0.48	0.92
2023-07-27 11:31:24.561835,-0.52	0.87
2023-07-27 11:31:24.573835,-0.52	0.72
2023-07-27 11:31:24.585837,-0.61	0.75
2023-07-27 11:31:24.602841,-0.57	0.76
2023-07-27 11:31:24.614840,-0.51	0.86
2023-07-27 11:31:24.630910,-0.50	0.92
2023-07-27 11:31:24.643916,-0.59	0.90
2023-07-27 11:31:24.655910,-0.57	0.84
2023-07-27 11:31:24.671929,-0.56	0.84
2023-07-27 11:31:24.683916,-0.55	0.76
2023-07-27 11:31:24.700915,-0.62	0.85
2023-07-27 11:31:24.712929,-0.60	0.86
2023-07-27 11:31:24.725961,-0.58	0.88
2023-07-27 11:31:24.741960,-0.59	0.77
2023-07-27 11:31:24.753981,-0.65	0.80
2023-07-27 11:31:24.769961,-0.56	0.73
2023-07-27 11:31:24.782963,-0.54	0.75
