Timestamp,Data
2023-07-27 11:50:39.425369,========================================
2023-07-27 11:50:39.426296,Calculating gyro offsets
2023-07-27 11:50:42.649080,DO NOT MOVE MPU6050...
2023-07-27 11:50:42.649080,Done!
2023-07-27 11:50:42.652997,X : -2.59
2023-07-27 11:50:42.654001,Y : -0.33
2023-07-27 11:50:42.654001,Z : -0.67
2023-07-27 11:50:42.656998,Program will start after 3 seconds
2023-07-27 11:50:45.659121,========================================
2023-07-27 11:50:45.660167,roll	pitch
2023-07-27 11:50:45.663236,0.43	-0.53
2023-07-27 11:50:45.675732,1.23	-1.60
2023-07-27 11:50:45.691626,2.44	-2.79
2023-07-27 11:50:45.704629,3.31	-3.55
2023-07-27 11:50:45.720707,3.65	-3.71
2023-07-27 11:50:45.733637,3.64	-3.63
2023-07-27 11:50:45.745627,3.51	-3.47
2023-07-27 11:50:45.761767,3.37	-3.35
2023-07-27 11:50:45.774332,3.28	-3.10
2023-07-27 11:50:45.790322,3.22	-2.89
2023-07-27 11:50:45.802332,3.08	-2.79
2023-07-27 11:50:45.815322,3.06	-2.80
2023-07-27 11:50:45.831474,2.93	-2.77
2023-07-27 11:50:45.843605,2.92	-2.69
2023-07-27 11:50:45.859667,2.84	-2.72
2023-07-27 11:50:45.872265,2.89	-2.68
2023-07-27 11:50:45.884188,2.91	-2.46
2023-07-27 11:50:45.901184,2.82	-2.49
2023-07-27 11:50:45.913181,2.84	-2.41
2023-07-27 11:50:45.929289,2.86	-2.36
2023-07-27 11:50:45.942348,2.76	-2.36
2023-07-27 11:50:45.953600,2.77	-2.26
2023-07-27 11:50:45.970046,2.68	-2.22
2023-07-27 11:50:45.983052,2.63	-2.19
2023-07-27 11:50:45.999124,2.59	-2.08
2023-07-27 11:50:46.011189,2.66	-2.16
2023-07-27 11:50:46.024012,2.55	-2.17
2023-07-27 11:50:46.040014,2.70	-2.15
2023-07-27 11:50:46.052014,2.75	-2.07
2023-07-27 11:50:46.068646,2.70	-2.04
2023-07-27 11:50:46.080718,2.53	-2.01
2023-07-27 11:50:46.093641,2.35	-1.97
2023-07-27 11:50:46.109744,2.36	-1.87
2023-07-27 11:50:46.121650,2.48	-1.81
2023-07-27 11:50:46.138665,2.45	-1.80
2023-07-27 11:50:46.150783,2.40	-1.85
2023-07-27 11:50:46.162879,2.46	-1.86
2023-07-27 11:50:46.179493,2.39	-2.06
2023-07-27 11:50:46.191464,2.34	-2.06
2023-07-27 11:50:46.208546,2.25	-2.08
2023-07-27 11:50:46.220626,2.40	-2.07
2023-07-27 11:50:46.232547,2.36	-2.10
2023-07-27 11:50:46.248671,2.37	-2.04
2023-07-27 11:50:46.261654,2.33	-1.82
2023-07-27 11:50:46.278089,2.26	-1.74
2023-07-27 11:50:46.290091,2.24	-1.61
2023-07-27 11:50:46.306181,2.23	-1.42
2023-07-27 11:50:46.318431,2.22	-1.45
2023-07-27 11:50:46.331425,2.23	-1.37
2023-07-27 11:50:46.347544,2.26	-1.51
2023-07-27 11:50:46.359630,2.14	-1.70
2023-07-27 11:50:46.375619,2.12	-1.80
2023-07-27 11:50:46.388537,2.17	-1.75
2023-07-27 11:50:46.400535,2.10	-1.67
2023-07-27 11:50:46.417532,2.20	-1.50
2023-07-27 11:50:46.429598,2.09	-1.44
2023-07-27 11:50:46.445666,2.06	-1.35
2023-07-27 11:50:46.457636,2.05	-1.31
2023-07-27 11:50:46.470155,2.04	-1.31
2023-07-27 11:50:46.486186,2.07	-1.34
2023-07-27 11:50:46.499075,2.11	-1.33
2023-07-27 11:50:46.515229,2.23	-1.24
2023-07-27 11:50:46.527196,2.06	-1.37
2023-07-27 11:50:46.540083,1.94	-1.44
2023-07-27 11:50:46.556156,1.97	-1.52
2023-07-27 11:50:46.568161,1.99	-1.63
2023-07-27 11:50:46.584335,2.00	-1.51
2023-07-27 11:50:46.597339,2.04	-1.53
2023-07-27 11:50:46.609339,2.01	-1.46
2023-07-27 11:50:46.625342,2.03	-1.44
2023-07-27 11:50:46.638336,1.93	-1.25
2023-07-27 11:50:46.654349,1.89	-1.25
2023-07-27 11:50:46.667342,1.91	-1.31
2023-07-27 11:50:46.678952,1.95	-1.24
2023-07-27 11:50:46.695871,1.89	-1.18
2023-07-27 11:50:46.708076,1.84	-1.15
2023-07-27 11:50:46.724204,1.89	-1.03
2023-07-27 11:50:46.736137,1.92	-1.21
2023-07-27 11:50:46.748218,1.87	-1.27
2023-07-27 11:50:46.765361,1.94	-1.40
2023-07-27 11:50:46.777727,1.97	-1.16
2023-07-27 11:50:46.793866,1.81	-1.08
2023-07-27 11:50:46.805900,1.81	-0.93
2023-07-27 11:50:46.821816,1.78	-0.94
2023-07-27 11:50:46.834896,1.71	-0.99
2023-07-27 11:50:46.847065,1.81	-1.06
2023-07-27 11:50:46.863142,1.88	-0.95
2023-07-27 11:50:46.875683,1.80	-0.92
2023-07-27 11:50:46.891688,1.81	-0.90
2023-07-27 11:50:46.904529,1.82	-0.85
2023-07-27 11:50:46.916527,1.72	-0.85
2023-07-27 11:50:46.933532,1.80	-0.92
2023-07-27 11:50:46.945625,1.85	-0.96
2023-07-27 11:50:46.961670,1.70	-0.99
2023-07-27 11:50:46.974289,1.66	-0.75
2023-07-27 11:50:46.986239,1.68	-0.87
2023-07-27 11:50:47.002384,1.75	-0.89
2023-07-27 11:50:47.015374,1.79	-0.77
2023-07-27 11:50:47.031490,1.78	-0.88
2023-07-27 11:50:47.043558,1.74	-0.91
2023-07-27 11:50:47.055492,1.70	-1.07
2023-07-27 11:50:47.072627,1.61	-1.01
2023-07-27 11:50:47.084632,1.67	-0.96
2023-07-27 11:50:47.100629,1.84	-0.92
2023-07-27 11:50:47.113626,1.66	-1.02
2023-07-27 11:50:47.125627,1.59	-0.96
2023-07-27 11:50:47.141750,1.75	-0.89
2023-07-27 11:50:47.153797,1.80	-0.80
2023-07-27 11:50:47.170495,1.77	-0.92
2023-07-27 11:50:47.183419,1.72	-0.74
2023-07-27 11:50:47.195518,1.74	-0.79
2023-07-27 11:50:47.211556,1.60	-0.87
2023-07-27 11:50:47.223539,1.62	-0.91
2023-07-27 11:50:47.240462,1.64	-1.01
2023-07-27 11:50:47.252492,1.70	-0.93
2023-07-27 11:50:47.264442,1.69	-0.83
2023-07-27 11:50:47.280941,1.67	-0.77
2023-07-27 11:50:47.293940,1.69	-0.66
2023-07-27 11:50:47.310033,1.72	-0.80
2023-07-27 11:50:47.321940,1.67	-0.77
2023-07-27 11:50:47.333940,1.55	-0.73
2023-07-27 11:50:47.350940,1.62	-0.74
2023-07-27 11:50:47.363191,1.63	-0.85
2023-07-27 11:50:47.379759,1.68	-0.81
2023-07-27 11:50:47.391734,1.70	-0.81
2023-07-27 11:50:47.403669,1.63	-0.71
2023-07-27 11:50:47.420672,1.64	-0.71
2023-07-27 11:50:47.433588,1.61	-0.85
2023-07-27 11:50:47.449588,1.65	-0.88
2023-07-27 11:50:47.461729,1.61	-0.96
2023-07-27 11:50:47.473458,1.66	-0.98
2023-07-27 11:50:47.490350,1.64	-0.86
2023-07-27 11:50:47.502284,1.68	-0.85
2023-07-27 11:50:47.518281,1.60	-0.75
2023-07-27 11:50:47.531357,1.55	-0.85
2023-07-27 11:50:47.543422,1.55	-0.82
2023-07-27 11:50:47.559304,1.64	-1.06
2023-07-27 11:50:47.571611,1.67	-0.93
2023-07-27 11:50:47.588588,1.64	-0.92
2023-07-27 11:50:47.600691,1.73	-0.90
2023-07-27 11:50:47.612720,1.74	-0.85
2023-07-27 11:50:47.629593,1.62	-0.93
2023-07-27 11:50:47.641708,1.60	-0.85
2023-07-27 11:50:47.658006,1.60	-0.79
2023-07-27 11:50:47.670536,1.67	1.14
2023-07-27 11:50:47.682538,1.35	2.98
2023-07-27 11:50:47.699537,0.40	7.21
2023-07-27 11:50:47.711586,2.03	7.82
2023-07-27 11:50:47.727923,0.98	9.36
2023-07-27 11:50:47.739821,4.23	10.73
2023-07-27 11:50:47.751821,2.26	8.64
2023-07-27 11:50:47.767873,2.52	6.16
2023-07-27 11:50:47.780909,2.53	7.26
2023-07-27 11:50:47.796906,-1.74	-0.25
2023-07-27 11:50:47.809835,-2.42	-1.39
2023-07-27 11:50:47.821835,-1.88	-1.89
2023-07-27 11:50:47.837870,2.31	-6.35
2023-07-27 11:50:47.850752,1.28	-7.79
2023-07-27 11:50:47.866839,2.22	-12.01
2023-07-27 11:50:47.879519,4.81	-10.25
2023-07-27 11:50:47.891550,0.36	-4.89
2023-07-27 11:50:47.907431,2.90	-1.32
2023-07-27 11:50:47.919797,2.19	0.46
2023-07-27 11:50:47.936804,3.54	2.02
2023-07-27 11:50:47.948802,0.01	5.13
2023-07-27 11:50:47.961032,-1.90	2.62
2023-07-27 11:50:47.977518,-1.64	1.85
2023-07-27 11:50:47.989406,0.59	-0.30
2023-07-27 11:50:48.006531,-1.82	0.18
2023-07-27 11:50:48.018530,0.33	-1.61
2023-07-27 11:50:48.030693,-0.23	-4.97
2023-07-27 11:50:48.047569,-1.24	-8.06
2023-07-27 11:50:48.059720,1.96	-8.70
2023-07-27 11:50:48.075373,-0.48	-6.16
2023-07-27 11:50:48.087721,-1.85	-6.88
2023-07-27 11:50:48.100621,0.46	-2.94
2023-07-27 11:50:48.116619,0.69	2.36
2023-07-27 11:50:48.128750,0.20	8.80
2023-07-27 11:50:48.145717,-3.06	10.89
2023-07-27 11:50:48.157621,-3.70	10.41
2023-07-27 11:50:48.170133,-2.71	7.51
2023-07-27 11:50:48.186156,-2.85	1.31
2023-07-27 11:50:48.199138,2.20	0.72
2023-07-27 11:50:48.215134,0.16	1.94
2023-07-27 11:50:48.227276,0.13	2.48
2023-07-27 11:50:48.240135,-2.62	0.21
2023-07-27 11:50:48.256251,-1.30	-2.40
2023-07-27 11:50:48.268229,-0.64	-2.52
2023-07-27 11:50:48.284526,-0.37	-3.85
2023-07-27 11:50:48.296690,-2.56	-2.39
2023-07-27 11:50:48.309596,-3.99	0.70
2023-07-27 11:50:48.325653,-0.70	1.02
2023-07-27 11:50:48.337971,-0.04	2.24
2023-07-27 11:50:48.353978,-1.26	2.30
2023-07-27 11:50:48.366075,-1.71	3.62
2023-07-27 11:50:48.378734,-1.11	2.59
2023-07-27 11:50:48.394759,-1.10	1.77
2023-07-27 11:50:48.407740,-1.34	-0.13
2023-07-27 11:50:48.423717,-2.04	-1.34
2023-07-27 11:50:48.435658,-0.68	-1.87
2023-07-27 11:50:48.448636,-0.76	-4.28
2023-07-27 11:50:48.464830,-0.77	-3.10
2023-07-27 11:50:48.477517,-0.43	-1.95
2023-07-27 11:50:48.493587,-0.28	-3.02
2023-07-27 11:50:48.505444,-0.75	-2.26
2023-07-27 11:50:48.518451,-1.37	-2.09
2023-07-27 11:50:48.534430,-0.63	-2.19
2023-07-27 11:50:48.546573,-1.63	-2.54
2023-07-27 11:50:48.563526,-0.21	-1.93
2023-07-27 11:50:48.575254,0.40	-1.80
2023-07-27 11:50:48.588127,0.69	-1.09
2023-07-27 11:50:48.604126,-0.23	-0.57
2023-07-27 11:50:48.616132,-0.07	-0.51
2023-07-27 11:50:48.633230,-0.30	-0.58
2023-07-27 11:50:48.645332,0.09	-0.24
2023-07-27 11:50:48.657542,-0.37	-1.02
2023-07-27 11:50:48.673230,-0.89	-1.62
2023-07-27 11:50:48.686175,-0.34	-1.73
2023-07-27 11:50:48.702137,-0.53	-2.42
2023-07-27 11:50:48.715143,-0.23	-2.83
2023-07-27 11:50:48.727228,0.78	-1.09
2023-07-27 11:50:48.743215,0.16	-0.14
2023-07-27 11:50:48.755198,-0.55	0.42
2023-07-27 11:50:48.771903,-0.40	1.13
2023-07-27 11:50:48.783904,-0.35	1.86
2023-07-27 11:50:48.796963,0.32	1.51
2023-07-27 11:50:48.813043,0.28	0.95
2023-07-27 11:50:48.825029,-0.05	0.36
2023-07-27 11:50:48.841936,-0.12	-0.32
2023-07-27 11:50:48.853906,0.25	-0.70
2023-07-27 11:50:48.865911,0.26	-0.75
2023-07-27 11:50:48.882592,0.18	-0.68
2023-07-27 11:50:48.894594,0.10	-0.79
2023-07-27 11:50:48.911592,0.09	-0.56
2023-07-27 11:50:48.923689,0.24	-0.37
2023-07-27 11:50:48.935696,0.37	-0.18
2023-07-27 11:50:48.952591,0.29	0.05
2023-07-27 11:50:48.964657,0.18	0.26
2023-07-27 11:50:48.981279,0.27	0.28
2023-07-27 11:50:48.993238,0.40	0.07
2023-07-27 11:50:49.005138,0.44	-0.11
2023-07-27 11:50:49.022104,0.47	-0.31
2023-07-27 11:50:49.034108,0.42	-0.77
2023-07-27 11:50:49.050105,0.38	-0.81
2023-07-27 11:50:49.063200,0.41	-0.95
2023-07-27 11:50:49.074920,0.53	-1.06
2023-07-27 11:50:49.091896,0.54	-1.04
2023-07-27 11:50:49.103884,0.49	-1.03
2023-07-27 11:50:49.119877,0.57	-1.06
2023-07-27 11:50:49.132879,0.75	-0.96
2023-07-27 11:50:49.144933,0.53	-0.65
2023-07-27 11:50:49.160857,0.95	5.85
2023-07-27 11:50:49.173357,-0.63	7.34
2023-07-27 11:50:49.189494,1.11	12.21
2023-07-27 11:50:49.202352,0.77	11.93
2023-07-27 11:50:49.214452,3.28	8.52
2023-07-27 11:50:49.230485,3.37	11.06
2023-07-27 11:50:49.243389,3.92	8.19
2023-07-27 11:50:49.259403,2.74	6.88
2023-07-27 11:50:49.271970,2.12	7.50
2023-07-27 11:50:49.283974,0.08	2.67
2023-07-27 11:50:49.299970,-2.70	-5.23
2023-07-27 11:50:49.313068,-4.18	-7.88
2023-07-27 11:50:49.329165,-2.38	-9.49
2023-07-27 11:50:49.341115,1.05	-8.32
2023-07-27 11:50:49.353974,0.81	-8.98
2023-07-27 11:50:49.370209,1.51	-7.81
2023-07-27 11:50:49.382303,2.62	-6.35
2023-07-27 11:50:49.399304,3.36	-5.46
2023-07-27 11:50:49.411336,1.51	-1.10
2023-07-27 11:50:49.423429,-2.37	1.96
2023-07-27 11:50:49.439303,-3.03	2.43
2023-07-27 11:50:49.452302,-1.36	3.88
2023-07-27 11:50:49.468435,-1.48	2.72
2023-07-27 11:50:49.480230,2.69	1.65
2023-07-27 11:50:49.493112,1.87	6.21
2023-07-27 11:50:49.509191,1.52	4.08
2023-07-27 11:50:49.521158,-2.78	-0.55
2023-07-27 11:50:49.538114,-3.40	-1.87
2023-07-27 11:50:49.550111,-0.31	-4.88
2023-07-27 11:50:49.562247,0.98	-5.40
2023-07-27 11:50:49.578592,0.00	-4.91
2023-07-27 11:50:49.591541,0.52	-1.91
2023-07-27 11:50:49.607827,-0.35	2.74
