Timestamp,Data
2023-07-27 11:57:47.391885,-0.59	-0.69
2023-07-27 11:57:47.392880,-0.80	-0.84
2023-07-27 11:57:47.392880,-0.85	-0.91
2023-07-27 11:57:47.393880,-0.92	-0.78
2023-07-27 11:57:47.394883,-0.72	-0.71
2023-07-27 11:57:47.394883,.87	-0.67
2023-07-27 11:57:47.395875,-0.82	-0.73
2023-07-27 11:57:47.395875,-0.81	-0.71
2023-07-27 11:57:47.396876,-0.72	-0.67
2023-07-27 11:57:47.396876,-0.64	-0.65
2023-07-27 11:57:47.396876,-0.59	-0.69
2023-07-27 11:57:47.397880,-0.80	-0.84
2023-07-27 11:57:47.397880,-0.85	-0.91
2023-07-27 11:57:47.398874,-0.92	-0.78
2023-07-27 11:57:47.398874,-0.72	-0.71
2023-07-27 11:57:47.398874,.87	-0.67
2023-07-27 11:57:47.399875,-0.82	-0.73
2023-07-27 11:57:47.399875,-0.81	-0.71
2023-07-27 11:57:47.400874,-0.72	-0.67
2023-07-27 11:57:47.401876,-0.64	-0.65
2023-07-27 11:57:47.401876,-0.59	-0.69
2023-07-27 11:57:47.402876,-0.80	-0.84
2023-07-27 11:57:47.403915,-0.85	-0.91
2023-07-27 11:57:47.403915,-0.92	-0.78
2023-07-27 11:57:47.404878,-0.72	-0.71
2023-07-27 11:57:49.079933,========================================
2023-07-27 11:57:49.079933,Calculating gyro offsets
2023-07-27 11:57:52.307447,DO NOT MOVE MPU6050...
2023-07-27 11:57:52.307447,Done!
2023-07-27 11:57:52.308449,X : -2.60
2023-07-27 11:57:52.308449,Y : -0.37
2023-07-27 11:57:52.311475,Z : -0.59
2023-07-27 11:57:52.311475,Program will start after 3 seconds
2023-07-27 11:57:55.313322,========================================
2023-07-27 11:57:55.317206,roll	pitch
2023-07-27 11:57:55.317206,-0.04	0.12
2023-07-27 11:57:55.333326,-0.18	0.41
2023-07-27 11:57:55.345442,-0.62	0.46
2023-07-27 11:57:55.361422,-0.90	0.34
2023-07-27 11:57:55.374441,-0.94	0.23
2023-07-27 11:57:55.386570,-0.82	0.05
2023-07-27 11:57:55.402992,-0.84	0.04
2023-07-27 11:57:55.415500,-0.83	0.08
2023-07-27 11:57:55.431497,-0.79	0.01
2023-07-27 11:57:55.444375,-0.82	-0.09
2023-07-27 11:57:55.456356,-0.90	-0.24
2023-07-27 11:57:55.472437,-0.87	-0.21
2023-07-27 11:57:55.485377,-0.87	-0.11
2023-07-27 11:57:55.501606,-0.83	-0.16
2023-07-27 11:57:55.514119,-0.79	-0.18
2023-07-27 11:57:55.526194,-0.76	-0.01
2023-07-27 11:57:55.543123,-0.75	-0.08
2023-07-27 11:57:55.555120,-0.81	-0.16
2023-07-27 11:57:55.571268,-0.89	-0.00
2023-07-27 11:57:55.583140,-0.87	0.13
2023-07-27 11:57:55.595283,-0.81	0.09
2023-07-27 11:57:55.611594,-0.79	-0.01
2023-07-27 11:57:55.624683,-0.80	-0.16
2023-07-27 11:57:55.640594,-0.77	-0.20
2023-07-27 11:57:55.652708,-0.82	-0.18
2023-07-27 11:57:55.665632,-0.81	-0.16
2023-07-27 11:57:55.681590,-0.87	-0.18
2023-07-27 11:57:55.693631,-0.88	-0.16
2023-07-27 11:57:55.710563,-0.91	-0.33
2023-07-27 11:57:55.722569,-0.97	-0.44
2023-07-27 11:57:55.734477,-0.89	-0.43
2023-07-27 11:57:55.751595,-0.78	-0.39
2023-07-27 11:57:55.763454,-0.77	-0.50
2023-07-27 11:57:55.779453,-0.79	-0.39
2023-07-27 11:57:55.792673,-0.84	-0.35
2023-07-27 11:57:55.804967,-0.83	-0.28
2023-07-27 11:57:55.821019,-0.89	-0.41
2023-07-27 11:57:55.832943,-0.86	-0.34
2023-07-27 11:57:55.849878,-0.78	-0.28
2023-07-27 11:57:55.861972,-0.82	-0.30
2023-07-27 11:57:55.873970,-0.77	-0.26
2023-07-27 11:57:55.890919,-0.88	-0.33
2023-07-27 11:57:55.903019,-0.78	-0.23
2023-07-27 11:57:55.919216,-0.79	-0.34
2023-07-27 11:57:55.931359,-0.74	-0.35
2023-07-27 11:57:55.944213,-0.79	-0.42
2023-07-27 11:57:55.960212,-0.83	-0.49
2023-07-27 11:57:55.972352,-0.86	-0.40
2023-07-27 11:57:55.988724,-0.81	-0.39
2023-07-27 11:57:56.000750,-0.82	-0.49
2023-07-27 11:57:56.016957,-0.83	-0.70
2023-07-27 11:57:56.029943,-0.89	-0.63
2023-07-27 11:57:56.041942,-0.87	-0.62
2023-07-27 11:57:56.058455,-0.73	-0.66
2023-07-27 11:57:56.070486,-0.73	-0.67
2023-07-27 11:57:56.087460,-0.81	-0.51
2023-07-27 11:57:56.100368,-0.81	-0.48
2023-07-27 11:57:56.112139,-0.77	-0.54
2023-07-27 11:57:56.128138,-0.73	-0.44
2023-07-27 11:57:56.141138,-0.79	-0.46
2023-07-27 11:57:56.156140,-0.80	-0.50
2023-07-27 11:57:56.169283,-0.77	-0.55
2023-07-27 11:57:56.181310,-0.82	-0.59
2023-07-27 11:57:56.198144,-0.78	-0.60
2023-07-27 11:57:56.210178,-0.58	-0.56
2023-07-27 11:57:56.226176,0.64	-2.31
2023-07-27 11:57:56.239174,-3.23	-7.93
2023-07-27 11:57:56.251174,-1.40	-12.28
2023-07-27 11:57:56.267198,3.09	-13.31
2023-07-27 11:57:56.280190,2.86	-10.46
2023-07-27 11:57:56.296384,-1.47	-13.51
2023-07-27 11:57:56.308204,-4.80	-9.04
2023-07-27 11:57:56.321126,-0.37	-6.20
2023-07-27 11:57:56.337312,-3.17	-2.96
2023-07-27 11:57:56.350131,-0.80	3.44
2023-07-27 11:57:56.365314,3.39	3.96
2023-07-27 11:57:56.378127,1.15	9.81
2023-07-27 11:57:56.390159,-1.00	16.17
2023-07-27 11:57:56.406442,-1.51	10.73
2023-07-27 11:57:56.418443,-2.80	13.74
2023-07-27 11:57:56.435439,-5.95	14.67
2023-07-27 11:57:56.448461,-3.95	8.58
2023-07-27 11:57:56.459442,-3.25	6.79
2023-07-27 11:57:56.476441,0.33	1.84
2023-07-27 11:57:56.488562,3.74	-10.12
2023-07-27 11:57:56.505380,2.08	-15.55
2023-07-27 11:57:56.517467,-0.11	-8.94
2023-07-27 11:57:56.529458,1.99	-4.50
2023-07-27 11:57:56.546381,-2.26	-6.28
2023-07-27 11:57:56.558474,-1.27	-8.81
2023-07-27 11:57:56.574485,-2.19	-3.02
2023-07-27 11:57:56.587378,-3.17	2.32
2023-07-27 11:57:56.599494,-3.46	1.09
2023-07-27 11:57:56.615834,-3.80	-4.79
2023-07-27 11:57:56.627801,-0.37	-7.28
2023-07-27 11:57:56.643751,-1.93	-5.18
2023-07-27 11:57:56.656758,-0.94	-0.50
2023-07-27 11:57:56.668904,-2.28	-5.47
2023-07-27 11:57:56.684863,-5.87	-8.17
2023-07-27 11:57:56.697877,-4.41	-2.18
2023-07-27 11:57:56.713841,-3.71	1.69
2023-07-27 11:57:56.725812,-5.46	-4.81
2023-07-27 11:57:56.738943,-2.06	-9.43
2023-07-27 11:57:56.755057,0.30	-8.26
2023-07-27 11:57:56.766943,-0.69	-3.13
2023-07-27 11:57:56.783086,-0.76	0.31
2023-07-27 11:57:56.796096,-3.19	-1.26
2023-07-27 11:57:56.807724,-5.13	2.28
2023-07-27 11:57:56.824151,-5.32	8.95
2023-07-27 11:57:56.837076,-4.70	17.04
2023-07-27 11:57:56.853217,-7.06	18.55
2023-07-27 11:57:56.866073,-6.02	16.91
2023-07-27 11:57:56.877079,-6.81	10.95
2023-07-27 11:57:56.894151,-5.57	10.15
2023-07-27 11:57:56.906034,-4.58	5.74
2023-07-27 11:57:56.922279,-5.80	-10.42
2023-07-27 11:57:56.935279,-3.53	-17.52
2023-07-27 11:57:56.947545,-1.46	-8.30
2023-07-27 11:57:56.963660,-3.50	-0.49
2023-07-27 11:57:56.975639,-5.14	-2.34
2023-07-27 11:57:56.992661,-5.83	-5.83
2023-07-27 11:57:57.003791,-6.45	-3.44
2023-07-27 11:57:57.017339,-4.93	3.02
2023-07-27 11:57:57.033360,-4.24	5.69
2023-07-27 11:57:57.045306,-4.68	0.86
2023-07-27 11:57:57.061306,-4.36	-3.60
2023-07-27 11:57:57.074394,-2.42	1.05
2023-07-27 11:57:57.086423,-3.15	6.98
2023-07-27 11:57:57.102415,-7.15	8.72
2023-07-27 11:57:57.115880,-7.39	0.47
2023-07-27 11:57:57.131887,-9.44	-3.34
2023-07-27 11:57:57.143877,-8.15	0.96
2023-07-27 11:57:57.155929,-6.23	3.79
2023-07-27 11:57:57.172880,-5.85	4.20
2023-07-27 11:57:57.185030,-6.22	-2.28
2023-07-27 11:57:57.200889,-4.03	-1.56
2023-07-27 11:57:57.213446,-6.26	-2.35
2023-07-27 11:57:57.225441,-5.46	1.12
2023-07-27 11:57:57.242424,-4.77	-3.29
2023-07-27 11:57:57.254571,-5.12	-0.26
2023-07-27 11:57:57.270569,-9.61	9.68
2023-07-27 11:57:57.283547,-6.10	12.63
2023-07-27 11:57:57.295513,-6.47	11.31
2023-07-27 11:57:57.311740,-9.63	4.55
2023-07-27 11:57:57.323820,-5.66	2.83
2023-07-27 11:57:57.339744,-5.49	7.27
2023-07-27 11:57:57.352853,-6.69	4.96
2023-07-27 11:57:57.365742,-6.97	-3.31
2023-07-27 11:57:57.381741,-7.53	-9.84
2023-07-27 11:57:57.393749,-4.83	-6.72
2023-07-27 11:57:57.409355,-5.83	-4.28
2023-07-27 11:57:57.422364,-6.17	-9.68
2023-07-27 11:57:57.434354,-5.32	-11.12
2023-07-27 11:57:57.451356,-7.55	-5.09
2023-07-27 11:57:57.463359,-5.59	3.25
2023-07-27 11:57:57.479428,-6.60	8.21
2023-07-27 11:57:57.492437,-7.02	10.22
2023-07-27 11:57:57.504581,-8.25	10.30
2023-07-27 11:57:57.520375,-7.17	11.50
2023-07-27 11:57:57.533354,-9.30	13.55
2023-07-27 11:57:57.549351,-11.49	12.46
2023-07-27 11:57:57.561246,-9.54	2.62
2023-07-27 11:57:57.574247,-6.36	-8.28
2023-07-27 11:57:57.590327,-5.63	-8.71
2023-07-27 11:57:57.602336,-5.67	-2.90
2023-07-27 11:57:57.619437,-6.45	-0.28
2023-07-27 11:57:57.631604,-9.99	-3.66
2023-07-27 11:57:57.643658,-7.08	-4.17
2023-07-27 11:57:57.659660,-5.81	2.91
2023-07-27 11:57:57.671787,-8.28	5.97
2023-07-27 11:57:57.688675,-8.41	2.62
2023-07-27 11:57:57.700794,-7.51	2.15
2023-07-27 11:57:57.713384,-5.17	3.35
2023-07-27 11:57:57.729343,-6.48	6.88
2023-07-27 11:57:57.742338,-9.41	6.74
2023-07-27 11:57:57.758338,-9.02	-4.92
2023-07-27 11:57:57.770478,-10.60	-6.25
2023-07-27 11:57:57.782423,-7.16	0.86
2023-07-27 11:57:57.799432,-5.64	5.66
2023-07-27 11:57:57.810858,-7.00	4.47
2023-07-27 11:57:57.827860,-12.00	-5.84
2023-07-27 11:57:57.839948,-7.45	-6.00
2023-07-27 11:57:57.852860,-6.03	-2.51
2023-07-27 11:57:57.868999,-9.71	0.77
2023-07-27 11:57:57.880987,-7.83	-0.91
2023-07-27 11:57:57.897044,-9.71	-2.38
2023-07-27 11:57:57.909520,-9.27	0.97
2023-07-27 11:57:57.921635,-7.52	6.30
2023-07-27 11:57:57.938534,-9.66	8.51
2023-07-27 11:57:57.950663,-9.62	4.12
2023-07-27 11:57:57.967517,-7.92	-0.95
2023-07-27 11:57:57.979591,-9.07	-0.55
2023-07-27 11:57:57.991525,-8.44	1.82
2023-07-27 11:57:58.008059,-6.37	0.87
2023-07-27 11:57:58.020268,-10.19	1.27
2023-07-27 11:57:58.036340,-13.17	1.05
2023-07-27 11:57:58.048605,-13.69	0.66
2023-07-27 11:57:58.061548,-11.41	2.28
2023-07-27 11:57:58.077765,-11.11	-1.26
2023-07-27 11:57:58.089853,-10.08	-5.75
2023-07-27 11:57:58.106476,-6.81	-3.90
2023-07-27 11:57:58.119473,-5.25	1.15
2023-07-27 11:57:58.130587,-7.00	0.23
2023-07-27 11:57:58.147499,-9.46	-1.74
2023-07-27 11:57:58.159490,-6.88	-0.45
2023-07-27 11:57:58.175583,-9.72	5.52
2023-07-27 11:57:58.188546,-10.10	11.73
2023-07-27 11:57:58.200572,-13.68	13.10
2023-07-27 11:57:58.217194,-14.52	8.30
2023-07-27 11:57:58.229193,-9.56	1.26
2023-07-27 11:57:58.245174,-8.16	3.13
2023-07-27 11:57:58.258226,-5.95	2.28
2023-07-27 11:57:58.270284,-8.88	-1.79
2023-07-27 11:57:58.286321,-10.12	-7.74
2023-07-27 11:57:58.298563,-8.74	-6.85
2023-07-27 11:57:58.314866,-6.17	-1.32
2023-07-27 11:57:58.327843,-7.34	4.73
2023-07-27 11:57:58.339848,-9.97	3.73
2023-07-27 11:57:58.355865,-11.19	-2.62
2023-07-27 11:57:58.368125,-9.12	1.83
2023-07-27 11:57:58.385121,-7.97	7.04
2023-07-27 11:57:58.397142,-10.38	11.73
2023-07-27 11:57:58.409655,-9.62	11.09
2023-07-27 11:57:58.425654,-12.98	5.24
2023-07-27 11:57:58.437672,-12.72	4.73
2023-07-27 11:57:58.454670,-8.88	6.36
2023-07-27 11:57:58.466681,-8.09	6.34
2023-07-27 11:57:58.482805,-11.62	-0.07
