Timestamp,Data
2023-07-31 16:48:05.964755,1783987597-194105-62
2023-07-31 16:48:05.966726,1883992600-18099-59
2023-07-31 16:48:05.967642,1753986598-161104-60
2023-07-31 16:48:05.967642,1913989588-154101-57
2023-07-31 16:48:05.968648,19039925806115-67
2023-07-31 16:48:05.969637,1723992584-167108-69
2023-07-31 16:48:05.969637,1783987597-194105-62
2023-07-31 16:48:05.970639,1883992600-18099-59
2023-07-31 16:48:05.971649,1753986598-161104-60
2023-07-31 16:48:05.971649,1913989588-154101-57
2023-07-31 16:48:06.672481,1903992580AcX	AcY	AcZ	GyX	GyY	GyZ
2023-07-31 16:48:06.693347,1743989610-169-22-61
2023-07-31 16:48:06.717028,1743989603-160-20-59
2023-07-31 16:48:06.742025,1743992592-148-18-59
2023-07-31 16:48:06.762032,1793991586-148-17-58
2023-07-31 16:48:06.787140,1833992578-165-20-60
2023-07-31 16:48:06.808048,1823993581-186-21-59
2023-07-31 16:48:06.832582,1753993593-188-18-60
2023-07-31 16:48:06.856659,1753993603-179-14-58
2023-07-31 16:48:06.876828,1803991600-171-14-53
2023-07-31 16:48:06.901836,1943991593-166-12-55
2023-07-31 16:48:06.922938,2013989590-175-13-57
2023-07-31 16:48:06.947111,1943990592-186-12-61
2023-07-31 16:48:06.967376,1793991601-181-9-60
2023-07-31 16:48:06.992563,1713991594-165-8-59
2023-07-31 16:48:07.012540,1703993588-162-6-53
2023-07-31 16:48:07.033042,1813992588-179-9-53
2023-07-31 16:48:07.057157,1973992598-188-9-55
2023-07-31 16:48:07.078042,1923991605-189-8-60
2023-07-31 16:48:07.099048,1813993604-172-5-62
2023-07-31 16:48:07.118586,1743995589-1471-60
2023-07-31 16:48:07.139569,1743996575-1561-61
2023-07-31 16:48:07.163577,1803994578-192-2-56
2023-07-31 16:48:07.184571,1803992596-210-5-55
2023-07-31 16:48:07.204679,1943987606-1822-54
2023-07-31 16:48:07.225115,1923991594-1539-58
2023-07-31 16:48:07.246114,1853988587-1605-59
2023-07-31 16:48:07.270111,1773991583-179-1-57
2023-07-31 16:48:07.291136,1793990592-1872-57
2023-07-31 16:48:07.311127,1803989597-1826-56
2023-07-31 16:48:07.331656,1903991598-1776-55
2023-07-31 16:48:07.352646,1883989598-1756-54
2023-07-31 16:48:07.372731,1913993593-1737-56
2023-07-31 16:48:07.392648,1843991597-1768-57
2023-07-31 16:48:07.413703,1813990593-1759-60
2023-07-31 16:48:07.434325,1823993597-1688-58
2023-07-31 16:48:07.458304,1704000554-18811-55
2023-07-31 16:48:07.483305,1953994576-327-640-42
2023-07-31 16:48:07.504307,2243991579-228-340-62
2023-07-31 16:48:07.529003,1733763565-158-155-73
2023-07-31 16:48:07.553101,2063412604-258-500-10
2023-07-31 16:48:07.577005,-6112719644-203-482-68
2023-07-31 16:48:07.602002,-1209568464929-486-91
2023-07-31 16:48:07.626566,-15366494551-16-695-64
2023-07-31 16:48:07.655605,-11294945535-248-926-127
2023-07-31 16:48:07.679522,-18023562598-344-934-42
