Timestamp,Data
2023-07-31 16:47:36.413139,8AcX	AcY	AcZ	GyX	GyY	GyZ
2023-07-31 16:47:36.433139,3203986530-18724-58
2023-07-31 16:47:36.458193,3233985531-17919-60
2023-07-31 16:47:36.478966,3243985528-17013-61
2023-07-31 16:47:36.498970,3223984522-1652-60
2023-07-31 16:47:36.523970,3183984524-170-12-59
2023-07-31 16:47:36.544565,3133987526-186-19-54
2023-07-31 16:47:36.568982,3193987530-187-23-57
2023-07-31 16:47:36.593582,3263989531-171-47-59
2023-07-31 16:47:36.613571,3213992519-166-97-60
2023-07-31 16:47:36.638725,3193991521-186-172-62
2023-07-31 16:47:36.663564,2703967532-205-229-72
2023-07-31 16:47:36.687296,3033997535-191-221-36
2023-07-31 16:47:36.712161,2923977523-163-173-45
2023-07-31 16:47:36.732466,3643993534-193-66-30
2023-07-31 16:47:36.753546,3493992535-1969-56
2023-07-31 16:47:36.777904,3233986530-17960-62
2023-07-31 16:47:36.797920,3003991526-16162-59
2023-07-31 16:47:36.818909,3103983518-16051-54
2023-07-31 16:47:36.842915,3423984521-18522-54
2023-07-31 16:47:36.863918,3383982528-191-10-60
2023-07-31 16:47:36.888436,3233986534-183-42-60
2023-07-31 16:47:36.908429,3003987531-172-73-60
2023-07-31 16:47:36.933504,3093988525-169-81-54
2023-07-31 16:47:36.957479,3283983524-184-86-56
2023-07-31 16:47:36.978073,3333987524-190-83-58
2023-07-31 16:47:37.003047,3163984528-180-76-61
2023-07-31 16:47:37.023045,3103985522-171-69-57
2023-07-31 16:47:37.048045,3193984524-182-56-56
2023-07-31 16:47:37.072782,3263984529-192-39-58
2023-07-31 16:47:37.092866,3273984535-184-11-59
2023-07-31 16:47:37.113876,3193984527-1674-62
2023-07-31 16:47:37.137796,3123986523-16717-59
2023-07-31 16:47:37.158964,3203986520-18224-56
2023-07-31 16:47:37.179391,3303986531-18632-59
2023-07-31 16:47:37.203500,3253989531-17242-60
2023-07-31 16:47:37.224396,3133988525-16048-62
2023-07-31 16:47:37.244487,3133989522-16948-60
2023-07-31 16:47:37.269397,3203989522-19049-59
2023-07-31 16:47:37.289172,3273992527-19452-60
2023-07-31 16:47:37.310164,3263988533-17256-62
2023-07-31 16:47:37.335078,3253987520-15546-63
2023-07-31 16:47:37.355164,3153987516-16726-62
2023-07-31 16:47:37.375884,3173983521-1935-60
2023-07-31 16:47:37.395793,3213982537-198-7-59
2023-07-31 16:47:37.420793,3203985544-178-14-59
2023-07-31 16:47:37.444794,3183984531-158-18-59
2023-07-31 16:47:37.465800,3203991516-167-24-60
2023-07-31 16:47:37.490144,3223990519-192-20-58
2023-07-31 16:47:37.511103,3223989525-197-1-58
2023-07-31 16:47:37.531165,3213988533-17724-59
2023-07-31 16:47:37.556065,3193986527-16441-59
2023-07-31 16:47:37.576703,3203986526-17047-59
2023-07-31 16:47:37.596706,3233986525-18645-59
2023-07-31 16:47:37.621711,3253985530-18435-61
2023-07-31 16:47:37.641619,3243984526-16927-61
2023-07-31 16:47:37.662629,3173986520-16716-60
2023-07-31 16:47:37.687333,3193983519-1826-59
2023-07-31 16:47:37.707319,3193984528-192-5-58
2023-07-31 16:47:37.732323,3213984530-181-19-58
2023-07-31 16:47:37.752412,3213988529-166-40-58
2023-07-31 16:47:37.776776,3193988524-173-60-60
2023-07-31 16:47:37.797795,3183986526-190-75-59
2023-07-31 16:47:37.822681,3183985530-186-75-59
2023-07-31 16:47:37.842782,3163985530-171-51-58
2023-07-31 16:47:37.867757,3143983522-170-8-60
2023-07-31 16:47:37.887464,3143985522-18335-58
2023-07-31 16:47:37.912506,3213987523-18670-58
2023-07-31 16:47:37.932554,3243985527-17898-59
2023-07-31 16:47:37.953555,3213983524-172105-60
2023-07-31 16:47:37.977671,3173986530-17689-58
2023-07-31 16:47:37.998679,3183990532-17757-58
2023-07-31 16:47:38.018751,3183990528-17622-59
2023-07-31 16:47:38.043685,3173988521-176-15-60
2023-07-31 16:47:38.067736,3163985525-176-48-59
2023-07-31 16:47:38.088168,3163987527-178-73-57
2023-07-31 16:47:38.113146,3183983526-183-98-57
2023-07-31 16:47:38.138096,3203981526-187-118-56
2023-07-31 16:47:38.162150,3173982532-187-128-55
2023-07-31 16:47:38.182909,3193987530-177-131-54
2023-07-31 16:47:38.206889,3203989527-174-138-56
2023-07-31 16:47:38.231955,3213990524-185-154-58
2023-07-31 16:47:38.255889,3153986524-187-170-59
2023-07-31 16:47:38.280501,3193981511-165-182-58
2023-07-31 16:47:38.305290,3243983509-178-203-57
2023-07-31 16:47:38.325880,3243988528-217-225-58
2023-07-31 16:47:38.350805,3193988548-215-245-58
2023-07-31 16:47:38.375342,3143983543-162-258-56
2023-07-31 16:47:38.399362,3033985520-147-278-55
2023-07-31 16:47:38.424341,3093985512-181-299-51
2023-07-31 16:47:38.448464,3183987507-200-322-50
2023-07-31 16:47:38.472887,3173986512-194-337-54
2023-07-31 16:47:38.493896,3023985516-205-360-55
2023-07-31 16:47:38.518893,3163984528-215-378-50
